Player,2020-2021
,Player,"
							2020/21						","
							2020/21(*)						"
"
						334.
					","

								Matthew Dellavedova							
","
							$2,174,318						","
							$2,174,318						"
"
						336.
					","

								Edmond Sumner							
","
							$2,160,000						","
							$2,160,000						"
"
						337.
					","

								Anderson Varejao							
","
							$2,141,713						","
							$2,141,713						"
"
						338.
					","

								Dylan Windler							
","
							$2,137,440						","
							$2,137,440						"
"
						339.
					","

								Immanuel Quickley							
","
							$2,105,520						","
							$2,105,520						"
"
						340.
					","

								John Konchar							
","
							$2,100,000						","
							$2,100,000						"
"
						341.
					","

								Landry Shamet							
","
							$2,090,040						","
							$2,090,040						"
"
						342.
					","

								Jordan Poole							
","
							$2,063,280						","
							$2,063,280						"
"
						343.
					","

								Bol Bol							
","
							$2,058,240						","
							$2,058,240						"
"
						344.
					","

								Keldon Johnson							
","
							$2,048,040						","
							$2,048,040						"
"
						345.
					","

								Payton Pritchard							
","
							$2,035,800						","
							$2,035,800						"
"
						346.
					","

								Robert Williams							
","
							$2,029,920						","
							$2,029,920						"
"
						347.
					","

								Tyler Johnson							
","
							$2,028,594						","
							$2,028,594						"
"
						347.
					","

								Bruno Caboclo							
","
							$2,028,594						","
							$2,028,594						"
"
						347.
					","

								Langston Galloway							
","
							$2,028,594						","
							$2,028,594						"
"
						350.
					","

								Gary Clark							
","
							$2,018,458						","
							$2,018,458						"
"
						351.
					","

								Jacob Evans							
","
							$2,017,320						","
							$2,017,320						"
"
						352.
					","

								Spencer Hawes							
","
							$2,007,058						","
							$2,007,058						"
"
						353.
					","

								Dzanan Musa							
","
							$2,002,800						","
							$2,002,800						"
"
						354.
					","

								Damyean Dotson							
","
							$2,000,000						","
							$2,000,000						"
"
						354.
					","

								Kenrich Williams							
","
							$2,000,000						","
							$2,000,000						"
"
						354.
					","

								Theo Maledon							
","
							$2,000,000						","
							$2,000,000						"
"
						357.
					","

								Omari Spellman							
","
							$1,988,280						","
							$1,988,280						"
"
						358.
					","

								Quinn Cook							
","
							$1,981,649						","
							$1,981,649						"
"
						359.
					","

								Mario Hezonja							
","
							$1,977,011						","
							$1,977,011						"
"
						359.
					","

								Cameron Payne							
","
							$1,977,011						","
							$1,977,011						"
"
						361.
					","

								Udoka Azubuike							
","
							$1,977,000						","
							$1,977,000						"
"
						362.
					","

								Jaden McDaniels							
","
							$1,964,760						","
							$1,964,760						"
"
						363.
					","

								Malachi Flynn							
","
							$1,950,600						","
							$1,950,600						"
"
						364.
					","

								Desmond Bane							
","
							$1,936,440						","
							$1,936,440						"
"
						365.
					","

								Jontay Porter							
","
							$1,900,000						","
							$1,900,000						"
"
						366.
					","

								Jahlil Okafor							
","
							$1,882,867						","
							$1,882,867						"
"
						366.
					","

								JaKarr Sampson							
","
							$1,882,867						","
							$1,882,867						"
"
						366.
					","

								Raul Neto							
","
							$1,882,867						","
							$1,882,867						"
"
						369.
					","

								Larry Sanders							
","
							$1,865,546						","
							$1,865,546						"
"
						370.
					","

								Timothe Luwawu							
","
							$1,824,003						","
							$1,824,003						"
"
						370.
					","

								David Nwaba							
","
							$1,824,003						","
							$1,824,003						"
"
						370.
					","

								Marquese Chriss							
","
							$1,824,003						","
							$1,824,003						"
"
						373.
					","

								Georges Niang							
","
							$1,783,557						","
							$1,783,557						"
"
						374.
					","

								Rodions Kurucs							
","
							$1,780,152						","
							$1,780,152						"
"
						375.
					","

								PJ Dozier							
","
							$1,762,796						","
							$1,762,796						"
"
						375.
					","

								Damion Lee							
","
							$1,762,796						","
							$1,762,796						"
"
						375.
					","

								Alfonzo McKinnie							
","
							$1,762,796						","
							$1,762,796						"
"
						375.
					","

								Furkan Korkmaz							
","
							$1,762,796						","
							$1,762,796						"
"
						379.
					","

								Semi Ojeleye							
","
							$1,752,950						","
							$1,752,950						"
"
						379.
					","

								Abdel Nader							
","
							$1,752,950						","
							$1,752,950						"
"
						381.
					","

								Thon Maker							
","
							$1,737,145						","
							$1,737,145						"
"
						381.
					","

								Willy Hernangomez							
","
							$1,737,145						","
							$1,737,145						"
"
						381.
					","

								Frank Kaminsky							
","
							$1,737,145						","
							$1,737,145						"
"
						381.
					","

								DeAndre Bembry							
","
							$1,737,145						","
							$1,737,145						"
"
						385.
					","

								Monte Morris							
","
							$1,723,707						","
							$1,723,707						"
"
						386.
					","

								Kevin Porter							
","
							$1,717,981						","
							$1,717,981						"
"
						387.
					","

								Brandon Goodwin							
","
							$1,701,593						","
							$1,701,593						"
"
						387.
					","

								Thanasis Antetokounmpo							
","
							$1,701,593						","
							$1,701,593						"
"
						387.
					","

								Shake Milton							
","
							$1,701,593						","
							$1,701,593						"
"
						390.
					","

								Ignas Brazdeikis							
","
							$1,686,315						","
							$1,686,315						"
"
						391.
					","

								Sterling Brown							
","
							$1,678,854						","
							$1,678,854						"
"
						391.
					","

								Wesley Iwundu							
","
							$1,678,854						","
							$1,678,854						"
"
						391.
					","

								Dwayne Bacon							
","
							$1,678,854						","
							$1,678,854						"
"
						391.
					","

								Torrey Craig							
","
							$1,678,854						","
							$1,678,854						"
"
						395.
					","

								Bruce Brown							
","
							$1,663,861						","
							$1,663,861						"
"
						395.
					","

								Devonte Graham							
","
							$1,663,861						","
							$1,663,861						"
"
						395.
					","

								Jalen Brunson							
","
							$1,663,861						","
							$1,663,861						"
"
						395.
					","

								Hamidou Diallo							
","
							$1,663,861						","
							$1,663,861						"
"
						395.
					","

								Duncan Robinson							
","
							$1,663,861						","
							$1,663,861						"
"
						395.
					","

								Kendrick Nunn							
","
							$1,663,861						","
							$1,663,861						"
"
						395.
					","

								Jarred Vanderbilt							
","
							$1,663,861						","
							$1,663,861						"
"
						395.
					","

								Mitchell Robinson							
","
							$1,663,861						","
							$1,663,861						"
"
						395.
					","

								Sviatoslav Mykhailiuk							
","
							$1,663,861						","
							$1,663,861						"
"
						395.
					","

								Gary Trent Jr							
","
							$1,663,861						","
							$1,663,861						"
"
						395.
					","

								Isaac Bonga							
","
							$1,663,861						","
							$1,663,861						"
"
						406.
					","

								Isaiah Hartenstein							
","
							$1,620,564						","
							$1,620,564						"
"
						406.
					","

								Wenyen Gabriel							
","
							$1,620,564						","
							$1,620,564						"
"
						406.
					","

								Josh Gray							
","
							$1,620,564						","
							$1,620,564						"
"
						406.
					","

								Harry Giles							
","
							$1,620,564						","
							$1,620,564						"
"
						406.
					","

								Drew Eubanks							
","
							$1,620,564						","
							$1,620,564						"
"
						411.
					","

								Bruno Fernando							
","
							$1,517,981						","
							$1,517,981						"
"
						411.
					","

								Carsen Edwards							
","
							$1,517,981						","
							$1,517,981						"
"
						411.
					","

								Nicolas Claxton							
","
							$1,517,981						","
							$1,517,981						"
"
						411.
					","

								Cody Martin							
","
							$1,517,981						","
							$1,517,981						"
"
						411.
					","

								Caleb Martin							
","
							$1,517,981						","
							$1,517,981						"
"
						411.
					","

								Jalen McDaniels							
","
							$1,517,981						","
							$1,517,981						"
"
						411.
					","

								Javonte Green							
","
							$1,517,981						","
							$1,517,981						"
"
						411.
					","

								Dean Wade							
","
							$1,517,981						","
							$1,517,981						"
"
						411.
					","

								Vlatko Cancar							
","
							$1,517,981						","
							$1,517,981						"
"
						411.
					","

								Eric Paschall							
","
							$1,517,981						","
							$1,517,981						"
"
						411.
					","

								Alen Smailagic							
","
							$1,517,981						","
							$1,517,981						"
"
						411.
					","

								Mychal Mulder							
","
							$1,517,981						","
							$1,517,981						"
"
						411.
					","

								Chris Clemons							
","
							$1,517,981						","
							$1,517,981						"
"
						411.
					","

								Jalen Lecque							
","
							$1,517,981						","
							$1,517,981						"
"
						411.
					","

								Terance Mann							
","
							$1,517,981						","
							$1,517,981						"
"
						411.
					","

								Talen Horton-Tucker							
","
							$1,517,981						","
							$1,517,981						"
"
						411.
					","

								KZ Okpala							
","
							$1,517,981						","
							$1,517,981						"
"
						411.
					","

								Naz Reid							
","
							$1,517,981						","
							$1,517,981						"
"
						411.
					","

								Jaylen Nowell							
","
							$1,517,981						","
							$1,517,981						"
"
						411.
					","

								Luguentz Dort							
","
							$1,517,981						","
							$1,517,981						"
"
						411.
					","

								Isaiah Roby							
","
							$1,517,981						","
							$1,517,981						"
"
						411.
					","

								Admiral Schofield							
","
							$1,517,981						","
							$1,517,981						"
"
						411.
					","

								Justin James							
","
							$1,517,981						","
							$1,517,981						"
"
						411.
					","

								Terence Davis							
","
							$1,517,981						","
							$1,517,981						"
"
						411.
					","

								Chris Silva							
","
							$1,517,981						","
							$1,517,981						"
"
						411.
					","

								Miye Oni							
","
							$1,517,981						","
							$1,517,981						"
"
						411.
					","

								Juwan Morgan							
","
							$1,517,981						","
							$1,517,981						"
"
						411.
					","

								Matt Thomas							
","
							$1,517,981						","
							$1,517,981						"
"
						411.
					","

								Daniel Gafford							
","
							$1,517,981						","
							$1,517,981						"
"
						440.
					","

								Robert Woodard							
","
							$1,500,000						","
							$1,500,000						"
"
						441.
					","

								Damian Jones							
","
							$1,487,284						","
							$1,487,284						"
"
						442.
					","

								JR Smith							
","
							$1,456,667						","
							$1,456,667						"
"
						443.
					","

								Jae'Sean Tate							
","
							$1,445,697						","
							$1,445,697						"
"
						443.
					","

								DaQuan Jeffries							
","
							$1,445,697						","
							$1,445,697						"
"
						443.
					","

								Kelan Martin							
","
							$1,445,697						","
							$1,445,697						"
"
						443.
					","

								Zylan Cheatham							
","
							$1,445,697						","
							$1,445,697						"
"
						443.
					","

								Paul Watson							
","
							$1,445,697						","
							$1,445,697						"
"
						448.
					","

								Vernon Carey							
","
							$1,350,000						","
							$1,350,000						"
"
						449.
					","

								Xavier Tillman							
","
							$1,300,000						","
							$1,300,000						"
"
						450.
					","

								Tyrell Terry							
","
							$1,289,846						","
							$1,289,846						"
"
						451.
					","

								Oshae Brissett							
","
							$1,255,493						","
							$1,255,493						"
"
						452.
					","

								Moses Brown							
","
							$1,250,000						","
							$1,250,000						"
"
						453.
					","

								Sindarius Thornwell							
","
							$1,235,889						","
							$1,235,889						"
"
						454.
					","

								Ersan Ilyasova							
","
							$1,194,542						","
							$1,194,542						"
"
						455.
					","

								Glenn Robinson III							
","
							$1,165,322						","
							$1,165,322						"
"
						456.
					","

								Zhaire Smith							
","
							$1,068,200						","
							$1,068,200						"
"
						457.
					","

								Khyri Thomas							
","
							$1,061,283						","
							$1,061,283						"
"
						458.
					","

								Guerschon Yabusele							
","
							$1,039,080						","
							$1,039,080						"
"
						459.
					","

								Norvel Pelle							
","
							$1,014,905						","
							$1,014,905						"
"
						460.
					","

								Nick Richards							
","
							$1,000,000						","
							$1,000,000						"
"
						460.
					","

								Lamar Stevens							
","
							$1,000,000						","
							$1,000,000						"
"
						460.
					","

								Jahmi'us Ramsey							
","
							$1,000,000						","
							$1,000,000						"
"
						463.
					","

								Kyle Singler							
","
							$999,200						","
							$999,200						"
"
						464.
					","

								Juan Toscano-Anderson							
","
							$943,963						","
							$943,963						"
"
						465.
					","

								Shaquille Harrison							
","
							$915,048						","
							$915,048						"
"
						466.
					","

								Chimezie Metu							
","
							$910,895						","
							$910,895						"
"
						467.
					","

								Deividas Sirvydis							
","
							$898,310						","
							$898,310						"
"
						467.
					","

								KJ Martin							
","
							$898,310						","
							$898,310						"
"
						467.
					","

								Daniel Oturu							
","
							$898,310						","
							$898,310						"
"
						467.
					","

								Jordan Nwora							
","
							$898,310						","
							$898,310						"
"
						467.
					","

								Sam Merrill							
","
							$898,310						","
							$898,310						"
"
						467.
					","

								Isaiah Joe							
","
							$898,310						","
							$898,310						"
"
						467.
					","

								CJ Elleby							
","
							$898,310						","
							$898,310						"
"
						467.
					","

								Tre Jones							
","
							$898,310						","
							$898,310						"
"
						467.
					","

								Elijah Hughes							
","
							$898,310						","
							$898,310						"
"
						467.
					","

								Anthony Gill							
","
							$898,310						","
							$898,310						"
"
						477.
					","

								Iman Shumpert							
","
							$803,044						","
							$803,044						"
"
						478.
					","

								Theo Pinson							
","
							$802,182						","
							$802,182						"
"
						479.
					","

								Yuta Watanabe							
","
							$737,996						","
							$737,996						"
"
						480.
					","

								Tremont Waters							
","
							$712,278						","
							$712,278						"
"
						481.
					","

								Frank Jackson							
","
							$699,115						","
							$699,115						"
"
						482.
					","

								Rayjon Tucker							
","
							$693,755						","
							$693,755						"
"
						483.
					","

								Tyler Cook							
","
							$693,141						","
							$693,141						"
"
						484.
					","

								Garrison Mathews							
","
							$688,052						","
							$688,052						"
"
						485.
					","

								Cole Aldrich							
","
							$685,340						","
							$685,340						"
"
						486.
					","

								Shaun Livingston							
","
							$666,666						","
							$666,666						"
"
						487.
					","

								Gabe Vincent							
","
							$660,750						","
							$660,750						"
"
						488.
					","

								Tacko Fall							
","
							$653,924						","
							$653,924						"
"
						489.
					","

								Max Strus							
","
							$647,098						","
							$647,098						"
"
						490.
					","

								Alize Johnson							
","
							$621,587						","
							$621,587						"
"
						491.
					","

								Anthony Tolliver							
","
							$614,838						","
							$614,838						"
"
						492.
					","

								Paul Reed							
","
							$609,128						","
							$609,128						"
"
						493.
					","

								Tim Frazier							
","
							$597,463						","
							$597,463						"
"
						494.
					","

								Jordan Bell							
","
							$592,368						","
							$592,368						"
"
						495.
					","

								Amir Coffey							
","
							$578,842						","
							$578,842						"
"
						496.
					","

								Naji Marshall							
","
							$538,391						","
							$538,391						"
"
						497.
					","

								Kyle Guy							
","
							$537,888						","
							$537,888						"
"
						498.
					","

								Markus Howard							
","
							$535,294						","
							$535,294						"
"
						499.
					","

								Skylar Mays							
","
							$532,218						","
							$532,218						"
"
						500.
					","

								Mamadi Diakite							
","
							$529,341						","
							$529,341						"
"
						501.
					","

								Nathan Knight							
","
							$522,989						","
							$522,989						"
"
						502.
					","

								Jared Harper							
","
							$520,487						","
							$520,487						"
"
						503.
					","

								Saben Lee							
","
							$516,836						","
							$516,836						"
"
						504.
					","

								Jarrell Brantley							
","
							$510,586						","
							$510,586						"
"
						505.
					","

								Jordan McLaughlin							
","
							$503,760						","
							$503,760						"
"
						506.
					","

								Rondae Hollis-Jefferson							
","
							$502,957						","
							$502,957						"
"
						507.
					","

								Reggie Perry							
","
							$489,148						","
							$489,148						"
"
						508.
					","

								Cassius Stanley							
","
							$470,690						","
							$470,690						"
"
						508.
					","

								Trent Forrest							
","
							$470,690						","
							$470,690						"
"
						510.
					","

								Dakari Johnson							
","
							$459,414						","
							$459,414						"
"
						511.
					","

								Chris Chiozza							
","
							$449,115						","
							$449,115						"
"
						511.
					","

								Grant Riller							
","
							$449,115						","
							$449,115						"
"
						511.
					","

								Nate Darling							
","
							$449,115						","
							$449,115						"
"
						511.
					","

								Devon Dotson							
","
							$449,115						","
							$449,115						"
"
						511.
					","

								Adam Mokoka							
","
							$449,115						","
							$449,115						"
"
						511.
					","

								Marques Bolden							
","
							$449,115						","
							$449,115						"
"
						511.
					","

								Tyler Bey							
","
							$449,115						","
							$449,115						"
"
						511.
					","

								Nate Hinton							
","
							$449,115						","
							$449,115						"
"
						511.
					","

								Nico Mannion							
","
							$449,115						","
							$449,115						"
"
						511.
					","

								Jay Scrubb							
","
							$449,115						","
							$449,115						"
"
						511.
					","

								Kostas Antetokounmpo							
","
							$449,115						","
							$449,115						"
"
						511.
					","

								Devontae Cacok							
","
							$449,115						","
							$449,115						"
"
						511.
					","

								Killian Tillie							
","
							$449,115						","
							$449,115						"
"
						511.
					","

								Sean McDermott							
","
							$449,115						","
							$449,115						"
"
						511.
					","

								Jaylen Adams							
","
							$449,115						","
							$449,115						"
"
						511.
					","

								Josh Hall							
","
							$449,115						","
							$449,115						"
"
						511.
					","

								Ty-Shon Alexander							
","
							$449,115						","
							$449,115						"
"
						511.
					","

								Keljin Blevins							
","
							$449,115						","
							$449,115						"
"
						511.
					","

								Quinndary Weatherspoon							
","
							$449,115						","
							$449,115						"
"
						511.
					","

								Keita Bates-Diop							
","
							$449,115						","
							$449,115						"
"
						511.
					","

								Jalen Harris							
","
							$449,115						","
							$449,115						"
"
						511.
					","

								Cassius Winston							
","
							$449,115						","
							$449,115						"
"
						533.
					","

								Yogi Ferrell							
","
							$444,149						","
							$444,149						"
"
						534.
					","

								Noah Vonleh							
","
							$427,725						","
							$427,725						"
"
						535.
					","

								Mason Jones							
","
							$424,544						","
							$424,544						"
"
						536.
					","

								Brodric Thomas							
","
							$412,202						","
							$412,202						"
"
						537.
					","

								Andre Roberson							
","
							$411,639						","
							$411,639						"
"
						538.
					","

								Donta Hall							
","
							$376,276						","
							$376,276						"
"
						539.
					","

								Brian Bowen							
","
							$375,321						","
							$375,321						"
"
						540.
					","

								Anzejs Pasecniks							
","
							$374,297						","
							$374,297						"
"
						541.
					","

								Freddie Gillespie							
","
							$363,015						","
							$363,015						"
"
						542.
					","

								AJ Hammons							
","
							$350,087						","
							$350,087						"
"
						543.
					","

								Karim Mane							
","
							$344,557						","
							$344,557						"
"
						544.
					","

								Will Magnay							
","
							$341,481						","
							$341,481						"
"
						545.
					","

								Greg Whittington							
","
							$332,252						","
							$332,252						"
"
						546.
					","

								Raymond Spalding							
","
							$289,156						","
							$289,156						"
"
						547.
					","

								Chasson Randle							
","
							$279,927						","
							$279,927						"
"
						548.
					","

								Justin Patton							
","
							$267,623						","
							$267,623						"
"
						549.
					","

								Gary Payton II							
","
							$249,864						","
							$249,864						"
"
						550.
					","

								Mike James							
","
							$237,648						","
							$237,648						"
"
						551.
					","

								Charlie Brown							
","
							$217,844						","
							$217,844						"
"
						552.
					","

								Anthony Lamb							
","
							$215,330						","
							$215,330						"
"
						553.
					","

								Justin Robinson							
","
							$198,040						","
							$198,040						"
"
						554.
					","

								Axel Toupane							
","
							$196,872						","
							$196,872						"
"
						555.
					","

								Henry Ellenson							
","
							$168,983						","
							$168,983						"
"
						556.
					","

								Ashton Hagans							
","
							$166,111						","
							$166,111						"
"
						557.
					","

								Isaiah Thomas							
","
							$159,698						","
							$159,698						"
"
						558.
					","

								John Henson							
","
							$158,907						","
							$158,907						"
"
						559.
					","

								Armoni Brooks							
","
							$135,362						","
							$135,362						"
"
						560.
					","

								Jordan Bone							
","
							$135,350						","
							$135,350						"
"
						561.
					","

								Jaylen Hoard							
","
							$129,209						","
							$129,209						"
"
						562.
					","

								Justin Anderson							
","
							$125,000						","
							$125,000						"
"
						563.
					","

								Amida Brimah							
","
							$123,056						","
							$123,056						"
"
						563.
					","

								Didi Louzada							
","
							$123,056						","
							$123,056						"
"
						565.
					","

								Troy Williams							
","
							$122,741						","
							$122,741						"
"
						566.
					","

								James Nunnally							
","
							$107,674						","
							$107,674						"
"
						567.
					","

								Demetrius Jackson							
","
							$92,857						","
							$92,857						"
"
						568.
					","

								Dakota Mathias							
","
							$86,132						","
							$86,132						"
"
						569.
					","

								Malik Fitts							
","
							$61,528						","
							$61,528						"
"
						570.
					","

								Jeremiah Martin							
","
							$58,452						","
							$58,452						"
"
						571.
					","

								Jerian Grant							
","
							$50,000						","
							$50,000						"
"
						572.
					","

								Louis King							
","
							$49,222						","
							$49,222						"
"
						573.
					","

								Cameron Oliver							
","
							$43,070						","
							$43,070						"
"
						574.
					","

								Cam Reynolds							
","
							$33,299						","
							$33,299						"
"
						575.
					","

								Tyler Hall							
","
							$25,000						","
							$25,000						"
"
						575.
					","

								Andrew White							
","
							$25,000						","
							$25,000						"
"
						577.
					","

								Elijah Bryant							
","
							$24,611						","
							$24,611						"
"
						578.
					","

								Caleb Homesley							
","
							$20,000						","
							$20,000						"
