Player,2008-2009
,Player,"
							2008/09						","
							2008/09(*)						"
"
						331.
					","

								Theo Ratliff							
","
							$1,262,275						","
							$1,487,149						"
"
						331.
					","

								Sam Cassell							
","
							$1,262,275						","
							$1,487,149						"
"
						331.
					","

								Jacque Vaughn							
","
							$1,262,275						","
							$1,487,149						"
"
						338.
					","

								Roko Ukic							
","
							$1,250,000						","
							$1,472,688						"
"
						339.
					","

								Ryan Anderson							
","
							$1,225,200						","
							$1,443,469						"
"
						340.
					","

								Jared Dudley							
","
							$1,222,320						","
							$1,440,076						"
"
						341.
					","

								Josh Boone							
","
							$1,212,120						","
							$1,428,059						"
"
						342.
					","

								Ronnie Price							
","
							$1,188,000						","
							$1,399,642						"
"
						343.
					","

								Courtney Lee							
","
							$1,176,240						","
							$1,385,787						"
"
						344.
					","

								Wilson Chandler							
","
							$1,173,480						","
							$1,382,536						"
"
						345.
					","

								Kyle Lowry							
","
							$1,163,520						","
							$1,370,801						"
"
						346.
					","

								Anthony Carter							
","
							$1,147,533						","
							$1,351,966						"
"
						347.
					","

								Lindsey Hunter							
","
							$1,143,473						","
							$1,347,183						"
"
						348.
					","

								Jamaal Magloire							
","
							$1,141,838						","
							$1,345,257						"
"
						348.
					","

								Ryan Bowen							
","
							$1,141,838						","
							$1,345,257						"
"
						348.
					","

								Sean Marks							
","
							$1,141,838						","
							$1,345,257						"
"
						348.
					","

								Michael Ruffin							
","
							$1,141,838						","
							$1,345,257						"
"
						352.
					","

								Kosta Koufos							
","
							$1,129,320						","
							$1,330,508						"
"
						353.
					","

								Rudy Fernandez							
","
							$1,084,080						","
							$1,277,209						"
"
						354.
					","

								Morris Almond							
","
							$1,081,440						","
							$1,274,099						"
"
						355.
					","

								Jordan Farmar							
","
							$1,080,000						","
							$1,272,402						"
"
						355.
					","

								Ime Udoka							
","
							$1,080,000						","
							$1,272,402						"
"
						357.
					","

								Sergio Rodriguez							
","
							$1,048,800						","
							$1,235,644						"
"
						358.
					","

								Aaron Brooks							
","
							$1,045,560						","
							$1,231,827						"
"
						359.
					","

								Maurice Ager							
","
							$1,042,440						","
							$1,228,151						"
"
						360.
					","

								Nicolas Batum							
","
							$1,040,640						","
							$1,226,030						"
"
						361.
					","

								Mardy Collins							
","
							$1,034,760						","
							$1,219,103						"
"
						362.
					","

								Arron Afflalo							
","
							$1,015,440						","
							$1,196,341						"
"
						363.
					","

								Ian Mahinmi							
","
							$1,009,200						","
							$1,188,989						"
"
						364.
					","

								George Hill							
","
							$1,006,200						","
							$1,185,455						"
"
						365.
					","

								Alando Tucker							
","
							$1,001,880						","
							$1,180,365						"
"
						366.
					","

								Chris Andersen							
","
							$998,398						","
							$1,176,263						"
"
						366.
					","

								Mike Wilks							
","
							$998,398						","
							$1,176,263						"
"
						366.
					","

								Devin Brown							
","
							$998,398						","
							$1,176,263						"
"
						366.
					","

								Melvin Ely							
","
							$998,398						","
							$1,176,263						"
"
						366.
					","

								Juan Dixon							
","
							$998,398						","
							$1,176,263						"
"
						371.
					","

								Darrell Arthur							
","
							$977,160						","
							$1,151,241						"
"
						372.
					","

								Ryan Hollins							
","
							$972,581						","
							$1,145,846						"
"
						372.
					","

								Chris Quinn							
","
							$972,581						","
							$1,145,846						"
"
						374.
					","

								Donte Greene							
","
							$971,160						","
							$1,144,172						"
"
						375.
					","

								DJ White							
","
							$964,080						","
							$1,135,831						"
"
						376.
					","

								JR Giddens							
","
							$957,120						","
							$1,127,631						"
"
						377.
					","

								Keith McLeod							
","
							$926,678						","
							$1,091,766						"
"
						377.
					","

								Dahntay Jones							
","
							$926,678						","
							$1,091,766						"
"
						377.
					","

								Kareem Rush							
","
							$926,678						","
							$1,091,766						"
"
						377.
					","

								Matt Barnes							
","
							$926,678						","
							$1,091,766						"
"
						381.
					","

								Yakhouba Diawara							
","
							$875,000						","
							$1,030,881						"
"
						382.
					","

								Gerald Green							
","
							$854,957						","
							$1,007,268						"
"
						382.
					","

								Josh Powell							
","
							$854,957						","
							$1,007,268						"
"
						382.
					","

								Quinton Ross							
","
							$854,957						","
							$1,007,268						"
"
						382.
					","

								Royal Ivey							
","
							$854,957						","
							$1,007,268						"
"
						386.
					","

								Brandon Bass							
","
							$826,269						","
							$973,469						"
"
						386.
					","

								James Singleton							
","
							$826,269						","
							$973,469						"
"
						386.
					","

								Von Wafer							
","
							$826,269						","
							$973,469						"
"
						386.
					","

								Stephen Graham							
","
							$826,269						","
							$973,469						"
"
						386.
					","

								Shavlik Randolph							
","
							$826,269						","
							$973,469						"
"
						391.
					","

								Jake Voskuhl							
","
							$826,153						","
							$973,332						"
"
						392.
					","

								Joey Dorsey							
","
							$816,500						","
							$961,959						"
"
						393.
					","

								Kyrylo Fesenko							
","
							$810,000						","
							$954,301						"
"
						394.
					","

								Kyle Weaver							
","
							$806,452						","
							$950,121						"
"
						395.
					","

								Randolph Morris							
","
							$797,581						","
							$939,670						"
"
						395.
					","

								Solomon Jones							
","
							$797,581						","
							$939,670						"
"
						395.
					","

								Leon Powe							
","
							$797,581						","
							$939,670						"
"
						395.
					","

								Anthony Roberson							
","
							$797,581						","
							$939,670						"
"
						395.
					","

								Tarence Kinsey							
","
							$797,581						","
							$939,670						"
"
						395.
					","

								Steve Novak							
","
							$797,581						","
							$939,670						"
"
						395.
					","

								Cheikh Samb							
","
							$797,581						","
							$939,670						"
"
						395.
					","

								Shannon Brown							
","
							$797,581						","
							$939,670						"
"
						395.
					","

								Juaquin Hawkins							
","
							$797,581						","
							$939,670						"
"
						395.
					","

								Paul Millsap							
","
							$797,581						","
							$939,670						"
"
						405.
					","

								Dikembe Mutombo							
","
							$794,491						","
							$936,029						"
"
						406.
					","

								Jeremy Richardson							
","
							$769,431						","
							$906,505						"
"
						407.
					","

								Luc Mbah a Moute							
","
							$757,000						","
							$891,859						"
"
						408.
					","

								Ramon Sessions							
","
							$722,517						","
							$851,233						"
"
						409.
					","

								Mario West							
","
							$711,517						","
							$838,274						"
"
						409.
					","

								Thomas Gardner							
","
							$711,517						","
							$838,274						"
"
						409.
					","

								Gabe Pruitt							
","
							$711,517						","
							$838,274						"
"
						409.
					","

								Glen Davis							
","
							$711,517						","
							$838,274						"
"
						409.
					","

								Aaron Gray							
","
							$711,517						","
							$838,274						"
"
						409.
					","

								Will Bynum							
","
							$711,517						","
							$838,274						"
"
						409.
					","

								CJ Watson							
","
							$711,517						","
							$838,274						"
"
						409.
					","

								Josh McRoberts							
","
							$711,517						","
							$838,274						"
"
						409.
					","

								Alex Acker							
","
							$711,517						","
							$838,274						"
"
						409.
					","

								Jamario Moon							
","
							$711,517						","
							$838,274						"
"
						409.
					","

								Joel Anthony							
","
							$711,517						","
							$838,274						"
"
						409.
					","

								Marcin Gortat							
","
							$711,517						","
							$838,274						"
"
						409.
					","

								Willie Solomon							
","
							$711,517						","
							$838,274						"
"
						409.
					","

								Dominic McGuire							
","
							$711,517						","
							$838,274						"
"
						423.
					","

								Mario Chalmers							
","
							$700,000						","
							$824,705						"
"
						424.
					","

								Fred Jones							
","
							$622,531						","
							$733,435						"
"
						425.
					","

								Austin Croshere							
","
							$601,436						","
							$708,581						"
"
						426.
					","

								DeAndre Jordan							
","
							$550,000						","
							$647,982						"
"
						427.
					","

								Henry Walker							
","
							$542,114						","
							$638,691						"
"
						428.
					","

								Mike Taylor							
","
							$500,000						","
							$589,075						"
"
						429.
					","

								Darnell Jackson							
","
							$450,000						","
							$530,167						"
"
						430.
					","

								Chris Douglas-Roberts							
","
							$442,411						","
							$521,226						"
"
						431.
					","

								Othello Hunter							
","
							$442,114						","
							$520,876						"
"
						431.
					","

								Sean Singletary							
","
							$442,114						","
							$520,876						"
"
						431.
					","

								Sonny Weems							
","
							$442,114						","
							$520,876						"
"
						431.
					","

								Walter Sharpe							
","
							$442,114						","
							$520,876						"
"
						431.
					","

								Anthony Morrow							
","
							$442,114						","
							$520,876						"
"
						431.
					","

								Sun Yue							
","
							$442,114						","
							$520,876						"
"
						431.
					","

								Bobby Brown							
","
							$442,114						","
							$520,876						"
"
						431.
					","

								Nathan Jawai							
","
							$442,114						","
							$520,876						"
"
						439.
					","

								Rob Kurz							
","
							$429,111						","
							$505,557						"
"
						440.
					","

								Jermareo Davidson							
","
							$422,725						","
							$498,033						"
"
						441.
					","

								Eddie Gill							
","
							$387,613						","
							$456,666						"
"
						442.
					","

								Shaun Livingston							
","
							$370,000						","
							$435,915						"
"
						443.
					","

								Malik Hairston							
","
							$351,091						","
							$413,638						"
"
						444.
					","

								Paul Davis							
","
							$328,416						","
							$386,923						"
"
						445.
					","

								Hassan Adams							
","
							$297,163						","
							$350,102						"
"
						446.
					","

								Jawad Williams							
","
							$244,463						","
							$288,014						"
"
						447.
					","

								Dee Brown							
","
							$238,567						","
							$281,067						"
"
						448.
					","

								Anthony Tolliver							
","
							$213,255						","
							$251,246						"
"
						449.
					","

								Cartier Martin							
","
							$200,252						","
							$235,926						"
"
						450.
					","

								Trey Johnson							
","
							$187,258						","
							$220,618						"
"
						451.
					","

								Courtney Sims							
","
							$184,648						","
							$217,543						"
"
						452.
					","

								DeMarcus Nelson							
","
							$182,047						","
							$214,478						"
"
						453.
					","

								Steven Hill							
","
							$148,238						","
							$174,646						"
"
						454.
					","

								Blake Ahearn							
","
							$125,562						","
							$147,930						"
"
						455.
					","

								Linton Johnson							
","
							$125,374						","
							$147,709						"
"
						456.
					","

								Andre Brown							
","
							$107,908						","
							$127,131						"
"
						457.
					","

								Demetris Nichols							
","
							$87,893						","
							$103,551						"
"
						458.
					","

								Desmon Farmer							
","
							$83,708						","
							$98,620						"
"
						459.
					","

								Richard Hendrix							
","
							$57,215						","
							$67,407						"
"
						460.
					","

								Dwayne Jones							
","
							$46,812						","
							$55,151						"
