Player,2009-2010
,Player,"
							2009/10						","
							2009/10(*)						"
"
						27.
					","

								Richard Jefferson							
","
							$14,200,000						","
							$16,971,887						"
"
						28.
					","

								Larry Hughes							
","
							$13,655,268						","
							$16,320,822						"
"
						29.
					","

								Chris Paul							
","
							$13,520,500						","
							$16,159,747						"
"
						29.
					","

								Carlos Boozer							
","
							$13,520,500						","
							$16,159,747						"
"
						31.
					","

								Predrag Stojakovic							
","
							$13,392,000						","
							$16,006,163						"
"
						32.
					","

								Jason Richardson							
","
							$13,333,333						","
							$15,936,044						"
"
						33.
					","

								Steve Nash							
","
							$13,125,000						","
							$15,687,044						"
"
						34.
					","

								Tony Parker							
","
							$12,600,000						","
							$15,059,562						"
"
						35.
					","

								Andrew Bynum							
","
							$12,526,998						","
							$14,972,310						"
"
						36.
					","

								Deron Williams							
","
							$12,323,900						","
							$14,729,566						"
"
						37.
					","

								Brad Miller							
","
							$12,250,000						","
							$14,641,241						"
"
						38.
					","

								Andre Iguodala							
","
							$12,200,000						","
							$14,581,481						"
"
						39.
					","

								Baron Davis							
","
							$12,150,000						","
							$14,521,720						"
"
						40.
					","

								Erick Dampier							
","
							$12,115,500						","
							$14,480,486						"
"
						41.
					","

								Chauncey Billups							
","
							$12,100,000						","
							$14,461,960						"
"
						42.
					","

								Samuel Dalembert							
","
							$12,025,694						","
							$14,373,149						"
"
						43.
					","

								Al Jefferson							
","
							$12,000,000						","
							$14,342,440						"
"
						44.
					","

								Tyson Chandler							
","
							$11,850,000						","
							$14,163,159						"
"
						45.
					","

								Antawn Jamison							
","
							$11,641,095						","
							$13,913,475						"
"
						46.
					","

								Richard Hamilton							
","
							$11,625,000						","
							$13,894,239						"
"
						47.
					","

								Zydrunas Ilgauskas							
","
							$11,541,074						","
							$13,793,930						"
"
						48.
					","

								Troy Murphy							
","
							$11,047,619						","
							$13,204,151						"
"
						49.
					","

								Monta Ellis							
","
							$11,000,000						","
							$13,147,237						"
"
						50.
					","

								Josh Howard							
","
							$10,890,000						","
							$13,015,764						"
"
						51.
					","

								Josh Smith							
","
							$10,800,000						","
							$12,908,196						"
"
						52.
					","

								Manu Ginobili							
","
							$10,728,130						","
							$12,822,297						"
"
						53.
					","

								Bobby Simmons							
","
							$10,560,000						","
							$12,621,347						"
"
						54.
					","

								Emeka Okafor							
","
							$10,538,937						","
							$12,596,172						"
"
						55.
					","

								Nenê							
","
							$10,520,000						","
							$12,573,539						"
"
						56.
					","

								Eddy Curry							
","
							$10,500,423						","
							$12,550,140						"
"
						57.
					","

								Chris Kaman							
","
							$10,400,000						","
							$12,430,115						"
"
						58.
					","

								Luol Deng							
","
							$10,370,425						","
							$12,394,766						"
"
						59.
					","

								Tayshaun Prince							
","
							$10,324,380						","
							$12,339,733						"
"
						60.
					","

								Kevin Martin							
","
							$10,180,170						","
							$12,167,373						"
"
						61.
					","

								Al Harrington							
","
							$10,026,875						","
							$11,984,154						"
"
						62.
					","

								Ben Gordon							
","
							$10,000,000						","
							$11,952,033						"
"
						62.
					","

								Andrew Bogut							
","
							$10,000,000						","
							$11,952,033						"
"
						64.
					","

								Danny Granger							
","
							$9,930,500						","
							$11,868,967						"
"
						65.
					","

								Jason Terry							
","
							$9,862,500						","
							$11,787,693						"
"
						66.
					","

								Mike Dunleavy							
","
							$9,780,992						","
							$11,690,274						"
"
						67.
					","

								Caron Butler							
","
							$9,780,970						","
							$11,690,248						"
"
						68.
					","

								Mike Miller							
","
							$9,750,000						","
							$11,653,232						"
"
						69.
					","

								Kirk Hinrich							
","
							$9,500,000						","
							$11,354,431						"
"
						69.
					","

								Cuttino Mobley							
","
							$9,500,000						","
							$11,354,431						"
"
						71.
					","

								Earl Watson							
","
							$9,400,000						","
							$11,234,911						"
"
						72.
					","

								Jamal Crawford							
","
							$9,360,000						","
							$11,187,103						"
"
						73.
					","

								Quentin Richardson							
","
							$9,352,400						","
							$11,178,019						"
"
						74.
					","

								Gerald Wallace							
","
							$9,075,000						","
							$10,846,470						"
"
						74.
					","

								David West							
","
							$9,075,000						","
							$10,846,470						"
"
						76.
					","

								Boris Diaw							
","
							$9,000,000						","
							$10,756,830						"
"
						76.
					","

								Andris Biedrins							
","
							$9,000,000						","
							$10,756,830						"
"
						76.
					","

								Darius Miles							
","
							$9,000,000						","
							$10,756,830						"
"
						76.
					","

								Hidayet Turkoglu							
","
							$9,000,000						","
							$10,756,830						"
"
						76.
					","

								Mehmet Okur							
","
							$9,000,000						","
							$10,756,830						"
"
						81.
					","

								Corey Maggette							
","
							$8,937,931						","
							$10,682,645						"
"
						82.
					","

								Maurice Williams							
","
							$8,860,000						","
							$10,589,501						"
"
						83.
					","

								Kenny Thomas							
","
							$8,775,000						","
							$10,487,909						"
"
						84.
					","

								TJ Ford							
","
							$8,500,000						","
							$10,159,228						"
"
						85.
					","

								Devin Harris							
","
							$8,400,000						","
							$10,039,708						"
"
						86.
					","

								Jose Calderon							
","
							$8,219,009						","
							$9,823,387						"
"
						87.
					","

								Jason Kidd							
","
							$8,000,000						","
							$9,561,626						"
"
						88.
					","

								Mark Blount							
","
							$7,962,500						","
							$9,516,806						"
"
						89.
					","

								Tim Thomas							
","
							$7,773,055						","
							$9,290,381						"
"
						90.
					","

								Paul Millsap							
","
							$7,692,932						","
							$9,194,618						"
"
						91.
					","

								Stephen Jackson							
","
							$7,650,000						","
							$9,143,305						"
"
						91.
					","

								Marcus Camby							
","
							$7,650,000						","
							$9,143,305						"
"
						93.
					","

								Marvin Williams							
","
							$7,500,000						","
							$8,964,025						"
"
						93.
					","

								Antonio McDyess							
","
							$7,500,000						","
							$8,964,025						"
"
						93.
					","

								Lamar Odom							
","
							$7,500,000						","
							$8,964,025						"
"
						93.
					","

								Darko Milicic							
","
							$7,500,000						","
							$8,964,025						"
"
						93.
					","

								Andres Nocioni							
","
							$7,500,000						","
							$8,964,025						"
"
						98.
					","

								Etan Thomas							
","
							$7,350,000						","
							$8,784,744						"
"
						99.
					","

								Marko Jaric							
","
							$7,100,000						","
							$8,485,943						"
"
						99.
					","

								Udonis Haslem							
","
							$7,100,000						","
							$8,485,943						"
"
						101.
					","

								David Lee							
","
							$7,000,000						","
							$8,366,423						"
"
						102.
					","

								Shane Battier							
","
							$6,864,200						","
							$8,204,114						"
"
						103.
					","

								Joel Przybilla							
","
							$6,857,725						","
							$8,196,376						"
"
						104.
					","

								Brian Cardinal							
","
							$6,750,000						","
							$8,067,622						"
"
						105.
					","

								Dan Gadzuric							
","
							$6,749,260						","
							$8,066,738						"
"
						106.
					","

								Andre Miller							
","
							$6,730,800						","
							$8,044,674						"
"
						107.
					","

								Shawn Marion							
","
							$6,635,068						","
							$7,930,255						"
"
						108.
					","

								Jerome James							
","
							$6,600,000						","
							$7,888,342						"
"
						108.
					","

								Leandro Barbosa							
","
							$6,600,000						","
							$7,888,342						"
"
						108.
					","

								Shareef Abdur-Rahim							
","
							$6,600,000						","
							$7,888,342						"
"
						111.
					","

								Andrea Bargnani							
","
							$6,527,491						","
							$7,801,679						"
"
						112.
					","

								Charlie Villanueva							
","
							$6,500,000						","
							$7,768,821						"
"
						112.
					","

								Luke Ridnour							
","
							$6,500,000						","
							$7,768,821						"
"
						112.
					","

								Matt Harpring							
","
							$6,500,000						","
							$7,768,821						"
"
						115.
					","

								Nazr Mohammed							
","
							$6,466,600						","
							$7,728,902						"
"
						115.
					","

								Vladimir Radmanovic							
","
							$6,466,600						","
							$7,728,902						"
"
						115.
					","

								Jared Jeffries							
","
							$6,466,600						","
							$7,728,902						"
"
						115.
					","

								Mike James							
","
							$6,466,600						","
							$7,728,902						"
"
						119.
					","

								Anderson Varejao							
","
							$6,300,000						","
							$7,529,781						"
"
						120.
					","

								Tony Battie							
","
							$6,292,000						","
							$7,520,219						"
"
						121.
					","

								Nick Collison							
","
							$6,250,000						","
							$7,470,021						"
"
						122.
					","

								Mike Bibby							
","
							$6,217,617						","
							$7,431,316						"
"
						123.
					","

								Morris Peterson							
","
							$6,212,960						","
							$7,425,750						"
"
						123.
					","

								Jason Kapono							
","
							$6,212,960						","
							$7,425,750						"
"
						125.
					","

								Jamaal Tinsley							
","
							$6,190,300						","
							$7,398,666						"
"
						126.
					","

								Jameer Nelson							
","
							$6,138,888						","
							$7,337,219						"
"
						127.
					","

								Jeff Foster							
","
							$6,077,500						","
							$7,263,848						"
"
						128.
					","

								DeSagana Diop							
","
							$6,031,800						","
							$7,209,227						"
"
						128.
					","

								James Posey							
","
							$6,031,800						","
							$7,209,227						"
"
						128.
					","

								Chris Duhon							
","
							$6,031,800						","
							$7,209,227						"
"
						128.
					","

								Beno Udrih							
","
							$6,031,800						","
							$7,209,227						"
"
						132.
					","

								Brendan Haywood							
","
							$6,000,000						","
							$7,171,220						"
"
						133.
					","

								Antonio Daniels							
","
							$5,863,580						","
							$7,008,170						"
"
						134.
					","

								Rasheed Wallace							
","
							$5,854,000						","
							$6,996,720						"
"
						134.
					","

								Trevor Ariza							
","
							$5,854,000						","
							$6,996,720						"
"
						134.
					","

								Metta World Peace							
","
							$5,854,000						","
							$6,996,720						"
"
						134.
					","

								Marcin Gortat							
","
							$5,854,000						","
							$6,996,720						"
"
						138.
					","

								LaMarcus Aldridge							
","
							$5,844,827						","
							$6,985,756						"
"
						139.
					","

								Francisco Garcia							
","
							$5,800,000						","
							$6,932,179						"
"
						140.
					","

								JR Smith							
","
							$5,508,426						","
							$6,583,689						"
"
						141.
					","

								Raymond Felton							
","
							$5,501,196						","
							$6,575,047						"
"
						142.
					","

								John Salmons							
","
							$5,456,000						","
							$6,521,029						"
"
						143.
					","

								Nenad Krstic							
","
							$5,400,000						","
							$6,454,098						"
"
						144.
					","

								Greg Oden							
","
							$5,361,240						","
							$6,407,772						"
"
						145.
					","

								Mickael Pietrus							
","
							$5,300,000						","
							$6,334,577						"
"
						146.
					","

								Adam Morrison							
","
							$5,257,229						","
							$6,283,457						"
"
						147.
					","

								Raja Bell							
","
							$5,250,000						","
							$6,274,817						"
"
						148.
					","

								Speedy Claxton							
","
							$5,209,454						","
							$6,226,356						"
"
						149.
					","

								Derrick Rose							
","
							$5,184,480						","
							$6,196,507						"
"
						150.
					","

								Kyle Korver							
","
							$5,155,115						","
							$6,161,410						"
"
						151.
					","

								Rafer Alston							
","
							$5,053,133						","
							$6,039,521						"
"
						152.
					","

								Derek Fisher							
","
							$5,048,000						","
							$6,033,386						"
"
						153.
					","

								Jason Maxiell							
","
							$5,000,000						","
							$5,976,016						"
"
						153.
					","

								Sasha Vujacic							
","
							$5,000,000						","
							$5,976,016						"
"
						155.
					","

								Blake Griffin							
","
							$4,983,480						","
							$5,956,272						"
"
						156.
					","

								Louis Williams							
","
							$4,972,500						","
							$5,943,148						"
"
						157.
					","

								Reggie Evans							
","
							$4,960,000						","
							$5,928,208						"
"
						158.
					","

								Steve Blake							
","
							$4,930,000						","
							$5,892,352						"
"
						159.
					","

								Luke Walton							
","
							$4,840,000						","
							$5,784,784						"
"
						160.
					","

								Kevin Durant							
","
							$4,796,880						","
							$5,733,247						"
"
						161.
					","

								Zaza Pachulia							
","
							$4,750,000						","
							$5,677,215						"
"
						162.
					","

								Tyrus Thomas							
","
							$4,743,598						","
							$5,669,564						"
"
						163.
					","

								Matt Carroll							
","
							$4,700,000						","
							$5,617,455						"
"
						164.
					","

								Michael Beasley							
","
							$4,638,600						","
							$5,544,070						"
"
						165.
					","

								Marcus Banks							
","
							$4,553,793						","
							$5,442,708						"
"
						166.
					","

								Darius Songaila							
","
							$4,526,000						","
							$5,409,490						"
"
						167.
					","

								Drew Gooden							
","
							$4,500,000						","
							$5,378,415						"
"
						167.
					","

								Jarrett Jack							
","
							$4,500,000						","
							$5,378,415						"
"
						169.
					","

								Hasheem Thabeet							
","
							$4,458,840						","
							$5,329,220						"
"
						170.
					","

								Trenton Hassell							
","
							$4,350,000						","
							$5,199,134						"
"
						171.
					","

								Martell Webster							
","
							$4,344,000						","
							$5,191,963						"
"
						172.
					","

								James Jones							
","
							$4,320,000						","
							$5,163,278						"
"
						173.
					","

								Al Horford							
","
							$4,307,640						","
							$5,148,505						"
"
						174.
					","

								Delonte West							
","
							$4,254,250						","
							$5,084,693						"
"
						175.
					","

								Kendrick Perkins							
","
							$4,250,000						","
							$5,079,614						"
"
						176.
					","

								OJ Mayo							
","
							$4,165,560						","
							$4,978,691						"
"
						177.
					","

								Ronny Turiaf							
","
							$4,140,000						","
							$4,948,141						"
"
						178.
					","

								Kwame Brown							
","
							$4,100,000						","
							$4,900,333						"
"
						179.
					","

								Daniel Gibson							
","
							$4,088,500						","
							$4,886,588						"
"
						180.
					","

								James Harden							
","
							$4,054,160						","
							$4,845,545						"
"
						181.
					","

								Nate Robinson							
","
							$4,000,000						","
							$4,780,813						"
"
						181.
					","

								Travis Outlaw							
","
							$4,000,000						","
							$4,780,813						"
"
						181.
					","

								Brandon Bass							
","
							$4,000,000						","
							$4,780,813						"
"
						184.
					","

								Rasual Butler							
","
							$3,945,000						","
							$4,715,077						"
"
						185.
					","

								Brandon Roy							
","
							$3,910,816						","
							$4,674,220						"
"
						186.
					","

								Fabricio Oberto							
","
							$3,900,000						","
							$4,661,293						"
"
						187.
					","

								DeShawn Stevenson							
","
							$3,886,928						","
							$4,645,669						"
"
						188.
					","

								Mike Conley							
","
							$3,883,800						","
							$4,641,930						"
"
						189.
					","

								Ryan Gomes							
","
							$3,867,500						","
							$4,622,449						"
"
						190.
					","

								Kurt Thomas							
","
							$3,800,000						","
							$4,541,772						"
"
						191.
					","

								Roger Mason							
","
							$3,780,000						","
							$4,517,868						"
"
						192.
					","

								Russell Westbrook							
","
							$3,755,640						","
							$4,488,753						"
"
						193.
					","

								CJ Miles							
","
							$3,700,000						","
							$4,422,252						"
"
						194.
					","

								Steven Hunter							
","
							$3,696,000						","
							$4,417,471						"
"
						195.
					","

								Willie Green							
","
							$3,682,000						","
							$4,400,738						"
"
						196.
					","

								Ramon Sessions							
","
							$3,670,667						","
							$4,387,193						"
"
						197.
					","

								Amir Johnson							
","
							$3,666,666						","
							$4,382,411						"
"
						198.
					","

								Chris Andersen							
","
							$3,650,000						","
							$4,362,492						"
"
						199.
					","

								Tyreke Evans							
","
							$3,610,080						","
							$4,314,779						"
"
						200.
					","

								Charlie Bell							
","
							$3,596,000						","
							$4,297,951						"
"
						201.
					","

								Randy Foye							
","
							$3,575,761						","
							$4,273,761						"
"
						202.
					","

								Keyon Dooling							
","
							$3,564,000						","
							$4,259,704						"
"
						203.
					","

								Jeff Green							
","
							$3,516,960						","
							$4,203,482						"
"
						204.
					","

								Brian Cook							
","
							$3,500,000						","
							$4,183,211						"
"
						204.
					","

								Carlos Delfino							
","
							$3,500,000						","
							$4,183,211						"
"
						206.
					","

								Brian Scalabrine							
","
							$3,413,793						","
							$4,080,176						"
"
						207.
					","

								Kevin Love							
","
							$3,401,040						","
							$4,064,934						"
"
						208.
					","

								Luis Scola							
","
							$3,375,600						","
							$4,034,528						"
"
						209.
					","

								Damien Wilkins							
","
							$3,300,000						","
							$3,944,171						"
"
						210.
					","

								Rudy Gay							
","
							$3,280,997						","
							$3,921,458						"
"
						211.
					","

								Matt Bonner							
","
							$3,240,380						","
							$3,872,913						"
"
						212.
					","

								Marc Gasol							
","
							$3,240,000						","
							$3,872,458						"
"
						213.
					","

								Kris Humphries							
","
							$3,200,000						","
							$3,824,650						"
"
						214.
					","

								Yi Jianlian							
","
							$3,194,400						","
							$3,817,957						"
"
						215.
					","

								Kelenna Azubuike							
","
							$3,132,000						","
							$3,743,376						"
"
						216.
					","

								Eduardo Najera							
","
							$3,100,000						","
							$3,705,130						"
"
						217.
					","

								Danilo Gallinari							
","
							$3,089,040						","
							$3,692,031						"
"
						218.
					","

								Glen Davis							
","
							$3,000,000						","
							$3,585,610						"
"
						218.
					","

								Hakim Warrick							
","
							$3,000,000						","
							$3,585,610						"
"
						218.
					","

								Chris Wilcox							
","
							$3,000,000						","
							$3,585,610						"
"
						218.
					","

								Grant Hill							
","
							$3,000,000						","
							$3,585,610						"
"
						218.
					","

								Carl Landry							
","
							$3,000,000						","
							$3,585,610						"
"
						218.
					","

								Andray Blatche							
","
							$3,000,000						","
							$3,585,610						"
"
						224.
					","

								Jonny Flynn							
","
							$2,969,280						","
							$3,548,893						"
"
						225.
					","

								Corey Brewer							
","
							$2,916,120						","
							$3,485,356						"
"
						226.
					","

								Eddie House							
","
							$2,862,000						","
							$3,420,672						"
"
						227.
					","

								Mark Madsen							
","
							$2,840,000						","
							$3,394,377						"
"
						228.
					","

								JJ Redick							
","
							$2,839,408						","
							$3,393,670						"
"
						229.
					","

								Eric Gordon							
","
							$2,819,880						","
							$3,370,330						"
"
						230.
					","

								Hilton Armstrong							
","
							$2,801,198						","
							$3,348,001						"
"
						231.
					","

								Thabo Sefolosha							
","
							$2,759,628						","
							$3,298,316						"
"
						232.
					","

								Jamario Moon							
","
							$2,750,000						","
							$3,286,809						"
"
						232.
					","

								Dorell Wright							
","
							$2,750,000						","
							$3,286,809						"
"
						232.
					","

								Aleksandar Pavlovic							
","
							$2,750,000						","
							$3,286,809						"
"
						235.
					","

								Ronnie Brewer							
","
							$2,717,161						","
							$3,247,559						"
"
						236.
					","

								Stephen Curry							
","
							$2,710,560						","
							$3,239,670						"
"
						237.
					","

								Brandan Wright							
","
							$2,671,440						","
							$3,192,914						"
"
						238.
					","

								Jerry Stackhouse							
","
							$2,668,598						","
							$3,189,516						"
"
						239.
					","

								Anthony Parker							
","
							$2,644,230						","
							$3,160,392						"
"
						240.
					","

								Joe Alexander							
","
							$2,583,360						","
							$3,087,640						"
"
						241.
					","

								Mikki Moore							
","
							$2,537,952						","
							$3,033,368						"
"
						242.
					","

								Maurice Evans							
","
							$2,500,000						","
							$2,988,008						"
"
						242.
					","

								Tony Allen							
","
							$2,500,000						","
							$2,988,008						"
"
						242.
					","

								Sebastian Telfair							
","
							$2,500,000						","
							$2,988,008						"
"
						242.
					","

								Dahntay Jones							
","
							$2,500,000						","
							$2,988,008						"
"
						242.
					","

								Craig Smith							
","
							$2,500,000						","
							$2,988,008						"
"
						242.
					","

								Michael Finley							
","
							$2,500,000						","
							$2,988,008						"
"
						248.
					","

								Ricky Davis							
","
							$2,484,000						","
							$2,968,885						"
"
						249.
					","

								Jordan Hill							
","
							$2,483,280						","
							$2,968,024						"
"
						250.
					","

								Joakim Noah							
","
							$2,455,680						","
							$2,935,037						"
"
						251.
					","

								Shawne Williams							
","
							$2,416,067						","
							$2,887,691						"
"
						252.
					","

								DJ Augustin							
","
							$2,385,480						","
							$2,851,133						"
"
						253.
					","

								Spencer Hawes							
","
							$2,332,800						","
							$2,788,170						"
"
						254.
					","

								David Andersen							
","
							$2,300,000						","
							$2,748,967						"
"
						255.
					","

								DeMar DeRozan							
","
							$2,282,640						","
							$2,728,219						"
"
						256.
					","

								Brook Lopez							
","
							$2,225,880						","
							$2,660,379						"
"
						257.
					","

								Acie Law							
","
							$2,216,160						","
							$2,648,761						"
"
						258.
					","

								Ryan Hollins							
","
							$2,183,333						","
							$2,609,526						"
"
						259.
					","

								Brandon Jennings							
","
							$2,168,520						","
							$2,591,822						"
"
						260.
					","

								Anthony Johnson							
","
							$2,160,000						","
							$2,581,639						"
"
						261.
					","

								Jerryd Bayless							
","
							$2,143,080						","
							$2,561,416						"
"
						262.
					","

								Renaldo Balkman							
","
							$2,112,417						","
							$2,524,767						"
"
						263.
					","

								Chuck Hayes							
","
							$2,111,750						","
							$2,523,970						"
"
						264.
					","

								Antoine Wright							
","
							$2,110,550						","
							$2,522,536						"
"
						265.
					","

								Thaddeus Young							
","
							$2,105,400						","
							$2,516,381						"
"
						266.
					","

								Ersan Ilyasova							
","
							$2,100,000						","
							$2,509,927						"
"
						267.
					","

								Rajon Rondo							
","
							$2,094,922						","
							$2,503,857						"
"
						268.
					","

								Chucky Atkins							
","
							$2,066,455						","
							$2,469,833						"
"
						269.
					","

								Jarvis Hayes							
","
							$2,062,800						","
							$2,465,465						"
"
						269.
					","

								Brent Barry							
","
							$2,062,800						","
							$2,465,465						"
"
						271.
					","

								Terrence Williams							
","
							$2,060,040						","
							$2,462,166						"
"
						272.
					","

								Josh Boone							
","
							$2,056,968						","
							$2,458,495						"
"
						273.
					","

								Jason Thompson							
","
							$2,035,920						","
							$2,433,338						"
"
						274.
					","

								Kyle Lowry							
","
							$2,034,997						","
							$2,432,235						"
"
						275.
					","

								Julian Wright							
","
							$2,000,040						","
							$2,390,454						"
"
						276.
					","

								Jannero Pargo							
","
							$2,000,000						","
							$2,390,406						"
"
						276.
					","

								Shannon Brown							
","
							$2,000,000						","
							$2,390,406						"
"
						276.
					","

								Bruce Bowen							
","
							$2,000,000						","
							$2,390,406						"
"
						276.
					","

								Channing Frye							
","
							$2,000,000						","
							$2,390,406						"
"
						280.
					","

								Marquis Daniels							
","
							$1,990,000						","
							$2,378,454						"
"
						280.
					","

								Ronald Murray							
","
							$1,990,000						","
							$2,378,454						"
"
						280.
					","

								Radoslav Nesterovic							
","
							$1,990,000						","
							$2,378,454						"
"
						283.
					","

								Gerald Henderson							
","
							$1,957,080						","
							$2,339,108						"
"
						284.
					","

								Jordan Farmar							
","
							$1,947,240						","
							$2,327,347						"
"
						285.
					","

								Brandon Rush							
","
							$1,934,160						","
							$2,311,714						"
"
						286.
					","

								Al Thornton							
","
							$1,900,200						","
							$2,271,125						"
"
						287.
					","

								Sergio Rodriguez							
","
							$1,892,035						","
							$2,261,366						"
"
						288.
					","

								Mardy Collins							
","
							$1,867,742						","
							$2,232,331						"
"
						289.
					","

								Tyler Hansbrough							
","
							$1,859,160						","
							$2,222,074						"
"
						290.
					","

								Anthony Randolph							
","
							$1,837,560						","
							$2,196,257						"
"
						291.
					","

								Goran Dragic							
","
							$1,836,000						","
							$2,194,393						"
"
						292.
					","

								Rodney Stuckey							
","
							$1,805,040						","
							$2,157,389						"
"
						293.
					","

								Earl Clark							
","
							$1,766,280						","
							$2,111,063						"
"
						294.
					","

								Robin Lopez							
","
							$1,745,520						","
							$2,086,251						"
"
						295.
					","

								Travis Diener							
","
							$1,740,000						","
							$2,079,653						"
"
						296.
					","

								Nick Young							
","
							$1,714,800						","
							$2,049,534						"
"
						297.
					","

								Francisco Elson							
","
							$1,700,000						","
							$2,031,845						"
"
						298.
					","

								Austin Daye							
","
							$1,677,840						","
							$2,005,360						"
"
						299.
					","

								Marreese Speights							
","
							$1,658,280						","
							$1,981,981						"
"
						300.
					","

								Jose Juan Barea							
","
							$1,657,500						","
							$1,981,049						"
"
						301.
					","

								Sean Williams							
","
							$1,629,120						","
							$1,947,129						"
"
						302.
					","

								Hamed Haddadi							
","
							$1,627,779						","
							$1,945,526						"
"
						303.
					","

								Solomon Jones							
","
							$1,620,000						","
							$1,936,229						"
"
						303.
					","

								Patrick O'Bryant							
","
							$1,620,000						","
							$1,936,229						"
"
						305.
					","

								Devean George							
","
							$1,600,000						","
							$1,912,325						"
"
						305.
					","

								Matt Barnes							
","
							$1,600,000						","
							$1,912,325						"
"
						307.
					","

								James Johnson							
","
							$1,594,080						","
							$1,905,249						"
"
						308.
					","

								Roy Hibbert							
","
							$1,575,360						","
							$1,882,875						"
"
						309.
					","

								Oleksiy Pecherov							
","
							$1,547,640						","
							$1,849,744						"
"
						309.
					","

								Marco Belinelli							
","
							$1,547,640						","
							$1,849,744						"
"
						311.
					","

								Jrue Holiday							
","
							$1,514,280						","
							$1,809,872						"
"
						312.
					","

								JaVale McGee							
","
							$1,496,640						","
							$1,788,789						"
"
						313.
					","

								Javaris Crittenton							
","
							$1,477,920						","
							$1,766,414						"
"
						314.
					","

								Ty Lawson							
","
							$1,438,690						","
							$1,719,527						"
"
						315.
					","

								JJ Hickson							
","
							$1,429,200						","
							$1,708,184						"
"
						316.
					","

								Jason Smith							
","
							$1,418,880						","
							$1,695,850						"
"
						317.
					","

								Jeff Teague							
","
							$1,373,880						","
							$1,642,066						"
"
						318.
					","

								Alexis Ajinca							
","
							$1,372,080						","
							$1,639,914						"
"
						319.
					","

								Daequan Cook							
","
							$1,362,120						","
							$1,628,010						"
"
						320.
					","

								Eric Maynor							
","
							$1,318,920						","
							$1,576,377						"
"
						321.
					","

								Ryan Anderson							
","
							$1,317,120						","
							$1,574,226						"
"
						322.
					","

								Jared Dudley							
","
							$1,307,640						","
							$1,562,895						"
"
						323.
					","

								Joe Smith							
","
							$1,306,455						","
							$1,561,479						"
"
						323.
					","

								Theo Ratliff							
","
							$1,306,455						","
							$1,561,479						"
"
						323.
					","

								Lindsey Hunter							
","
							$1,306,455						","
							$1,561,479						"
"
						323.
					","

								Anthony Carter							
","
							$1,306,455						","
							$1,561,479						"
"
						323.
					","

								Brian Skinner							
","
							$1,306,455						","
							$1,561,479						"
"
						323.
					","

								Kevin Ollie							
","
							$1,306,455						","
							$1,561,479						"
"
						323.
					","

								Adonal Foyle							
","
							$1,306,455						","
							$1,561,479						"
"
						323.
					","

								Jason Williams							
","
							$1,306,455						","
							$1,561,479						"
"
						323.
					","

								Juwan Howard							
","
							$1,306,455						","
							$1,561,479						"
"
						332.
					","

								Ben Wallace							
","
							$1,306,445						","
							$1,561,467						"
"
						333.
					","

								Malik Allen							
","
							$1,300,000						","
							$1,553,764						"
"
						334.
					","

								Darren Collison							
","
							$1,266,120						","
							$1,513,270						"
"
						335.
					","

								Courtney Lee							
","
							$1,264,440						","
							$1,511,262						"
"
						336.
					","

								Wilson Chandler							
","
							$1,255,440						","
							$1,500,506						"
