Player,2015-2016
,Player,"
							2015/16						","
							2015/16(*)						"
"
						35.
					","

								DeMarcus Cousins							
","
							$14,728,844						","
							$15,911,346						"
"
						35.
					","

								John Wall							
","
							$14,728,844						","
							$15,911,346						"
"
						37.
					","

								Khris Middleton							
","
							$14,700,000						","
							$15,880,186						"
"
						38.
					","

								Draymond Green							
","
							$14,260,870						","
							$15,405,800						"
"
						39.
					","

								Tristan Thompson							
","
							$14,260,000						","
							$15,404,861						"
"
						40.
					","

								Danilo Gallinari							
","
							$14,000,000						","
							$15,123,986						"
"
						41.
					","

								Reggie Jackson							
","
							$13,913,044						","
							$15,030,049						"
"
						42.
					","

								DeMarre Carroll							
","
							$13,600,000						","
							$14,691,873						"
"
						43.
					","

								Al Jefferson							
","
							$13,500,000						","
							$14,583,844						"
"
						43.
					","

								Eric Bledsoe							
","
							$13,500,000						","
							$14,583,844						"
"
						43.
					","

								Brandon Knight							
","
							$13,500,000						","
							$14,583,844						"
"
						46.
					","

								Tony Parker							
","
							$13,437,500						","
							$14,516,326						"
"
						47.
					","

								Joakim Noah							
","
							$13,400,000						","
							$14,475,816						"
"
						48.
					","

								JaVale McGee							
","
							$13,270,964						","
							$14,336,420						"
"
						49.
					","

								Tyson Chandler							
","
							$13,000,000						","
							$14,043,702						"
"
						49.
					","

								Nenê							
","
							$13,000,000						","
							$14,043,702						"
"
						51.
					","

								Ricky Rubio							
","
							$12,700,000						","
							$13,719,616						"
"
						52.
					","

								Robin Lopez							
","
							$12,650,000						","
							$13,665,602						"
"
						53.
					","

								Ty Lawson							
","
							$12,444,552						","
							$13,443,660						"
"
						54.
					","

								Rudy Gay							
","
							$12,403,101						","
							$13,398,881						"
"
						55.
					","

								Serge Ibaka							
","
							$12,250,000						","
							$13,233,488						"
"
						56.
					","

								Nikola Pekovic							
","
							$12,100,000						","
							$13,071,445						"
"
						57.
					","

								Al Horford							
","
							$12,000,000						","
							$12,963,417						"
"
						57.
					","

								Amir Johnson							
","
							$12,000,000						","
							$12,963,417						"
"
						57.
					","

								Kemba Walker							
","
							$12,000,000						","
							$12,963,417						"
"
						57.
					","

								Andrew Bogut							
","
							$12,000,000						","
							$12,963,417						"
"
						57.
					","

								Kyle Lowry							
","
							$12,000,000						","
							$12,963,417						"
"
						57.
					","

								Derrick Favors							
","
							$12,000,000						","
							$12,963,417						"
"
						63.
					","

								Nicolas Batum							
","
							$11,860,750						","
							$12,812,987						"
"
						64.
					","

								Andre Iguodala							
","
							$11,710,456						","
							$12,650,627						"
"
						65.
					","

								Stephen Curry							
","
							$11,370,786						","
							$12,283,687						"
"
						66.
					","

								Nikola Vucevic							
","
							$11,250,000						","
							$12,153,203						"
"
						67.
					","

								Thaddeus Young							
","
							$11,235,955						","
							$12,138,031						"
"
						67.
					","

								Kenneth Faried							
","
							$11,235,955						","
							$12,138,031						"
"
						69.
					","

								Marcin Gortat							
","
							$11,217,391						","
							$12,117,976						"
"
						70.
					","

								Jrue Holiday							
","
							$11,000,000						","
							$11,883,132						"
"
						71.
					","

								Deron Williams							
","
							$10,853,761						","
							$11,725,152						"
"
						72.
					","

								Tyreke Evans							
","
							$10,734,586						","
							$11,596,409						"
"
						73.
					","

								Wilson Chandler							
","
							$10,449,438						","
							$11,288,368						"
"
						74.
					","

								Monta Ellis							
","
							$10,300,000						","
							$11,126,933						"
"
						75.
					","

								Anderson Varejao							
","
							$10,158,574						","
							$10,974,152						"
"
						76.
					","

								Luol Deng							
","
							$10,151,612						","
							$10,966,631						"
"
						77.
					","

								Gerald Wallace							
","
							$10,105,855						","
							$10,917,201						"
"
						78.
					","

								Zach Randolph							
","
							$10,000,000						","
							$10,802,847						"
"
						78.
					","

								Danny Green							
","
							$10,000,000						","
							$10,802,847						"
"
						80.
					","

								Mike Conley							
","
							$9,680,000						","
							$10,457,156						"
"
						81.
					","

								Rajon Rondo							
","
							$9,500,000						","
							$10,262,705						"
"
						81.
					","

								DeMar DeRozan							
","
							$9,500,000						","
							$10,262,705						"
"
						83.
					","

								Alec Burks							
","
							$9,213,484						","
							$9,953,186						"
"
						84.
					","

								Omer Asik							
","
							$9,213,483						","
							$9,953,185						"
"
						85.
					","

								Jeff Green							
","
							$9,200,000						","
							$9,938,620						"
"
						86.
					","

								Lance Stephenson							
","
							$9,000,000						","
							$9,722,563						"
"
						87.
					","

								Iman Shumpert							
","
							$8,988,765						","
							$9,710,426						"
"
						88.
					","

								Tiago Splitter							
","
							$8,500,000						","
							$9,182,420						"
"
						88.
					","

								Taj Gibson							
","
							$8,500,000						","
							$9,182,420						"
"
						88.
					","

								Kevin Garnett							
","
							$8,500,000						","
							$9,182,420						"
"
						88.
					","

								Ryan Anderson							
","
							$8,500,000						","
							$9,182,420						"
"
						92.
					","

								Brandon Jennings							
","
							$8,344,497						","
							$9,014,433						"
"
						93.
					","

								Dirk Nowitzki							
","
							$8,333,333						","
							$9,002,372						"
"
						94.
					","

								Corey Brewer							
","
							$8,229,375						","
							$8,890,068						"
"
						95.
					","

								Trevor Ariza							
","
							$8,200,000						","
							$8,858,335						"
"
						96.
					","

								Channing Frye							
","
							$8,193,029						","
							$8,850,804						"
"
						97.
					","

								Al-Farouq Aminu							
","
							$8,042,895						","
							$8,688,617						"
"
						98.
					","

								Jeff Teague							
","
							$8,000,000						","
							$8,642,278						"
"
						98.
					","

								George Hill							
","
							$8,000,000						","
							$8,642,278						"
"
						98.
					","

								OJ Mayo							
","
							$8,000,000						","
							$8,642,278						"
"
						98.
					","

								Arron Afflalo							
","
							$8,000,000						","
							$8,642,278						"
"
						98.
					","

								Markieff Morris							
","
							$8,000,000						","
							$8,642,278						"
"
						103.
					","

								Ersan Ilyasova							
","
							$7,900,000						","
							$8,534,249						"
"
						104.
					","

								Avery Bradley							
","
							$7,730,337						","
							$8,350,965						"
"
						105.
					","

								Kosta Koufos							
","
							$7,700,000						","
							$8,318,192						"
"
						106.
					","

								Boris Diaw							
","
							$7,500,000						","
							$8,102,135						"
"
						107.
					","

								Pau Gasol							
","
							$7,448,760						","
							$8,046,782						"
"
						108.
					","

								Jose Calderon							
","
							$7,402,812						","
							$7,997,145						"
"
						109.
					","

								Kevin Martin							
","
							$7,402,474						","
							$7,996,779						"
"
						110.
					","

								JJ Redick							
","
							$7,085,000						","
							$7,653,817						"
"
						111.
					","

								Anthony Davis							
","
							$7,070,730						","
							$7,638,402						"
"
						112.
					","

								Marvin Williams							
","
							$7,000,000						","
							$7,561,993						"
"
						112.
					","

								Rodney Stuckey							
","
							$7,000,000						","
							$7,561,993						"
"
						112.
					","

								Louis Williams							
","
							$7,000,000						","
							$7,561,993						"
"
						112.
					","

								Cory Joseph							
","
							$7,000,000						","
							$7,561,993						"
"
						116.
					","

								Ed Davis							
","
							$6,980,802						","
							$7,541,254						"
"
						117.
					","

								Isaiah Thomas							
","
							$6,912,869						","
							$7,467,867						"
"
						118.
					","

								Josh Smith							
","
							$6,830,916						","
							$7,379,333						"
"
						119.
					","

								Jae Crowder							
","
							$6,796,117						","
							$7,341,741						"
"
						120.
					","

								Jason Thompson							
","
							$6,752,729						","
							$7,294,869						"
"
						121.
					","

								Carl Landry							
","
							$6,750,000						","
							$7,291,922						"
"
						122.
					","

								Greivis Vasquez							
","
							$6,600,000						","
							$7,129,879						"
"
						123.
					","

								Aron Baynes							
","
							$6,500,000						","
							$7,021,851						"
"
						124.
					","

								Patrick Beverley							
","
							$6,486,486						","
							$7,007,252						"
"
						125.
					","

								Michael Kidd-Gilchrist							
","
							$6,331,403						","
							$6,839,718						"
"
						126.
					","

								Jarrett Jack							
","
							$6,300,000						","
							$6,805,794						"
"
						127.
					","

								Jodie Meeks							
","
							$6,270,000						","
							$6,773,385						"
"
						128.
					","

								Patrick Patterson							
","
							$6,268,675						","
							$6,771,954						"
"
						129.
					","

								Marco Belinelli							
","
							$6,060,606						","
							$6,547,180						"
"
						130.
					","

								Gerald Henderson							
","
							$6,000,000						","
							$6,481,708						"
"
						131.
					","

								Andrew Wiggins							
","
							$5,758,680						","
							$6,221,014						"
"
						132.
					","

								Kyle Korver							
","
							$5,746,479						","
							$6,207,833						"
"
						133.
					","

								Martell Webster							
","
							$5,713,500						","
							$6,172,207						"
"
						134.
					","

								Karl-Anthony Towns							
","
							$5,703,600						","
							$6,161,512						"
"
						135.
					","

								Bradley Beal							
","
							$5,694,673						","
							$6,151,868						"
"
						136.
					","

								Courtney Lee							
","
							$5,675,000						","
							$6,130,616						"
"
						136.
					","

								Jamal Crawford							
","
							$5,675,000						","
							$6,130,616						"
"
						138.
					","

								JJ Hickson							
","
							$5,583,413						","
							$6,031,675						"
"
						139.
					","

								Spencer Hawes							
","
							$5,543,725						","
							$5,988,801						"
"
						139.
					","

								Nikola Mirotic							
","
							$5,543,725						","
							$5,988,801						"
"
						139.
					","

								Shaun Livingston							
","
							$5,543,725						","
							$5,988,801						"
"
						139.
					","

								Josh McRoberts							
","
							$5,543,725						","
							$5,988,801						"
"
						143.
					","

								Mirza Teletovic							
","
							$5,500,000						","
							$5,941,566						"
"
						143.
					","

								PJ Tucker							
","
							$5,500,000						","
							$5,941,566						"
"
						145.
					","

								Brandan Wright							
","
							$5,464,000						","
							$5,902,676						"
"
						146.
					","

								Chase Budinger							
","
							$5,258,082						","
							$5,680,225						"
"
						147.
					","

								Tim Duncan							
","
							$5,250,000						","
							$5,671,495						"
"
						148.
					","

								Nick Young							
","
							$5,219,169						","
							$5,638,188						"
"
						149.
					","

								Zaza Pachulia							
","
							$5,200,000						","
							$5,617,480						"
"
						150.
					","

								Victor Oladipo							
","
							$5,192,520						","
							$5,609,400						"
"
						151.
					","

								Jabari Parker							
","
							$5,152,440						","
							$5,566,102						"
"
						152.
					","

								Dion Waiters							
","
							$5,138,430						","
							$5,550,967						"
"
						153.
					","

								D'Angelo Russell							
","
							$5,103,120						","
							$5,512,822						"
"
						154.
					","

								Darren Collison							
","
							$5,013,559						","
							$5,416,071						"
"
						155.
					","

								Jonas Jerebko							
","
							$5,000,000						","
							$5,401,423						"
"
						155.
					","

								JR Smith							
","
							$5,000,000						","
							$5,401,423						"
"
						155.
					","

								Marcus Morris							
","
							$5,000,000						","
							$5,401,423						"
"
						155.
					","

								Chris Andersen							
","
							$5,000,000						","
							$5,401,423						"
"
						155.
					","

								Tony Allen							
","
							$5,000,000						","
							$5,401,423						"
"
						155.
					","

								Larry Sanders							
","
							$5,000,000						","
							$5,401,423						"
"
						155.
					","

								CJ Watson							
","
							$5,000,000						","
							$5,401,423						"
"
						155.
					","

								Chris Kaman							
","
							$5,000,000						","
							$5,401,423						"
"
						163.
					","

								Timofey Mozgov							
","
							$4,950,000						","
							$5,347,409						"
"
						164.
					","

								Mike Dunleavy							
","
							$4,837,500						","
							$5,225,877						"
"
						165.
					","

								Trevor Booker							
","
							$4,775,000						","
							$5,158,359						"
"
						166.
					","

								Otto Porter							
","
							$4,662,960						","
							$5,037,324						"
"
						167.
					","

								Jonas Valanciunas							
","
							$4,660,482						","
							$5,034,647						"
"
						168.
					","

								Joel Embiid							
","
							$4,626,960						","
							$4,998,434						"
"
						169.
					","

								Anthony Bennett							
","
							$4,597,276						","
							$4,966,366						"
"
						170.
					","

								Jahlil Okafor							
","
							$4,582,680						","
							$4,950,599						"
"
						171.
					","

								Raymond Felton							
","
							$4,540,000						","
							$4,904,492						"
"
						172.
					","

								Alexis Ajinca							
","
							$4,539,607						","
							$4,904,068						"
"
						173.
					","

								Kyle Singler							
","
							$4,500,000						","
							$4,861,281						"
"
						174.
					","

								Kris Humphries							
","
							$4,440,000						","
							$4,796,463						"
"
						175.
					","

								Derrick Williams							
","
							$4,400,000						","
							$4,753,253						"
"
						176.
					","

								CJ Miles							
","
							$4,394,225						","
							$4,747,014						"
"
						177.
					","

								Mike Miller							
","
							$4,354,127						","
							$4,703,696						"
"
						178.
					","

								Jameer Nelson							
","
							$4,345,000						","
							$4,693,837						"
"
						179.
					","

								Mario Chalmers							
","
							$4,300,000						","
							$4,645,224						"
"
						179.
					","

								Jason Smith							
","
							$4,300,000						","
							$4,645,224						"
"
						181.
					","

								Jose Juan Barea							
","
							$4,290,000						","
							$4,634,421						"
"
						182.
					","

								Jared Dudley							
","
							$4,250,000						","
							$4,591,210						"
"
						183.
					","

								Damian Lillard							
","
							$4,236,286						","
							$4,576,395						"
"
						184.
					","

								Cody Zeller							
","
							$4,204,200						","
							$4,541,733						"
"
						185.
					","

								Aaron Gordon							
","
							$4,171,680						","
							$4,506,602						"
"
						186.
					","

								Kristaps Porzingis							
","
							$4,131,720						","
							$4,463,434						"
"
						187.
					","

								Vince Carter							
","
							$4,088,019						","
							$4,416,224						"
"
						188.
					","

								Devin Harris							
","
							$4,053,446						","
							$4,378,876						"
"
						189.
					","

								Thabo Sefolosha							
","
							$4,000,000						","
							$4,321,139						"
"
						189.
					","

								Ian Mahinmi							
","
							$4,000,000						","
							$4,321,139						"
"
						189.
					","

								Jordan Hill							
","
							$4,000,000						","
							$4,321,139						"
"
						189.
					","

								Alan Anderson							
","
							$4,000,000						","
							$4,321,139						"
"
						193.
					","

								Nemanja Bjelica							
","
							$3,950,000						","
							$4,267,124						"
"
						194.
					","

								Harrison Barnes							
","
							$3,873,398						","
							$4,184,372						"
"
						195.
					","

								Marreese Speights							
","
							$3,815,500						","
							$4,121,826						"
"
						196.
					","

								Alex Len							
","
							$3,807,120						","
							$4,112,773						"
"
						197.
					","

								Dante Exum							
","
							$3,777,720						","
							$4,081,013						"
"
						198.
					","

								Steve Novak							
","
							$3,758,017						","
							$4,059,728						"
"
						199.
					","

								Kyle O'Quinn							
","
							$3,750,000						","
							$4,051,067						"
"
						199.
					","

								Nick Collison							
","
							$3,750,000						","
							$4,051,067						"
"
						201.
					","

								Mario Hezonja							
","
							$3,741,480						","
							$4,041,863						"
"
						202.
					","

								Terrence Ross							
","
							$3,553,917						","
							$3,839,242						"
"
						203.
					","

								Lavoy Allen							
","
							$3,550,000						","
							$3,835,010						"
"
						204.
					","

								Matt Barnes							
","
							$3,542,500						","
							$3,826,908						"
"
						205.
					","

								Will Barton							
","
							$3,533,333						","
							$3,817,005						"
"
						206.
					","

								Nerlens Noel							
","
							$3,457,800						","
							$3,735,408						"
"
						207.
					","

								Marcus Smart							
","
							$3,431,040						","
							$3,706,500						"
"
						208.
					","

								Evan Turner							
","
							$3,425,510						","
							$3,700,526						"
"
						208.
					","

								Bojan Bogdanovic							
","
							$3,425,510						","
							$3,700,526						"
"
						210.
					","

								Willie Cauley-Stein							
","
							$3,398,280						","
							$3,671,110						"
"
						211.
					","

								Quincy Pondexter							
","
							$3,382,023						","
							$3,653,547						"
"
						212.
					","

								Paul Pierce							
","
							$3,376,000						","
							$3,647,041						"
"
						213.
					","

								Anthony Morrow							
","
							$3,344,000						","
							$3,612,472						"
"
						214.
					","

								Mike Scott							
","
							$3,333,333						","
							$3,600,948						"
"
						215.
					","

								Drew Gooden							
","
							$3,300,000						","
							$3,564,939						"
"
						216.
					","

								Andre Drummond							
","
							$3,272,090						","
							$3,534,789						"
"
						217.
					","

								Norris Cole							
","
							$3,203,780						","
							$3,460,994						"
"
						218.
					","

								Patrick Mills							
","
							$3,200,000						","
							$3,456,911						"
"
						219.
					","

								KJ McDaniels							
","
							$3,189,794						","
							$3,445,885						"
"
						220.
					","

								Ben McLemore							
","
							$3,156,600						","
							$3,410,026						"
"
						221.
					","

								Randy Foye							
","
							$3,135,000						","
							$3,386,692						"
"
						222.
					","

								Julius Randle							
","
							$3,132,240						","
							$3,383,711						"
"
						223.
					","

								Austin Rivers							
","
							$3,110,796						","
							$3,360,545						"
"
						224.
					","

								Emmanuel Mudiay							
","
							$3,102,240						","
							$3,351,302						"
"
						225.
					","

								Meyers Leonard							
","
							$3,075,879						","
							$3,322,825						"
"
						226.
					","

								Jeremy Lamb							
","
							$3,034,356						","
							$3,277,968						"
"
						227.
					","

								DJ Augustin							
","
							$3,000,000						","
							$3,240,854						"
"
						227.
					","

								Anthony Tolliver							
","
							$3,000,000						","
							$3,240,854						"
"
						227.
					","

								Brandon Bass							
","
							$3,000,000						","
							$3,240,854						"
"
						227.
					","

								Jerryd Bayless							
","
							$3,000,000						","
							$3,240,854						"
"
						231.
					","

								Toney Douglas							
","
							$2,971,568						","
							$3,210,138						"
"
						232.
					","

								John Henson							
","
							$2,943,220						","
							$3,179,515						"
"
						233.
					","

								Luis Scola							
","
							$2,900,000						","
							$3,132,825						"
"
						234.
					","

								Moe Harkless							
","
							$2,894,058						","
							$3,126,406						"
"
						235.
					","

								Kentavious Caldwell-Pope							
","
							$2,891,760						","
							$3,123,924						"
"
						236.
					","

								Kirk Hinrich							
","
							$2,870,000						","
							$3,100,417						"
"
						237.
					","

								Nik Stauskas							
","
							$2,869,440						","
							$3,099,812						"
"
						238.
					","

								Udonis Haslem							
","
							$2,854,940						","
							$3,084,148						"
"
						238.
					","

								Brian Roberts							
","
							$2,854,940						","
							$3,084,148						"
"
						240.
					","

								Dante Cunningham							
","
							$2,850,000						","
							$3,078,811						"
"
						241.
					","

								Stanley Johnson							
","
							$2,841,960						","
							$3,070,126						"
"
						242.
					","

								Omri Casspi							
","
							$2,836,186						","
							$3,063,888						"
"
						243.
					","

								Darrell Arthur							
","
							$2,814,000						","
							$3,039,921						"
"
						243.
					","

								Kevin Seraphin							
","
							$2,814,000						","
							$3,039,921						"
"
						243.
					","

								Sonny Weems							
","
							$2,814,000						","
							$3,039,921						"
"
						243.
					","

								Manu Ginobili							
","
							$2,814,000						","
							$3,039,921						"
"
						243.
					","

								Bismack Biyombo							
","
							$2,814,000						","
							$3,039,921						"
"
						248.
					","

								Tibor Pleiss							
","
							$2,700,000						","
							$2,916,768						"
"
						249.
					","

								Furkan Aldemir							
","
							$2,683,841						","
							$2,899,312						"
"
						250.
					","

								Trey Burke							
","
							$2,658,240						","
							$2,871,656						"
"
						251.
					","

								Noah Vonleh							
","
							$2,637,720						","
							$2,849,488						"
"
						252.
					","

								Tyler Zeller							
","
							$2,616,975						","
							$2,827,078						"
"
						253.
					","

								Frank Kaminsky							
","
							$2,612,520						","
							$2,822,265						"
"
						254.
					","

								CJ McCollum							
","
							$2,525,160						","
							$2,727,891						"
"
						255.
					","

								Elfrid Payton							
","
							$2,505,720						","
							$2,706,891						"
"
						256.
					","

								Joel Anthony							
","
							$2,500,000						","
							$2,700,711						"
"
						256.
					","

								Leandro Barbosa							
","
							$2,500,000						","
							$2,700,711						"
"
						256.
					","

								James Johnson							
","
							$2,500,000						","
							$2,700,711						"
"
						259.
					","

								Terrence Jones							
","
							$2,489,529						","
							$2,689,400						"
"
						260.
					","

								Justise Winslow							
","
							$2,481,720						","
							$2,680,964						"
"
						261.
					","

								Shelvin Mack							
","
							$2,433,333						","
							$2,628,692						"
"
						262.
					","

								Michael Carter-Williams							
","
							$2,399,040						","
							$2,591,646						"
"
						263.
					","

								Andrew Nicholson							
","
							$2,380,593						","
							$2,571,718						"
"
						264.
					","

								Doug McDermott							
","
							$2,380,440						","
							$2,571,553						"
"
						265.
					","

								Tony Wroten							
","
							$2,346,760						","
							$2,535,168						"
"
						266.
					","

								Jordan Farmar							
","
							$2,291,455						","
							$2,475,423						"
"
						267.
					","

								Evan Fournier							
","
							$2,288,204						","
							$2,471,911						"
"
						268.
					","

								Steven Adams							
","
							$2,279,040						","
							$2,462,012						"
"
						269.
					","

								Myles Turner							
","
							$2,277,960						","
							$2,460,845						"
"
						270.
					","

								Jared Sullinger							
","
							$2,269,260						","
							$2,451,447						"
"
						271.
					","

								Aaron Brooks							
","
							$2,250,000						","
							$2,430,640						"
"
						272.
					","

								Trey Lyles							
","
							$2,239,800						","
							$2,419,621						"
"
						273.
					","

								Ramon Sessions							
","
							$2,170,465						","
							$2,344,720						"
"
						274.
					","

								Kelly Olynyk							
","
							$2,165,160						","
							$2,338,989						"
"
						275.
					","

								Zach LaVine							
","
							$2,148,360						","
							$2,320,840						"
"
						276.
					","

								Kendall Marshall							
","
							$2,144,772						","
							$2,316,964						"
"
						277.
					","

								Jeremy Lin							
","
							$2,139,000						","
							$2,310,729						"
"
						277.
					","

								Gary Neal							
","
							$2,139,000						","
							$2,310,729						"
"
						279.
					","

								Miles Plumlee							
","
							$2,109,293						","
							$2,278,637						"
"
						280.
					","

								Maurice Williams							
","
							$2,100,000						","
							$2,268,598						"
"
						280.
					","

								Danny Granger							
","
							$2,100,000						","
							$2,268,598						"
"
						280.
					","

								Steve Blake							
","
							$2,100,000						","
							$2,268,598						"
"
						280.
					","

								Joe Ingles							
","
							$2,100,000						","
							$2,268,598						"
"
						284.
					","

								Beno Udrih							
","
							$2,080,465						","
							$2,247,494						"
"
						285.
					","

								Shabazz Muhammad							
","
							$2,056,920						","
							$2,222,059						"
"
						286.
					","

								Devin Booker							
","
							$2,055,840						","
							$2,220,892						"
"
						287.
					","

								TJ Warren							
","
							$2,041,080						","
							$2,204,947						"
"
						288.
					","

								Perry Jones							
","
							$2,038,206						","
							$2,201,842						"
"
						289.
					","

								Cameron Payne							
","
							$2,021,520						","
							$2,183,817						"
"
						290.
					","

								Festus Ezeli							
","
							$2,008,748						","
							$2,170,019						"
"
						291.
					","

								Kent Bazemore							
","
							$2,000,000						","
							$2,160,569						"
"
						291.
					","

								DeJuan Blair							
","
							$2,000,000						","
							$2,160,569						"
"
						293.
					","

								Giannis Antetokounmpo							
","
							$1,953,960						","
							$2,110,833						"
"
						294.
					","

								Adreian Payne							
","
							$1,938,840						","
							$2,094,499						"
"
						295.
					","

								Kelly Oubre							
","
							$1,920,240						","
							$2,074,406						"
"
						296.
					","

								Jusuf Nurkic							
","
							$1,842,000						","
							$1,989,884						"
"
						296.
					","

								Lucas Nogueira							
","
							$1,842,000						","
							$1,989,884						"
"
						298.
					","

								Terry Rozier							
","
							$1,824,360						","
							$1,970,828						"
"
						299.
					","

								Dennis Schroeder							
","
							$1,763,400						","
							$1,904,974						"
"
						300.
					","

								Zoran Dragic							
","
							$1,756,500						","
							$1,897,520						"
"
						301.
					","

								James Young							
","
							$1,749,840						","
							$1,890,325						"
"
						302.
					","

								Rashad Vaughn							
","
							$1,733,040						","
							$1,872,176						"
"
						303.
					","

								Ryan Kelly							
","
							$1,724,250						","
							$1,862,681						"
"
						304.
					","

								Joffrey Lauvergne							
","
							$1,709,719						","
							$1,846,983						"
"
						305.
					","

								Louis Amundson							
","
							$1,700,000						","
							$1,836,484						"
"
						306.
					","

								Tyler Ennis							
","
							$1,662,360						","
							$1,795,822						"
"
						307.
					","

								Sam Dekker							
","
							$1,646,400						","
							$1,778,580						"
"
						308.
					","

								Lance Thomas							
","
							$1,636,842						","
							$1,768,255						"
"
						309.
					","

								Sergey Karasev							
","
							$1,599,840						","
							$1,728,282						"
"
						310.
					","

								Gary Harris							
","
							$1,587,480						","
							$1,714,930						"
"
						311.
					","

								Jerian Grant							
","
							$1,572,360						","
							$1,698,596						"
"
						312.
					","

								Tony Snell							
","
							$1,535,880						","
							$1,659,187						"
"
						313.
					","

								Bruno Caboclo							
","
							$1,524,000						","
							$1,646,354						"
"
						314.
					","

								Delon Wright							
","
							$1,509,360						","
							$1,630,538						"
"
						315.
					","

								Shane Larkin							
","
							$1,500,000						","
							$1,620,427						"
"
						315.
					","

								Wayne Ellington							
","
							$1,500,000						","
							$1,620,427						"
"
						317.
					","

								James Jones							
","
							$1,499,187						","
							$1,619,548						"
"
						317.
					","

								Richard Jefferson							
","
							$1,499,187						","
							$1,619,548						"
"
						317.
					","

								Charlie Villanueva							
","
							$1,499,187						","
							$1,619,548						"
"
						317.
					","

								Samuel Dalembert							
","
							$1,499,187						","
							$1,619,548						"
"
						317.
					","

								Jason Terry							
","
							$1,499,187						","
							$1,619,548						"
"
						317.
					","

								Metta World Peace							
","
							$1,499,187						","
							$1,619,548						"
"
						317.
					","

								Amare Stoudemire							
","
							$1,499,187						","
							$1,619,548						"
"
						317.
					","

								Tayshaun Prince							
","
							$1,499,187						","
							$1,619,548						"
"
						317.
					","

								Kendrick Perkins							
","
							$1,499,187						","
							$1,619,548						"
"
						317.
					","

								Ronnie Price							
","
							$1,499,187						","
							$1,619,548						"
"
						317.
					","

								Caron Butler							
","
							$1,499,187						","
							$1,619,548						"
"
						317.
					","

								Rasual Butler							
","
							$1,499,187						","
							$1,619,548						"
"
						317.
					","

								Matt Bonner							
","
							$1,499,187						","
							$1,619,548						"
"
						317.
					","

								David West							
","
							$1,499,187						","
							$1,619,548						"
"
						331.
					","

								Andre Miller							
","
							$1,490,369						","
							$1,610,022						"
"
						332.
					","

								Gorgui Dieng							
","
							$1,474,440						","
							$1,592,815						"
"
						333.
					","

								Mitch McGary							
","
							$1,463,040						","
							$1,580,499						"
"
						334.
					","

								Justin Anderson							
","
							$1,449,000						","
							$1,565,332						"
"
						335.
					","

								Marcus Thornton							
","
							$1,436,891						","
							$1,552,251						"
