Player,2011-2012
,Player,"
							2011/12						","
							2011/12(*)						"
"
						67.
					","

								Andris Biedrins							
","
							$9,000,000						","
							$10,278,896						"
"
						69.
					","

								Lamar Odom							
","
							$8,900,000						","
							$10,164,686						"
"
						70.
					","

								Luis Scola							
","
							$8,591,793						","
							$9,812,683						"
"
						71.
					","

								Rodney Stuckey							
","
							$8,500,000						","
							$9,707,846						"
"
						71.
					","

								Maurice Williams							
","
							$8,500,000						","
							$9,707,846						"
"
						71.
					","

								Carl Landry							
","
							$8,500,000						","
							$9,707,846						"
"
						71.
					","

								John Salmons							
","
							$8,500,000						","
							$9,707,846						"
"
						75.
					","

								Paul Millsap							
","
							$8,103,435						","
							$9,254,929						"
"
						76.
					","

								Kirk Hinrich							
","
							$8,100,000						","
							$9,251,006						"
"
						77.
					","

								Shawn Marion							
","
							$8,022,449						","
							$9,162,435						"
"
						78.
					","

								Kris Humphries							
","
							$8,000,000						","
							$9,136,796						"
"
						78.
					","

								Caron Butler							
","
							$8,000,000						","
							$9,136,796						"
"
						80.
					","

								Andre Miller							
","
							$7,807,728						","
							$8,917,202						"
"
						81.
					","

								Jameer Nelson							
","
							$7,800,000						","
							$8,908,376						"
"
						82.
					","

								Anderson Varejao							
","
							$7,700,000						","
							$8,794,166						"
"
						83.
					","

								Brendan Haywood							
","
							$7,624,500						","
							$8,707,938						"
"
						84.
					","

								Leandro Barbosa							
","
							$7,600,000						","
							$8,679,956						"
"
						85.
					","

								James Posey							
","
							$7,595,600						","
							$8,674,931						"
"
						86.
					","

								Arron Afflalo							
","
							$7,562,500						","
							$8,637,128						"
"
						87.
					","

								Raymond Felton							
","
							$7,560,000						","
							$8,634,272						"
"
						88.
					","

								Charlie Villanueva							
","
							$7,540,000						","
							$8,611,430						"
"
						89.
					","

								Marvin Williams							
","
							$7,500,000						","
							$8,565,746						"
"
						90.
					","

								Thaddeus Young							
","
							$7,478,261						","
							$8,540,918						"
"
						91.
					","

								Tyrus Thomas							
","
							$7,305,765						","
							$8,343,911						"
"
						92.
					","

								Kendrick Perkins							
","
							$7,123,626						","
							$8,135,890						"
"
						93.
					","

								Travis Outlaw							
","
							$7,000,000						","
							$7,994,696						"
"
						93.
					","

								Samuel Dalembert							
","
							$7,000,000						","
							$7,994,697						"
"
						93.
					","

								Marcus Thornton							
","
							$7,000,000						","
							$7,994,697						"
"
						96.
					","

								Derrick Rose							
","
							$6,993,708						","
							$7,987,510						"
"
						97.
					","

								DeSagana Diop							
","
							$6,925,400						","
							$7,909,496						"
"
						97.
					","

								Beno Udrih							
","
							$6,925,400						","
							$7,909,496						"
"
						99.
					","

								Metta World Peace							
","
							$6,790,640						","
							$7,755,587						"
"
						99.
					","

								Trevor Ariza							
","
							$6,790,640						","
							$7,755,587						"
"
						99.
					","

								Marcin Gortat							
","
							$6,790,640						","
							$7,755,587						"
"
						102.
					","

								Kwame Brown							
","
							$6,750,000						","
							$7,709,172						"
"
						102.
					","

								JJ Redick							
","
							$6,750,000						","
							$7,709,172						"
"
						104.
					","

								Andres Nocioni							
","
							$6,650,000						","
							$7,594,962						"
"
						105.
					","

								Mike Conley							
","
							$6,611,571						","
							$7,551,072						"
"
						106.
					","

								Mickael Pietrus							
","
							$6,523,166						","
							$7,450,104						"
"
						107.
					","

								Grant Hill							
","
							$6,500,000						","
							$7,423,647						"
"
						108.
					","

								Andray Blatche							
","
							$6,442,083						","
							$7,357,500						"
"
						109.
					","

								Glen Davis							
","
							$6,300,000						","
							$7,195,227						"
"
						110.
					","

								Tayshaun Prince							
","
							$6,292,135						","
							$7,186,244						"
"
						111.
					","

								Michael Beasley							
","
							$6,262,347						","
							$7,152,223						"
"
						112.
					","

								Jermaine O'Neal							
","
							$6,226,200						","
							$7,110,940						"
"
						112.
					","

								Al Harrington							
","
							$6,226,200						","
							$7,110,940						"
"
						112.
					","

								Drew Gooden							
","
							$6,226,200						","
							$7,110,940						"
"
						115.
					","

								Wesley Matthews							
","
							$6,135,160						","
							$7,006,963						"
"
						116.
					","

								Josh Childress							
","
							$6,000,000						","
							$6,852,597						"
"
						117.
					","

								Francisco Garcia							
","
							$5,800,000						","
							$6,624,177						"
"
						118.
					","

								Kyle Lowry							
","
							$5,750,000						","
							$6,567,072						"
"
						119.
					","

								Blake Griffin							
","
							$5,731,080						","
							$6,545,464						"
"
						120.
					","

								Luke Walton							
","
							$5,680,000						","
							$6,487,125						"
"
						121.
					","

								OJ Mayo							
","
							$5,632,637						","
							$6,433,032						"
"
						122.
					","

								Channing Frye							
","
							$5,600,000						","
							$6,395,757						"
"
						123.
					","

								John Wall							
","
							$5,530,080						","
							$6,315,902						"
"
						124.
					","

								Amir Johnson							
","
							$5,500,000						","
							$6,281,547						"
"
						125.
					","

								Nate Robinson							
","
							$5,483,307						","
							$6,262,482						"
"
						126.
					","

								Mike Miller							
","
							$5,400,000						","
							$6,167,337						"
"
						127.
					","

								Jason Richardson							
","
							$5,395,000						","
							$6,161,627						"
"
						128.
					","

								Martell Webster							
","
							$5,256,000						","
							$6,002,875						"
"
						129.
					","

								Chuck Hayes							
","
							$5,250,000						","
							$5,996,022						"
"
						130.
					","

								Louis Williams							
","
							$5,176,000						","
							$5,911,507						"
"
						131.
					","

								Kyrie Irving							
","
							$5,144,280						","
							$5,875,279						"
"
						132.
					","

								Hasheem Thabeet							
","
							$5,127,720						","
							$5,856,366						"
"
						133.
					","

								Russell Westbrook							
","
							$5,082,416						","
							$5,804,625						"
"
						134.
					","

								Kyle Korver							
","
							$5,000,000						","
							$5,710,497						"
"
						134.
					","

								Jason Maxiell							
","
							$5,000,000						","
							$5,710,497						"
"
						134.
					","

								Luc Mbah a Moute							
","
							$5,000,000						","
							$5,710,497						"
"
						134.
					","

								Jarrett Jack							
","
							$5,000,000						","
							$5,710,497						"
"
						134.
					","

								Jamal Crawford							
","
							$5,000,000						","
							$5,710,497						"
"
						139.
					","

								Evan Turner							
","
							$4,947,840						","
							$5,650,925						"
"
						140.
					","

								Darko Milicic							
","
							$4,776,500						","
							$5,455,238						"
"
						141.
					","

								Brad Miller							
","
							$4,752,000						","
							$5,427,257						"
"
						142.
					","

								Zaza Pachulia							
","
							$4,750,000						","
							$5,424,972						"
"
						143.
					","

								Ronnie Brewer							
","
							$4,710,000						","
							$5,379,288						"
"
						144.
					","

								Kevin Love							
","
							$4,609,701						","
							$5,264,737						"
"
						145.
					","

								Linas Kleiza							
","
							$4,605,000						","
							$5,259,368						"
"
						146.
					","

								James Harden							
","
							$4,604,760						","
							$5,259,094						"
"
						147.
					","

								Derrick Williams							
","
							$4,602,720						","
							$5,256,764						"
"
						148.
					","

								Nikola Pekovic							
","
							$4,503,600						","
							$5,143,559						"
"
						149.
					","

								Jonas Jerebko							
","
							$4,500,000						","
							$5,139,448						"
"
						150.
					","

								Derrick Favors							
","
							$4,443,360						","
							$5,074,759						"
"
						151.
					","

								Daniel Gibson							
","
							$4,403,834						","
							$5,029,616						"
"
						152.
					","

								Ronny Turiaf							
","
							$4,360,000						","
							$4,979,554						"
"
						153.
					","

								Jose Juan Barea							
","
							$4,300,000						","
							$4,911,028						"
"
						154.
					","

								Ramon Sessions							
","
							$4,257,973						","
							$4,863,029						"
"
						155.
					","

								Brandon Bass							
","
							$4,250,000						","
							$4,853,923						"
"
						155.
					","

								Randy Foye							
","
							$4,250,000						","
							$4,853,923						"
"
						155.
					","

								Jared Dudley							
","
							$4,250,000						","
							$4,853,923						"
"
						158.
					","

								Chris Andersen							
","
							$4,234,000						","
							$4,835,649						"
"
						159.
					","

								Danilo Gallinari							
","
							$4,190,182						","
							$4,785,605						"
"
						160.
					","

								Tyreke Evans							
","
							$4,151,640						","
							$4,741,586						"
"
						161.
					","

								Enes Kanter							
","
							$4,133,280						","
							$4,720,617						"
"
						162.
					","

								Charlie Bell							
","
							$4,099,920						","
							$4,682,516						"
"
						163.
					","

								Spencer Hawes							
","
							$4,051,024						","
							$4,626,672						"
"
						164.
					","

								Wesley Johnson							
","
							$4,006,080						","
							$4,575,342						"
"
						165.
					","

								Jordan Farmar							
","
							$4,000,000						","
							$4,568,398						"
"
						165.
					","

								Anthony Morrow							
","
							$4,000,000						","
							$4,568,398						"
"
						165.
					","

								Ryan Gomes							
","
							$4,000,000						","
							$4,568,398						"
"
						165.
					","

								Steve Blake							
","
							$4,000,000						","
							$4,568,398						"
"
						165.
					","

								Mario Chalmers							
","
							$4,000,000						","
							$4,568,398						"
"
						165.
					","

								Hakim Warrick							
","
							$4,000,000						","
							$4,568,398						"
"
						171.
					","

								Matt Carroll							
","
							$3,900,000						","
							$4,454,188						"
"
						172.
					","

								Eric Gordon							
","
							$3,831,184						","
							$4,375,593						"
"
						173.
					","

								Dorell Wright							
","
							$3,823,000						","
							$4,366,246						"
"
						174.
					","

								Udonis Haslem							
","
							$3,780,000						","
							$4,317,136						"
"
						175.
					","

								Mike Dunleavy							
","
							$3,750,000						","
							$4,282,873						"
"
						175.
					","

								Nazr Mohammed							
","
							$3,750,000						","
							$4,282,873						"
"
						177.
					","

								Tristan Thompson							
","
							$3,726,600						","
							$4,256,148						"
"
						178.
					","

								CJ Miles							
","
							$3,700,000						","
							$4,225,768						"
"
						179.
					","

								Nick Young							
","
							$3,695,857						","
							$4,221,036						"
"
						180.
					","

								Luke Ridnour							
","
							$3,680,000						","
							$4,202,926						"
"
						181.
					","

								Tiago Splitter							
","
							$3,672,000						","
							$4,193,789						"
"
						182.
					","

								DeMarcus Cousins							
","
							$3,627,720						","
							$4,143,217						"
"
						183.
					","

								Joel Anthony							
","
							$3,600,000						","
							$4,111,558						"
"
						184.
					","

								Shaun Livingston							
","
							$3,500,000						","
							$3,997,348						"
"
						184.
					","

								Carlos Delfino							
","
							$3,500,000						","
							$3,997,348						"
"
						184.
					","

								Chris Duhon							
","
							$3,500,000						","
							$3,997,348						"
"
						184.
					","

								Shannon Brown							
","
							$3,500,000						","
							$3,997,348						"
"
						188.
					","

								Ricky Rubio							
","
							$3,480,120						","
							$3,974,643						"
"
						189.
					","

								Jonny Flynn							
","
							$3,414,720						","
							$3,899,950						"
"
						190.
					","

								CJ Watson							
","
							$3,400,000						","
							$3,883,138						"
"
						190.
					","

								Derek Fisher							
","
							$3,400,000						","
							$3,883,138						"
"
						192.
					","

								Marco Belinelli							
","
							$3,377,604						","
							$3,857,560						"
"
						193.
					","

								Timofey Mozgov							
","
							$3,343,896						","
							$3,819,062						"
"
						194.
					","

								Daequan Cook							
","
							$3,341,558						","
							$3,816,391						"
"
						195.
					","

								Matt Bonner							
","
							$3,315,000						","
							$3,786,060						"
"
						196.
					","

								Thabo Sefolosha							
","
							$3,300,000						","
							$3,768,928						"
"
						197.
					","

								Ekpe Udoh							
","
							$3,294,960						","
							$3,763,172						"
"
						198.
					","

								Nick Collison							
","
							$3,272,997						","
							$3,738,088						"
"
						199.
					","

								Johan Petro							
","
							$3,250,000						","
							$3,711,823						"
"
						199.
					","

								Will Bynum							
","
							$3,250,000						","
							$3,711,823						"
"
						201.
					","

								Raja Bell							
","
							$3,240,000						","
							$3,700,402						"
"
						202.
					","

								DJ Augustin							
","
							$3,236,470						","
							$3,696,371						"
"
						203.
					","

								Tony Allen							
","
							$3,150,000						","
							$3,597,613						"
"
						204.
					","

								Stephen Curry							
","
							$3,117,120						","
							$3,560,061						"
"
						205.
					","

								Brook Lopez							
","
							$3,076,983						","
							$3,514,220						"
"
						206.
					","

								Jan Vesely							
","
							$3,065,040						","
							$3,500,580						"
"
						207.
					","

								Corey Brewer							
","
							$3,059,000						","
							$3,493,682						"
"
						208.
					","

								Jerryd Bayless							
","
							$3,042,280						","
							$3,474,586						"
"
						209.
					","

								Greg Monroe							
","
							$3,007,920						","
							$3,435,344						"
"
						210.
					","

								Jason Thompson							
","
							$3,001,284						","
							$3,427,765						"
"
						211.
					","

								Chris Wilcox							
","
							$3,000,000						","
							$3,426,298						"
"
						211.
					","

								Shawne Williams							
","
							$3,000,000						","
							$3,426,298						"
"
						211.
					","

								Jeff Foster							
","
							$3,000,000						","
							$3,426,298						"
"
						211.
					","

								Josh McRoberts							
","
							$3,000,000						","
							$3,426,298						"
"
						211.
					","

								Shane Battier							
","
							$3,000,000						","
							$3,426,298						"
"
						216.
					","

								Brandon Rush							
","
							$2,956,658						","
							$3,376,797						"
"
						217.
					","

								Anthony Randolph							
","
							$2,911,231						","
							$3,324,915						"
"
						218.
					","

								Robin Lopez							
","
							$2,862,602						","
							$3,269,376						"
"
						219.
					","

								Jordan Hill							
","
							$2,855,760						","
							$3,261,562						"
"
						220.
					","

								Bismack Biyombo							
","
							$2,798,040						","
							$3,195,640						"
"
						221.
					","

								Al-Farouq Aminu							
","
							$2,755,560						","
							$3,147,123						"
"
						222.
					","

								Eduardo Najera							
","
							$2,750,000						","
							$3,140,773						"
"
						223.
					","

								Marreese Speights							
","
							$2,721,255						","
							$3,107,944						"
"
						224.
					","

								Dahntay Jones							
","
							$2,700,000						","
							$3,083,668						"
"
						225.
					","

								Antonio McDyess							
","
							$2,640,000						","
							$3,015,142						"
"
						226.
					","

								DeMar DeRozan							
","
							$2,625,000						","
							$2,998,011						"
"
						227.
					","

								Roy Hibbert							
","
							$2,588,590						","
							$2,956,427						"
"
						228.
					","

								Brandon Knight							
","
							$2,563,320						","
							$2,927,566						"
"
						229.
					","

								Ersan Ilyasova							
","
							$2,541,000						","
							$2,902,075						"
"
						230.
					","

								Gordon Hayward							
","
							$2,532,960						","
							$2,892,892						"
"
						231.
					","

								DeShawn Stevenson							
","
							$2,500,000						","
							$2,855,248						"
"
						231.
					","

								Reggie Williams							
","
							$2,500,000						","
							$2,855,248						"
"
						231.
					","

								Kenyon Martin							
","
							$2,500,000						","
							$2,855,248						"
"
						231.
					","

								Jason Smith							
","
							$2,500,000						","
							$2,855,248						"
"
						231.
					","

								Aaron Gray							
","
							$2,500,000						","
							$2,855,248						"
"
						236.
					","

								Brandon Jennings							
","
							$2,493,720						","
							$2,848,076						"
"
						237.
					","

								Ryan Hollins							
","
							$2,483,333						","
							$2,836,213						"
"
						238.
					","

								JaVale McGee							
","
							$2,462,400						","
							$2,812,305						"
"
						239.
					","

								Quentin Richardson							
","
							$2,446,600						","
							$2,794,260						"
"
						240.
					","

								Paul George							
","
							$2,406,240						","
							$2,748,165						"
"
						241.
					","

								Louis Amundson							
","
							$2,403,000						","
							$2,744,465						"
"
						242.
					","

								JR Smith							
","
							$2,382,353						","
							$2,720,884						"
"
						243.
					","

								Terrence Williams							
","
							$2,369,040						","
							$2,705,679						"
"
						244.
					","

								Kemba Walker							
","
							$2,356,320						","
							$2,691,152						"
"
						245.
					","

								JJ Hickson							
","
							$2,354,537						","
							$2,689,115						"
"
						246.
					","

								Cole Aldrich							
","
							$2,286,000						","
							$2,610,839						"
"
						247.
					","

								Gerald Henderson							
","
							$2,250,600						","
							$2,570,409						"
"
						248.
					","

								Anthony Parker							
","
							$2,250,000						","
							$2,569,724						"
"
						249.
					","

								Keyon Dooling							
","
							$2,246,400						","
							$2,565,612						"
"
						249.
					","

								Ben Wallace							
","
							$2,246,400						","
							$2,565,612						"
"
						251.
					","

								Ryan Anderson							
","
							$2,244,601						","
							$2,563,557						"
"
						252.
					","

								Jimmer Fredette							
","
							$2,238,360						","
							$2,556,430						"
"
						253.
					","

								Courtney Lee							
","
							$2,225,093						","
							$2,541,277						"
"
						254.
					","

								Kosta Koufos							
","
							$2,203,792						","
							$2,516,949						"
"
						255.
					","

								Rudy Fernandez							
","
							$2,180,443						","
							$2,490,283						"
"
						256.
					","

								Xavier Henry							
","
							$2,171,640						","
							$2,480,229						"
"
						257.
					","

								Nicolas Batum							
","
							$2,155,365						","
							$2,461,641						"
"
						258.
					","

								Josh Howard							
","
							$2,150,000						","
							$2,455,514						"
"
						259.
					","

								Tyler Hansbrough							
","
							$2,138,040						","
							$2,441,854						"
"
						260.
					","

								Klay Thompson							
","
							$2,126,520						","
							$2,428,697						"
"
						261.
					","

								Goran Dragic							
","
							$2,108,000						","
							$2,407,545						"
"
						262.
					","

								George Hill							
","
							$2,086,360						","
							$2,382,830						"
"
						263.
					","

								Ed Davis							
","
							$2,063,040						","
							$2,356,197						"
"
						264.
					","

								Anthony Tolliver							
","
							$2,050,000						","
							$2,341,304						"
"
						265.
					","

								Darrell Arthur							
","
							$2,027,119						","
							$2,315,171						"
"
						266.
					","

								Alec Burks							
","
							$2,020,200						","
							$2,307,269						"
"
						267.
					","

								Donte Greene							
","
							$2,015,896						","
							$2,302,353						"
"
						268.
					","

								DJ White							
","
							$2,001,167						","
							$2,285,531						"
"
						269.
					","

								Dante Cunningham							
","
							$2,000,000						","
							$2,284,199						"
"
						269.
					","

								Earl Watson							
","
							$2,000,000						","
							$2,284,199						"
"
						271.
					","

								Patrick Patterson							
","
							$1,959,960						","
							$2,238,469						"
"
						272.
					","

								Austin Daye							
","
							$1,929,600						","
							$2,203,795						"
"
						273.
					","

								Markieff Morris							
","
							$1,919,160						","
							$2,191,871						"
"
						274.
					","

								Matt Barnes							
","
							$1,906,200						","
							$2,177,070						"
"
						275.
					","

								Larry Sanders							
","
							$1,861,920						","
							$2,126,498						"
"
						276.
					","

								Omer Asik							
","
							$1,857,500						","
							$2,121,449						"
"
						277.
					","

								James Johnson							
","
							$1,833,120						","
							$2,093,605						"
"
						278.
					","

								Marcus Morris							
","
							$1,823,280						","
							$2,082,367						"
"
						279.
					","

								Luke Babbitt							
","
							$1,768,800						","
							$2,020,145						"
"
						280.
					","

								Jrue Holiday							
","
							$1,741,440						","
							$1,988,897						"
"
						281.
					","

								Kawhi Leonard							
","
							$1,731,960						","
							$1,978,070						"
"
						282.
					","

								Kevin Seraphin							
","
							$1,680,360						","
							$1,919,138						"
"
						283.
					","

								Renaldo Balkman							
","
							$1,675,000						","
							$1,913,016						"
"
						284.
					","

								Ty Lawson							
","
							$1,654,440						","
							$1,889,535						"
"
						285.
					","

								Nikola Vucevic							
","
							$1,645,400						","
							$1,879,210						"
"
						286.
					","

								Eric Bledsoe							
","
							$1,596,360						","
							$1,823,202						"
"
						287.
					","

								Jeff Teague							
","
							$1,579,920						","
							$1,804,425						"
"
						288.
					","

								Gustavo Ayon							
","
							$1,567,500						","
							$1,790,241						"
"
						289.
					","

								Iman Shumpert							
","
							$1,563,120						","
							$1,785,238						"
"
						290.
					","

								Avery Bradley							
","
							$1,524,480						","
							$1,741,107						"
"
						291.
					","

								Eric Maynor							
","
							$1,516,680						","
							$1,732,199						"
"
						292.
					","

								Jeff Ayres							
","
							$1,500,000						","
							$1,713,149						"
"
						292.
					","

								James Jones							
","
							$1,500,000						","
							$1,713,149						"
"
						292.
					","

								Sebastian Telfair							
","
							$1,500,000						","
							$1,713,149						"
"
						292.
					","

								Greg Oden							
","
							$1,500,000						","
							$1,713,149						"
"
						292.
					","

								Gary Forbes							
","
							$1,500,000						","
							$1,713,149						"
"
						297.
					","

								Chris Singleton							
","
							$1,485,000						","
							$1,696,017						"
"
						298.
					","

								James Anderson							
","
							$1,463,520						","
							$1,671,485						"
"
						299.
					","

								Darren Collison							
","
							$1,455,960						","
							$1,662,851						"
"
						300.
					","

								Tobias Harris							
","
							$1,418,160						","
							$1,619,679						"
"
						301.
					","

								Craig Brackins							
","
							$1,404,960						","
							$1,604,604						"
"
						302.
					","

								Jerry Stackhouse							
","
							$1,352,181						","
							$1,544,325						"
"
						302.
					","

								Jason Collins							
","
							$1,352,181						","
							$1,544,325						"
"
						302.
					","

								Tracy McGrady							
","
							$1,352,181						","
							$1,544,325						"
"
						302.
					","

								Vladimir Radmanovic							
","
							$1,352,181						","
							$1,544,325						"
"
						302.
					","

								Brian Scalabrine							
","
							$1,352,181						","
							$1,544,325						"
"
						302.
					","

								Brian Cardinal							
","
							$1,352,181						","
							$1,544,325						"
"
						302.
					","

								Troy Murphy							
","
							$1,352,181						","
							$1,544,325						"
"
						302.
					","

								Juwan Howard							
","
							$1,352,181						","
							$1,544,325						"
"
						302.
					","

								Eddie House							
","
							$1,352,181						","
							$1,544,325						"
"
						302.
					","

								Mike Bibby							
","
							$1,352,181						","
							$1,544,325						"
"
						302.
					","

								Tony Battie							
","
							$1,352,181						","
							$1,544,325						"
"
						302.
					","

								Kurt Thomas							
","
							$1,352,181						","
							$1,544,325						"
"
						302.
					","

								Jamaal Magloire							
","
							$1,352,181						","
							$1,544,325						"
"
						302.
					","

								Anthony Carter							
","
							$1,352,181						","
							$1,544,325						"
"
						316.
					","

								Elliot Williams							
","
							$1,348,800						","
							$1,540,463						"
"
						317.
					","

								Omri Casspi							
","
							$1,341,960						","
							$1,532,651						"
"
						318.
					","

								Michael Redd							
","
							$1,308,506						","
							$1,494,444						"
"
						319.
					","

								Nolan Smith							
","
							$1,306,920						","
							$1,492,632						"
"
						320.
					","

								Hamed Haddadi							
","
							$1,300,000						","
							$1,484,729						"
"
						321.
					","

								Trevor Booker							
","
							$1,294,920						","
							$1,478,927						"
"
						322.
					","

								BJ Mullens							
","
							$1,288,200						","
							$1,471,252						"
"
						322.
					","

								Serge Ibaka							
","
							$1,288,200						","
							$1,471,252						"
"
						324.
					","

								Kenneth Faried							
","
							$1,254,720						","
							$1,433,015						"
"
						325.
					","

								Damion James							
","
							$1,243,080						","
							$1,419,721						"
"
						326.
					","

								Rodrigue Beaubois							
","
							$1,236,720						","
							$1,412,457						"
"
						327.
					","

								Reggie Evans							
","
							$1,229,255						","
							$1,403,931						"
"
						327.
					","

								Eddy Curry							
","
							$1,229,255						","
							$1,403,931						"
"
						327.
					","

								Jared Jeffries							
","
							$1,229,255						","
							$1,403,931						"
"
						327.
					","

								Rasual Butler							
","
							$1,229,255						","
							$1,403,931						"
"
						327.
					","

								Jamaal Tinsley							
","
							$1,229,255						","
							$1,403,931						"
"
						332.
					","

								Jannero Pargo							
","
							$1,223,166						","
							$1,396,977						"
"
						332.
					","

								Willie Green							
","
							$1,223,166						","
							$1,396,977						"
"
						332.
					","

								Marquis Daniels							
","
							$1,223,166						","
							$1,396,977						"
"
						332.
					","

								Aleksandar Pavlovic							
","
							$1,223,166						","
							$1,396,977						"
"
						332.
					","

								Brian Cook							
","
							$1,223,166						","
							$1,396,977						"
