Player,2018-2019
,Player,"
							2018/19						","
							2018/19(*)						"
"
						335.
					","

								Grayson Allen							
","
							$2,076,960						","
							$2,124,831						"
"
						336.
					","

								Jarrett Allen							
","
							$2,034,120						","
							$2,081,003						"
"
						337.
					","

								Isaiah Thomas							
","
							$2,029,463						","
							$2,076,239						"
"
						338.
					","

								Spencer Hawes							
","
							$2,007,058						","
							$2,053,317						"
"
						339.
					","

								Torrey Craig							
","
							$2,000,000						","
							$2,046,097						"
"
						339.
					","

								Cole Aldrich							
","
							$2,000,000						","
							$2,046,097						"
"
						341.
					","

								Chandler Hutchison							
","
							$1,991,520						","
							$2,037,421						"
"
						342.
					","

								Ante Zizic							
","
							$1,952,760						","
							$1,997,768						"
"
						342.
					","

								OG Anunoby							
","
							$1,952,760						","
							$1,997,768						"
"
						344.
					","

								Shabazz Napier							
","
							$1,942,422						","
							$1,987,192						"
"
						345.
					","

								Aaron Holiday							
","
							$1,914,480						","
							$1,958,606						"
"
						346.
					","

								Timothe Luwawu							
","
							$1,880,268						","
							$1,923,605						"
"
						347.
					","

								Tyler Lydon							
","
							$1,874,640						","
							$1,917,847						"
"
						348.
					","

								Anfernee Simons							
","
							$1,837,800						","
							$1,880,158						"
"
						349.
					","

								Tim Frazier							
","
							$1,832,107						","
							$1,874,334						"
"
						350.
					","

								Trey Burke							
","
							$1,795,015						","
							$1,836,387						"
"
						351.
					","

								Malik Beasley							
","
							$1,773,840						","
							$1,814,724						"
"
						352.
					","

								Moritz Wagner							
","
							$1,764,240						","
							$1,804,903						"
"
						353.
					","

								Ian Clark							
","
							$1,757,429						","
							$1,797,935						"
"
						353.
					","

								Nerlens Noel							
","
							$1,757,429						","
							$1,797,935						"
"
						355.
					","

								Deyonta Davis							
","
							$1,741,503						","
							$1,781,641						"
"
						356.
					","

								Furkan Korkmaz							
","
							$1,740,000						","
							$1,780,104						"
"
						356.
					","

								Caleb Swanigan							
","
							$1,740,000						","
							$1,780,104						"
"
						358.
					","

								Landry Shamet							
","
							$1,705,920						","
							$1,745,239						"
"
						359.
					","

								Caris LeVert							
","
							$1,702,800						","
							$1,742,047						"
"
						360.
					","

								Rodions Kurucs							
","
							$1,690,000						","
							$1,728,952						"
"
						360.
					","

								Jonah Bolden							
","
							$1,690,000						","
							$1,728,952						"
"
						362.
					","

								Kyle Kuzma							
","
							$1,689,840						","
							$1,728,788						"
"
						363.
					","

								Tony Bradley							
","
							$1,679,520						","
							$1,718,230						"
"
						364.
					","

								Derrick White							
","
							$1,667,160						","
							$1,705,585						"
"
						365.
					","

								Kyle Singler							
","
							$1,665,333						","
							$1,703,716						"
"
						366.
					","

								Robert Williams							
","
							$1,656,600						","
							$1,694,782						"
"
						367.
					","

								Spencer Dinwiddie							
","
							$1,656,092						","
							$1,694,262						"
"
						367.
					","

								MarShon Brooks							
","
							$1,656,092						","
							$1,694,262						"
"
						369.
					","

								Josh Hart							
","
							$1,655,160						","
							$1,693,309						"
"
						370.
					","

								Jacob Evans							
","
							$1,646,400						","
							$1,684,347						"
"
						371.
					","

								Pat Connaughton							
","
							$1,641,000						","
							$1,678,822						"
"
						372.
					","

								DeAndre Bembry							
","
							$1,634,640						","
							$1,672,316						"
"
						373.
					","

								Dzanan Musa							
","
							$1,634,400						","
							$1,672,070						"
"
						374.
					","

								Omari Spellman							
","
							$1,622,520						","
							$1,659,916						"
"
						375.
					","

								Noah Vonleh							
","
							$1,621,415						","
							$1,658,786						"
"
						375.
					","

								James Ennis							
","
							$1,621,415						","
							$1,658,786						"
"
						377.
					","

								Luke Kornet							
","
							$1,619,260						","
							$1,656,581						"
"
						378.
					","

								TJ McConnell							
","
							$1,600,520						","
							$1,637,409						"
"
						378.
					","

								Richaun Holmes							
","
							$1,600,520						","
							$1,637,409						"
"
						380.
					","

								Malachi Richardson							
","
							$1,569,360						","
							$1,605,531						"
"
						381.
					","

								Kevon Looney							
","
							$1,567,007						","
							$1,603,124						"
"
						381.
					","

								Jahlil Okafor							
","
							$1,567,007						","
							$1,603,124						"
"
						383.
					","

								Wayne Selden							
","
							$1,544,951						","
							$1,580,559						"
"
						383.
					","

								Dorian Finney-Smith							
","
							$1,544,951						","
							$1,580,559						"
"
						383.
					","

								Damian Jones							
","
							$1,544,951						","
							$1,580,559						"
"
						383.
					","

								Quinn Cook							
","
							$1,544,951						","
							$1,580,559						"
"
						383.
					","

								Wade Baldwin							
","
							$1,544,951						","
							$1,580,559						"
"
						383.
					","

								Ivica Zubac							
","
							$1,544,951						","
							$1,580,559						"
"
						383.
					","

								Rodney McGruder							
","
							$1,544,951						","
							$1,580,559						"
"
						383.
					","

								Malcolm Brogdon							
","
							$1,544,951						","
							$1,580,559						"
"
						383.
					","

								Cheick Diallo							
","
							$1,544,951						","
							$1,580,559						"
"
						383.
					","

								Jake Layman							
","
							$1,544,951						","
							$1,580,559						"
"
						383.
					","

								Skal Labissiere							
","
							$1,544,951						","
							$1,580,559						"
"
						383.
					","

								Dejounte Murray							
","
							$1,544,951						","
							$1,580,559						"
"
						383.
					","

								Pascal Siakam							
","
							$1,544,951						","
							$1,580,559						"
"
						396.
					","

								Treveon Graham							
","
							$1,512,601						","
							$1,547,464						"
"
						396.
					","

								David Nwaba							
","
							$1,512,601						","
							$1,547,464						"
"
						396.
					","

								Gerald Green							
","
							$1,512,601						","
							$1,547,464						"
"
						396.
					","

								Derrick Jones							
","
							$1,512,601						","
							$1,547,464						"
"
						396.
					","

								Christian Wood							
","
							$1,512,601						","
							$1,547,464						"
"
						396.
					","

								Georges Niang							
","
							$1,512,601						","
							$1,547,464						"
"
						402.
					","

								Willy Hernangomez							
","
							$1,496,500						","
							$1,530,992						"
"
						403.
					","

								Sviatoslav Mykhailiuk							
","
							$1,487,694						","
							$1,521,983						"
"
						404.
					","

								Mitchell Robinson							
","
							$1,485,440						","
							$1,519,677						"
"
						405.
					","

								Michael Carter-Williams							
","
							$1,468,082						","
							$1,501,918						"
"
						406.
					","

								Jawun Evans							
","
							$1,455,492						","
							$1,489,038						"
"
						407.
					","

								Semi Ojeleye							
","
							$1,378,242						","
							$1,410,008						"
"
						407.
					","

								Daniel Theis							
","
							$1,378,242						","
							$1,410,008						"
"
						407.
					","

								Dwayne Bacon							
","
							$1,378,242						","
							$1,410,008						"
"
						407.
					","

								Maxi Kleber							
","
							$1,378,242						","
							$1,410,008						"
"
						407.
					","

								Jordan Bell							
","
							$1,378,242						","
							$1,410,008						"
"
						407.
					","

								Zhou Qi							
","
							$1,378,242						","
							$1,410,008						"
"
						407.
					","

								Sindarius Thornwell							
","
							$1,378,242						","
							$1,410,008						"
"
						407.
					","

								Rade Zagorac							
","
							$1,378,242						","
							$1,410,008						"
"
						407.
					","

								Dillon Brooks							
","
							$1,378,242						","
							$1,410,008						"
"
						407.
					","

								Ivan Rabb							
","
							$1,378,242						","
							$1,410,008						"
"
						407.
					","

								Tyler Dorsey							
","
							$1,378,242						","
							$1,410,008						"
"
						407.
					","

								Sterling Brown							
","
							$1,378,242						","
							$1,410,008						"
"
						407.
					","

								Frank Jackson							
","
							$1,378,242						","
							$1,410,008						"
"
						407.
					","

								Damyean Dotson							
","
							$1,378,242						","
							$1,410,008						"
"
						407.
					","

								Abdel Nader							
","
							$1,378,242						","
							$1,410,008						"
"
						407.
					","

								Wesley Iwundu							
","
							$1,378,242						","
							$1,410,008						"
"
						407.
					","

								Khem Birch							
","
							$1,378,242						","
							$1,410,008						"
"
						407.
					","

								Frank Mason							
","
							$1,378,242						","
							$1,410,008						"
"
						407.
					","

								Royce O'Neale							
","
							$1,378,242						","
							$1,410,008						"
"
						407.
					","

								Thomas Bryant							
","
							$1,378,242						","
							$1,410,008						"
"
						427.
					","

								Daniel Hamilton							
","
							$1,349,383						","
							$1,380,484						"
"
						427.
					","

								Jabari Bird							
","
							$1,349,383						","
							$1,380,484						"
"
						427.
					","

								Antonio Blakeney							
","
							$1,349,383						","
							$1,380,484						"
"
						427.
					","

								Ryan Arcidiacono							
","
							$1,349,383						","
							$1,380,484						"
"
						427.
					","

								Monte Morris							
","
							$1,349,383						","
							$1,380,484						"
"
						427.
					","

								Alfonzo McKinnie							
","
							$1,349,383						","
							$1,380,484						"
"
						427.
					","

								Ike Anigbogu							
","
							$1,349,383						","
							$1,380,484						"
"
						427.
					","

								Tyrone Wallace							
","
							$1,349,383						","
							$1,380,484						"
"
						435.
					","

								Shaquille Harrison							
","
							$1,325,531						","
							$1,356,082						"
"
						436.
					","

								Elie Okobo							
","
							$1,238,464						","
							$1,267,008						"
"
						437.
					","

								Jalen Brunson							
","
							$1,230,000						","
							$1,258,349						"
"
						438.
					","

								Melvin Frazier							
","
							$1,050,000						","
							$1,074,201						"
"
						439.
					","

								Raymond Spalding							
","
							$1,023,210						","
							$1,046,793						"
"
						440.
					","

								Isaac Bonga							
","
							$1,000,000						","
							$1,023,048						"
"
						440.
					","

								Justin Hamilton							
","
							$1,000,000						","
							$1,023,048						"
"
						442.
					","

								Devonte Graham							
","
							$988,464						","
							$1,011,246						"
"
						443.
					","

								Chasson Randle							
","
							$975,824						","
							$998,315						"
"
						444.
					","

								Patrick McCaw							
","
							$964,104						","
							$986,325						"
"
						445.
					","

								De'Anthony Melton							
","
							$949,000						","
							$970,873						"
"
						446.
					","

								Jason Thompson							
","
							$893,333						","
							$913,923						"
"
						447.
					","

								Brad Wanamaker							
","
							$838,464						","
							$857,789						"
"
						447.
					","

								Ryan Broekhoff							
","
							$838,464						","
							$857,789						"
"
						447.
					","

								Jarred Vanderbilt							
","
							$838,464						","
							$857,789						"
"
						447.
					","

								Bruce Brown							
","
							$838,464						","
							$857,789						"
"
						447.
					","

								Khyri Thomas							
","
							$838,464						","
							$857,789						"
"
						447.
					","

								Isaiah Hartenstein							
","
							$838,464						","
							$857,789						"
"
						447.
					","

								Alize Johnson							
","
							$838,464						","
							$857,789						"
"
						447.
					","

								Jevon Carter							
","
							$838,464						","
							$857,789						"
"
						447.
					","

								Keita Bates-Diop							
","
							$838,464						","
							$857,789						"
"
						447.
					","

								Kenrich Williams							
","
							$838,464						","
							$857,789						"
"
						447.
					","

								Hamidou Diallo							
","
							$838,464						","
							$857,789						"
"
						447.
					","

								Isaiah Briscoe							
","
							$838,464						","
							$857,789						"
"
						447.
					","

								Gary Trent Jr							
","
							$838,464						","
							$857,789						"
"
						447.
					","

								Chimezie Metu							
","
							$838,464						","
							$857,789						"
"
						461.
					","

								Lorenzo Brown							
","
							$800,000						","
							$818,438						"
"
						462.
					","

								Davon Reed							
","
							$752,250						","
							$769,587						"
"
						463.
					","

								Isaiah Canaan							
","
							$744,671						","
							$761,833						"
"
						464.
					","

								Isaiah Whitehead							
","
							$726,390						","
							$743,132						"
"
						465.
					","

								Bruno Caboclo							
","
							$705,361						","
							$721,618						"
"
						466.
					","

								Gary Clark							
","
							$674,122						","
							$689,659						"
"
						467.
					","

								James Nunnally							
","
							$663,255						","
							$678,541						"
"
						468.
					","

								Kalin Lucas							
","
							$648,008						","
							$662,943						"
"
						469.
					","

								John Jenkins							
","
							$585,809						","
							$599,310						"
"
						470.
					","

								Deonte Burton							
","
							$500,000						","
							$511,524						"
"
						471.
					","

								Andrew Bogut							
","
							$486,892						","
							$498,114						"
"
						472.
					","

								Dakari Johnson							
","
							$459,414						","
							$470,002						"
"
						473.
					","

								Chris Boucher							
","
							$457,418						","
							$467,960						"
"
						473.
					","

								Malcolm Miller							
","
							$457,418						","
							$467,960						"
"
						475.
					","

								Edmond Sumner							
","
							$449,794						","
							$460,161						"
"
						476.
					","

								Yante Maten							
","
							$385,000						","
							$393,873						"
"
						477.
					","

								Andrew Harrison							
","
							$354,500						","
							$362,669						"
"
						478.
					","

								Eric Moreland							
","
							$309,859						","
							$317,000						"
"
						479.
					","

								Nick Young							
","
							$284,020						","
							$290,566						"
"
						480.
					","

								Danuel House							
","
							$247,827						","
							$253,539						"
"
						480.
					","

								Okaro White							
","
							$247,827						","
							$253,539						"
"
						482.
					","

								Jaylen Adams							
","
							$236,854						","
							$242,313						"
"
						483.
					","

								Ben Moore							
","
							$222,099						","
							$227,217						"
"
						484.
					","

								Tyler Zeller							
","
							$213,948						","
							$218,878						"
"
						484.
					","

								Quincy Acy							
","
							$213,948						","
							$218,879						"
"
						486.
					","

								Terrence Jones							
","
							$198,579						","
							$203,155						"
"
						486.
					","

								Jimmer Fredette							
","
							$198,579						","
							$203,155						"
"
						488.
					","

								Dairis Bertans							
","
							$194,220						","
							$198,696						"
"
						489.
					","

								Walter Lemon Jr							
","
							$176,250						","
							$180,311						"
"
						490.
					","

								Demetrius Jackson							
","
							$170,107						","
							$174,027						"
"
						491.
					","

								BJ Johnson							
","
							$142,111						","
							$145,385						"
"
						492.
					","

								Chris Chiozza							
","
							$137,374						","
							$140,540						"
"
						493.
					","

								Johnathan Williams							
","
							$127,250						","
							$130,182						"
"
						494.
					","

								Cam Reynolds							
","
							$108,953						","
							$111,464						"
"
						495.
					","

								Donatas Motiejunas							
","
							$99,289						","
							$101,577						"
"
						496.
					","

								Emanuel Terry							
","
							$94,740						","
							$96,922						"
"
						497.
					","

								Justin Bibbs							
","
							$92,159						","
							$94,283						"
"
						498.
					","

								JaKarr Sampson							
","
							$85,457						","
							$87,426						"
"
						498.
					","

								Gary Payton II							
","
							$85,457						","
							$87,426						"
"
						500.
					","

								Alex Poythress							
","
							$77,250						","
							$79,030						"
"
						500.
					","

								PJ Dozier							
","
							$77,250						","
							$79,030						"
"
						500.
					","

								RJ Hunter							
","
							$77,250						","
							$79,030						"
"
						500.
					","

								Theo Pinson							
","
							$77,250						","
							$79,030						"
"
						500.
					","

								Alan Williams							
","
							$77,250						","
							$79,030						"
"
						500.
					","

								JP Macura							
","
							$77,250						","
							$79,030						"
"
						500.
					","

								Joe Chealey							
","
							$77,250						","
							$79,030						"
"
						500.
					","

								Rawle Alkins							
","
							$77,250						","
							$79,030						"
"
						500.
					","

								Tyler Ulis							
","
							$77,250						","
							$79,030						"
"
						500.
					","

								Brandon Sampson							
","
							$77,250						","
							$79,030						"
"
						500.
					","

								John Holland							
","
							$77,250						","
							$79,030						"
"
						500.
					","

								Billy Preston							
","
							$77,250						","
							$79,030						"
"
						500.
					","

								Jaron Blossomgame							
","
							$77,250						","
							$79,030						"
"
						500.
					","

								Jalen Jones							
","
							$77,250						","
							$79,030						"
"
						500.
					","

								Deng Adel							
","
							$77,250						","
							$79,030						"
"
						500.
					","

								Kostas Antetokounmpo							
","
							$77,250						","
							$79,030						"
"
						500.
					","

								Daryl Macon							
","
							$77,250						","
							$79,030						"
"
						500.
					","

								Thomas Welsh							
","
							$77,250						","
							$79,030						"
"
						500.
					","

								DeVaughn Akoon-Purcell							
","
							$77,250						","
							$79,030						"
"
						500.
					","

								Archie Goodwin							
","
							$77,250						","
							$79,030						"
"
						500.
					","

								Keenan Evans							
","
							$77,250						","
							$79,030						"
"
						500.
					","

								Zach Lofton							
","
							$77,250						","
							$79,030						"
"
						500.
					","

								Damion Lee							
","
							$77,250						","
							$79,030						"
"
						500.
					","

								Marcus Derrickson							
","
							$77,250						","
							$79,030						"
"
						500.
					","

								Vincent Edwards							
","
							$77,250						","
							$79,030						"
"
						500.
					","

								Trevon Duval							
","
							$77,250						","
							$79,030						"
"
						500.
					","

								Angel Delgado							
","
							$77,250						","
							$79,030						"
"
						500.
					","

								Johnathan Motley							
","
							$77,250						","
							$79,030						"
"
						500.
					","

								Alex Caruso							
","
							$77,250						","
							$79,030						"
"
						500.
					","

								Yuta Watanabe							
","
							$77,250						","
							$79,030						"
"
						500.
					","

								DJ Stephens							
","
							$77,250						","
							$79,030						"
"
						500.
					","

								Jarnell Stokes							
","
							$77,250						","
							$79,030						"
"
						500.
					","

								Julian Washburn							
","
							$77,250						","
							$79,030						"
"
						500.
					","

								Duncan Robinson							
","
							$77,250						","
							$79,030						"
"
						500.
					","

								Jaylen Morris							
","
							$77,250						","
							$79,030						"
"
						500.
					","

								Bonzie Colson							
","
							$77,250						","
							$79,030						"
"
						500.
					","

								Jared Terrell							
","
							$77,250						","
							$79,030						"
"
						500.
					","

								CJ Williams							
","
							$77,250						","
							$79,030						"
"
						500.
					","

								Trevon Bluiett							
","
							$77,250						","
							$79,030						"
"
						500.
					","

								Isaiah Hicks							
","
							$77,250						","
							$79,030						"
"
						500.
					","

								Kadeem Allen							
","
							$77,250						","
							$79,030						"
"
						500.
					","

								Tyler Davis							
","
							$77,250						","
							$79,030						"
"
						500.
					","

								Donte Grantham							
","
							$77,250						","
							$79,030						"
"
						500.
					","

								Troy Caupain							
","
							$77,250						","
							$79,030						"
"
						500.
					","

								Amile Jefferson							
","
							$77,250						","
							$79,030						"
"
						500.
					","

								Shake Milton							
","
							$77,250						","
							$79,030						"
"
						500.
					","

								Haywood Highsmith							
","
							$77,250						","
							$79,030						"
"
						500.
					","

								George King							
","
							$77,250						","
							$79,030						"
"
						500.
					","

								Troy Williams							
","
							$77,250						","
							$79,030						"
"
						500.
					","

								Drew Eubanks							
","
							$77,250						","
							$79,030						"
"
						500.
					","

								Jordan Loyd							
","
							$77,250						","
							$79,030						"
"
						500.
					","

								Naz Long							
","
							$77,250						","
							$79,030						"
"
						500.
					","

								Tyler Cavanaugh							
","
							$77,250						","
							$79,030						"
"
						500.
					","

								Devin Robinson							
","
							$77,250						","
							$79,030						"
"
						500.
					","

								Jordan McRae							
","
							$77,250						","
							$79,030						"
"
						555.
					","

								Jonathan Gibson							
","
							$76,236						","
							$77,993						"
"
						555.
					","

								Kobi Simmons							
","
							$76,236						","
							$77,993						"
"
						555.
					","

								Andre Ingram							
","
							$76,236						","
							$77,993						"
"
						555.
					","

								Scott Machado							
","
							$76,236						","
							$77,993						"
"
						555.
					","

								Charles Cooke							
","
							$76,236						","
							$77,993						"
"
						555.
					","

								Scotty Hopson							
","
							$76,236						","
							$77,993						"
"
						561.
					","

								Wenyen Gabriel							
","
							$75,000						","
							$76,728						"
"
						562.
					","

								Billy Garrett							
","
							$67,370						","
							$68,922						"
"
						563.
					","

								Brandon Goodwin							
","
							$56,845						","
							$58,155						"
"
						563.
					","

								Mitch Creek							
","
							$56,845						","
							$58,155						"
"
						565.
					","

								Jemerrio Jones							
","
							$52,170						","
							$53,372						"
"
						566.
					","

								Jordan Sibert							
","
							$47,370						","
							$48,461						"
"
						566.
					","

								Isaac Humphries							
","
							$47,370						","
							$48,461						"
"
						566.
					","

								Mitchell Creek							
","
							$47,370						","
							$48,461						"
"
						566.
					","

								Tahjere McCall							
","
							$47,370						","
							$48,461						"
"
						566.
					","

								Michael Frazier							
","
							$47,370						","
							$48,461						"
"
						566.
					","

								Stephan Hicks							
","
							$47,370						","
							$48,461						"
"
						566.
					","

								Dusty Hannahs							
","
							$47,370						","
							$48,461						"
"
						566.
					","

								Kendrick Nunn							
","
							$47,370						","
							$48,461						"
"
						566.
					","

								Richard Solomon							
","
							$47,370						","
							$48,461						"
"
						566.
					","

								Cody Demps							
","
							$47,370						","
							$48,461						"
"
						566.
					","

								Tarik Phillip							
","
							$47,370						","
							$48,461						"
