Player,2016-2017
,Player,"
							2016/17						","
							2016/17(*)						"
"
						29.
					","

								Paul Millsap							
","
							$20,072,033						","
							$21,469,391						"
"
						30.
					","

								Ryan Anderson							
","
							$18,735,364						","
							$20,039,667						"
"
						31.
					","

								Allen Crabbe							
","
							$18,500,000						","
							$19,787,918						"
"
						32.
					","

								Paul George							
","
							$18,100,000						","
							$19,360,071						"
"
						33.
					","

								Luol Deng							
","
							$18,000,000						","
							$19,253,109						"
"
						34.
					","

								Kyrie Irving							
","
							$17,638,063						","
							$18,865,975						"
"
						34.
					","

								Kawhi Leonard							
","
							$17,638,063						","
							$18,865,975						"
"
						36.
					","

								Jimmy Butler							
","
							$17,552,209						","
							$18,774,144						"
"
						37.
					","

								Tobias Harris							
","
							$17,200,000						","
							$18,397,415						"
"
						38.
					","

								Wesley Matthews							
","
							$17,145,838						","
							$18,339,483						"
"
						38.
					","

								Greg Monroe							
","
							$17,145,838						","
							$18,339,483						"
"
						38.
					","

								Enes Kanter							
","
							$17,145,838						","
							$18,339,483						"
"
						41.
					","

								Joakim Noah							
","
							$17,000,000						","
							$18,183,492						"
"
						41.
					","

								Evan Fournier							
","
							$17,000,000						","
							$18,183,492						"
"
						41.
					","

								Bismack Biyombo							
","
							$17,000,000						","
							$18,183,492						"
"
						44.
					","

								Klay Thompson							
","
							$16,663,575						","
							$17,823,646						"
"
						45.
					","

								Evan Turner							
","
							$16,393,443						","
							$17,534,708						"
"
						46.
					","

								Gordon Hayward							
","
							$16,073,140						","
							$17,192,107						"
"
						47.
					","

								Timofey Mozgov							
","
							$16,000,000						","
							$17,113,875						"
"
						47.
					","

								Ian Mahinmi							
","
							$16,000,000						","
							$17,113,875						"
"
						49.
					","

								Goran Dragic							
","
							$15,891,725						","
							$16,998,062						"
"
						50.
					","

								DeMarcus Cousins							
","
							$15,756,438						","
							$16,853,357						"
"
						50.
					","

								John Wall							
","
							$15,756,438						","
							$16,853,357						"
"
						52.
					","

								Kent Bazemore							
","
							$15,730,337						","
							$16,825,439						"
"
						53.
					","

								Pau Gasol							
","
							$15,500,000						","
							$16,579,066						"
"
						54.
					","

								Tristan Thompson							
","
							$15,330,435						","
							$16,397,697						"
"
						54.
					","

								Draymond Green							
","
							$15,330,435						","
							$16,397,697						"
"
						56.
					","

								Khris Middleton							
","
							$15,200,000						","
							$16,258,181						"
"
						57.
					","

								Danilo Gallinari							
","
							$15,050,000						","
							$16,097,738						"
"
						58.
					","

								Jeff Green							
","
							$15,000,000						","
							$16,044,258						"
"
						59.
					","

								Reggie Jackson							
","
							$14,956,522						","
							$15,997,753						"
"
						60.
					","

								Deron Williams							
","
							$14,885,520						","
							$15,921,807						"
"
						61.
					","

								Tony Parker							
","
							$14,445,313						","
							$15,450,955						"
"
						62.
					","

								Jonas Valanciunas							
","
							$14,382,023						","
							$15,383,259						"
"
						63.
					","

								DeMarre Carroll							
","
							$14,200,000						","
							$15,188,564						"
"
						64.
					","

								Rajon Rondo							
","
							$14,000,000						","
							$14,974,640						"
"
						64.
					","

								Eric Bledsoe							
","
							$14,000,000						","
							$14,974,640						"
"
						64.
					","

								Manu Ginobili							
","
							$14,000,000						","
							$14,974,640						"
"
						67.
					","

								Ricky Rubio							
","
							$13,400,000						","
							$14,332,870						"
"
						68.
					","

								Rudy Gay							
","
							$13,333,333						","
							$14,261,562						"
"
						69.
					","

								Jamal Crawford							
","
							$13,253,012						","
							$14,175,649						"
"
						70.
					","

								Robin Lopez							
","
							$13,219,250						","
							$14,139,537						"
"
						71.
					","

								Michael Kidd-Gilchrist							
","
							$13,000,000						","
							$13,905,023						"
"
						72.
					","

								JR Smith							
","
							$12,800,000						","
							$13,691,100						"
"
						73.
					","

								Brandon Knight							
","
							$12,606,250						","
							$13,483,861						"
"
						74.
					","

								Jordan Clarkson							
","
							$12,500,000						","
							$13,370,215						"
"
						74.
					","

								Arron Afflalo							
","
							$12,500,000						","
							$13,370,215						"
"
						76.
					","

								Tyson Chandler							
","
							$12,415,000						","
							$13,279,297						"
"
						77.
					","

								Miles Plumlee							
","
							$12,400,000						","
							$13,263,253						"
"
						78.
					","

								Eric Gordon							
","
							$12,385,665						","
							$13,247,920						"
"
						79.
					","

								John Henson							
","
							$12,267,606						","
							$13,121,642						"
"
						80.
					","

								Marvin Williams							
","
							$12,250,000						","
							$13,102,810						"
"
						80.
					","

								Serge Ibaka							
","
							$12,250,000						","
							$13,102,810						"
"
						82.
					","

								Stephen Curry							
","
							$12,112,359						","
							$12,955,587						"
"
						83.
					","

								Nikola Pekovic							
","
							$12,100,000						","
							$12,942,368						"
"
						84.
					","

								Kenneth Faried							
","
							$12,078,652						","
							$12,919,534						"
"
						84.
					","

								Thaddeus Young							
","
							$12,078,652						","
							$12,919,534						"
"
						86.
					","

								Amir Johnson							
","
							$12,000,000						","
							$12,835,406						"
"
						86.
					","

								Kemba Walker							
","
							$12,000,000						","
							$12,835,406						"
"
						86.
					","

								Kyle Lowry							
","
							$12,000,000						","
							$12,835,406						"
"
						86.
					","

								Marcin Gortat							
","
							$12,000,000						","
							$12,835,406						"
"
						90.
					","

								Nikola Vucevic							
","
							$11,750,000						","
							$12,568,002						"
"
						91.
					","

								Solomon Hill							
","
							$11,709,603						","
							$12,524,792						"
"
						92.
					","

								Jeremy Lin							
","
							$11,483,254						","
							$12,282,686						"
"
						93.
					","

								Andrew Bogut							
","
							$11,410,378						","
							$12,204,735						"
"
						94.
					","

								Courtney Lee							
","
							$11,242,000						","
							$12,024,636						"
"
						95.
					","

								Wilson Chandler							
","
							$11,233,146						","
							$12,015,166						"
"
						96.
					","

								Andre Iguodala							
","
							$11,131,368						","
							$11,906,302						"
"
						97.
					","

								Derrick Favors							
","
							$11,050,000						","
							$11,819,270						"
"
						98.
					","

								Austin Rivers							
","
							$11,000,000						","
							$11,765,789						"
"
						98.
					","

								Jrue Holiday							
","
							$11,000,000						","
							$11,765,789						"
"
						98.
					","

								Joe Johnson							
","
							$11,000,000						","
							$11,765,789						"
"
						101.
					","

								Jon Leuer							
","
							$10,991,957						","
							$11,757,186						"
"
						102.
					","

								Anderson Varejao							
","
							$10,851,659						","
							$11,607,121						"
"
						103.
					","

								Monta Ellis							
","
							$10,763,500						","
							$11,512,824						"
"
						104.
					","

								Mirza Teletovic							
","
							$10,500,000						","
							$11,230,980						"
"
						105.
					","

								Jared Dudley							
","
							$10,470,000						","
							$11,198,892						"
"
						106.
					","

								Al Jefferson							
","
							$10,230,179						","
							$10,942,375						"
"
						107.
					","

								Tyreke Evans							
","
							$10,203,755						","
							$10,914,111						"
"
						108.
					","

								Zach Randolph							
","
							$10,000,000						","
							$10,696,172						"
"
						108.
					","

								Terrence Ross							
","
							$10,000,000						","
							$10,696,172						"
"
						108.
					","

								Danny Green							
","
							$10,000,000						","
							$10,696,172						"
"
						111.
					","

								Alec Burks							
","
							$9,904,495						","
							$10,594,018						"
"
						112.
					","

								Omer Asik							
","
							$9,904,494						","
							$10,594,017						"
"
						113.
					","

								Iman Shumpert							
","
							$9,662,922						","
							$10,335,627						"
"
						114.
					","

								Matthew Dellavedova							
","
							$9,607,500						","
							$10,276,347						"
"
						115.
					","

								Jerryd Bayless							
","
							$9,424,084						","
							$10,080,162						"
"
						116.
					","

								Trevor Booker							
","
							$9,250,000						","
							$9,893,959						"
"
						117.
					","

								Meyers Leonard							
","
							$9,213,484						","
							$9,854,901						"
"
						118.
					","

								Gerald Henderson							
","
							$9,000,000						","
							$9,626,554						"
"
						119.
					","

								Moe Harkless							
","
							$8,988,764						","
							$9,614,536						"
"
						120.
					","

								Taj Gibson							
","
							$8,950,000						","
							$9,573,074						"
"
						121.
					","

								E'Twaun Moore							
","
							$8,801,363						","
							$9,414,089						"
"
						122.
					","

								Kris Humphries							
","
							$8,630,000						","
							$9,230,795						"
"
						123.
					","

								Ersan Ilyasova							
","
							$8,400,000						","
							$8,984,784						"
"
						124.
					","

								Dwight Powell							
","
							$8,375,000						","
							$8,958,044						"
"
						125.
					","

								Avery Bradley							
","
							$8,269,663						","
							$8,845,373						"
"
						126.
					","

								Tiago Splitter							
","
							$8,250,000						","
							$8,824,341						"
"
						127.
					","

								Darrell Arthur							
","
							$8,070,175						","
							$8,631,998						"
"
						128.
					","

								Kosta Koufos							
","
							$8,046,500						","
							$8,606,674						"
"
						129.
					","

								Tyler Zeller							
","
							$8,000,000						","
							$8,556,937						"
"
						129.
					","

								Jeff Teague							
","
							$8,000,000						","
							$8,556,937						"
"
						129.
					","

								Kevin Garnett							
","
							$8,000,000						","
							$8,556,937						"
"
						129.
					","

								Garrett Temple							
","
							$8,000,000						","
							$8,556,937						"
"
						129.
					","

								Anthony Tolliver							
","
							$8,000,000						","
							$8,556,937						"
"
						129.
					","

								George Hill							
","
							$8,000,000						","
							$8,556,937						"
"
						135.
					","

								Channing Frye							
","
							$7,806,971						","
							$8,350,470						"
"
						136.
					","

								Trevor Ariza							
","
							$7,800,000						","
							$8,343,014						"
"
						137.
					","

								Jose Calderon							
","
							$7,708,427						","
							$8,245,065						"
"
						138.
					","

								Al-Farouq Aminu							
","
							$7,680,965						","
							$8,215,692						"
"
						139.
					","

								Cole Aldrich							
","
							$7,643,979						","
							$8,176,131						"
"
						140.
					","

								Corey Brewer							
","
							$7,612,172						","
							$8,142,110						"
"
						141.
					","

								Festus Ezeli							
","
							$7,400,000						","
							$7,915,167						"
"
						141.
					","

								Markieff Morris							
","
							$7,400,000						","
							$7,915,167						"
"
						143.
					","

								JJ Redick							
","
							$7,377,500						","
							$7,891,100						"
"
						144.
					","

								Cory Joseph							
","
							$7,315,000						","
							$7,824,249						"
"
						145.
					","

								DJ Augustin							
","
							$7,250,000						","
							$7,754,724						"
"
						146.
					","

								Jeremy Lamb							
","
							$7,000,000						","
							$7,487,320						"
"
						146.
					","

								Louis Williams							
","
							$7,000,000						","
							$7,487,320						"
"
						146.
					","

								Rodney Stuckey							
","
							$7,000,000						","
							$7,487,320						"
"
						146.
					","

								Boris Diaw							
","
							$7,000,000						","
							$7,487,320						"
"
						150.
					","

								Sergio Rodriguez							
","
							$6,800,000						","
							$7,273,397						"
"
						151.
					","

								Carl Landry							
","
							$6,750,000						","
							$7,219,916						"
"
						152.
					","

								Ed Davis							
","
							$6,666,667						","
							$7,130,781						"
"
						153.
					","

								Isaiah Thomas							
","
							$6,587,131						","
							$7,045,708						"
"
						154.
					","

								Victor Oladipo							
","
							$6,552,960						","
							$7,009,158						"
"
						155.
					","

								Jodie Meeks							
","
							$6,540,000						","
							$6,995,296						"
"
						156.
					","

								Matt Barnes							
","
							$6,508,351						","
							$6,961,443						"
"
						157.
					","

								Aron Baynes							
","
							$6,500,000						","
							$6,952,511						"
"
						158.
					","

								Marco Belinelli							
","
							$6,333,333						","
							$6,774,241						"
"
						159.
					","

								Jae Crowder							
","
							$6,286,408						","
							$6,724,050						"
"
						160.
					","

								Tarik Black							
","
							$6,191,000						","
							$6,622,000						"
"
						160.
					","

								Lance Thomas							
","
							$6,191,000						","
							$6,622,000						"
"
						162.
					","

								Andrew Nicholson							
","
							$6,088,993						","
							$6,512,891						"
"
						163.
					","

								Patrick Patterson							
","
							$6,050,000						","
							$6,471,184						"
"
						164.
					","

								Andrew Wiggins							
","
							$6,006,600						","
							$6,424,762						"
"
						165.
					","

								Ramon Sessions							
","
							$6,000,000						","
							$6,417,703						"
"
						165.
					","

								Ishmael Smith							
","
							$6,000,000						","
							$6,417,703						"
"
						165.
					","

								Patrick Beverley							
","
							$6,000,000						","
							$6,417,703						"
"
						165.
					","

								Wayne Ellington							
","
							$6,000,000						","
							$6,417,703						"
"
						169.
					","

								Alex Abrines							
","
							$5,994,764						","
							$6,412,102						"
"
						170.
					","

								Karl-Anthony Towns							
","
							$5,960,160						","
							$6,375,089						"
"
						171.
					","

								Ben Simmons							
","
							$5,903,160						","
							$6,314,121						"
"
						172.
					","

								Otto Porter							
","
							$5,893,981						","
							$6,304,303						"
"
						173.
					","

								Nikola Mirotic							
","
							$5,782,450						","
							$6,185,008						"
"
						173.
					","

								Shaun Livingston							
","
							$5,782,450						","
							$6,185,008						"
"
						173.
					","

								Josh McRoberts							
","
							$5,782,450						","
							$6,185,008						"
"
						173.
					","

								Spencer Hawes							
","
							$5,782,450						","
							$6,185,008						"
"
						177.
					","

								Brandan Wright							
","
							$5,709,880						","
							$6,107,385						"
"
						178.
					","

								Tim Duncan							
","
							$5,643,750						","
							$6,036,652						"
"
						179.
					","

								Boban Marjanovic							
","
							$5,628,000						","
							$6,019,805						"
"
						179.
					","

								Wesley Johnson							
","
							$5,628,000						","
							$6,019,805						"
"
						179.
					","

								Tyler Johnson							
","
							$5,628,000						","
							$6,019,805						"
"
						179.
					","

								Jared Sullinger							
","
							$5,628,000						","
							$6,019,805						"
"
						183.
					","

								Brandon Jennings							
","
							$5,587,318						","
							$5,976,290						"
"
						184.
					","

								Nick Young							
","
							$5,443,918						","
							$5,822,908						"
"
						185.
					","

								Jabari Parker							
","
							$5,374,320						","
							$5,748,465						"
"
						186.
					","

								Lance Stephenson							
","
							$5,371,672						","
							$5,745,631						"
"
						187.
					","

								D'Angelo Russell							
","
							$5,332,800						","
							$5,704,054						"
"
						188.
					","

								Josh Smith							
","
							$5,331,729						","
							$5,702,909						"
"
						189.
					","

								Cody Zeller							
","
							$5,318,313						","
							$5,688,559						"
"
						190.
					","

								PJ Tucker							
","
							$5,300,000						","
							$5,668,971						"
"
						191.
					","

								Brandon Ingram							
","
							$5,281,680						","
							$5,649,375						"
"
						192.
					","

								Kyle Korver							
","
							$5,239,437						","
							$5,604,191						"
"
						193.
					","

								Darren Collison							
","
							$5,229,454						","
							$5,593,513						"
"
						194.
					","

								Larry Sanders							
","
							$5,207,722						","
							$5,570,269						"
"
						195.
					","

								Langston Galloway							
","
							$5,200,000						","
							$5,562,009						"
"
						196.
					","

								Derrick Williams							
","
							$5,020,145						","
							$5,369,632						"
"
						197.
					","

								Jonas Jerebko							
","
							$5,000,000						","
							$5,348,086						"
"
						197.
					","

								Luis Scola							
","
							$5,000,000						","
							$5,348,086						"
"
						197.
					","

								Roy Hibbert							
","
							$5,000,000						","
							$5,348,086						"
"
						197.
					","

								Tony Allen							
","
							$5,000,000						","
							$5,348,086						"
"
						197.
					","

								CJ Watson							
","
							$5,000,000						","
							$5,348,086						"
"
						197.
					","

								Jason Smith							
","
							$5,000,000						","
							$5,348,086						"
"
						203.
					","

								Alexis Ajinca							
","
							$4,863,206						","
							$5,201,768						"
"
						204.
					","

								Mike Dunleavy							
","
							$4,837,500						","
							$5,174,273						"
"
						204.
					","

								Kyle Singler							
","
							$4,837,500						","
							$5,174,273						"
"
						206.
					","

								Joel Embiid							
","
							$4,826,160						","
							$5,162,143						"
"
						207.
					","

								Alex Len							
","
							$4,823,621						","
							$5,159,428						"
"
						208.
					","

								Jahlil Okafor							
","
							$4,788,840						","
							$5,122,225						"
"
						209.
					","

								Jaylen Brown							
","
							$4,743,000						","
							$5,073,194						"
"
						210.
					","

								Marcus Morris							
","
							$4,625,000						","
							$4,946,979						"
"
						211.
					","

								CJ Miles							
","
							$4,583,450						","
							$4,902,536						"
"
						212.
					","

								Jameer Nelson							
","
							$4,540,525						","
							$4,856,623						"
"
						213.
					","

								Nerlens Noel							
","
							$4,384,490						","
							$4,689,725						"
"
						214.
					","

								Aaron Gordon							
","
							$4,351,320						","
							$4,654,246						"
"
						215.
					","

								Greivis Vasquez							
","
							$4,347,826						","
							$4,650,509						"
"
						216.
					","

								Kristaps Porzingis							
","
							$4,317,720						","
							$4,618,307						"
"
						217.
					","

								Dragan Bender							
","
							$4,276,320						","
							$4,574,025						"
"
						218.
					","

								Vince Carter							
","
							$4,264,057						","
							$4,560,908						"
"
						219.
					","

								Devin Harris							
","
							$4,227,996						","
							$4,522,337						"
"
						220.
					","

								Jose Juan Barea							
","
							$4,096,950						","
							$4,382,168						"
"
						221.
					","

								Ben McLemore							
","
							$4,008,882						","
							$4,287,969						"
"
						222.
					","

								Thabo Sefolosha							
","
							$4,000,000						","
							$4,278,468						"
"
						222.
					","

								James Johnson							
","
							$4,000,000						","
							$4,278,468						"
"
						222.
					","

								Udonis Haslem							
","
							$4,000,000						","
							$4,278,468						"
"
						222.
					","

								Jordan Hill							
","
							$4,000,000						","
							$4,278,468						"
"
						222.
					","

								Leandro Barbosa							
","
							$4,000,000						","
							$4,278,468						"
"
						227.
					","

								Dante Exum							
","
							$3,940,320						","
							$4,214,634						"
"
						228.
					","

								Kyle O'Quinn							
","
							$3,918,750						","
							$4,191,562						"
"
						229.
					","

								Mario Hezonja							
","
							$3,909,840						","
							$4,182,032						"
"
						230.
					","

								Kris Dunn							
","
							$3,872,520						","
							$4,142,114						"
"
						231.
					","

								Nemanja Bjelica							
","
							$3,800,000						","
							$4,064,545						"
"
						232.
					","

								Nick Collison							
","
							$3,750,000						","
							$4,011,064						"
"
						233.
					","

								Kentavious Caldwell-Pope							
","
							$3,678,319						","
							$3,934,393						"
"
						234.
					","

								Quincy Pondexter							
","
							$3,617,978						","
							$3,869,851						"
"
						235.
					","

								Marcus Smart							
","
							$3,578,880						","
							$3,828,031						"
"
						236.
					","

								Bojan Bogdanovic							
","
							$3,573,020						","
							$3,821,763						"
"
						237.
					","

								Willie Cauley-Stein							
","
							$3,551,160						","
							$3,798,381						"
"
						238.
					","

								Will Barton							
","
							$3,533,333						","
							$3,779,313						"
"
						239.
					","

								Paul Pierce							
","
							$3,527,920						","
							$3,773,523						"
"
						240.
					","

								Buddy Hield							
","
							$3,517,200						","
							$3,762,057						"
"
						241.
					","

								Mike Miller							
","
							$3,500,000						","
							$3,743,660						"
"
						241.
					","

								Lavoy Allen							
","
							$3,500,000						","
							$3,743,660						"
"
						241.
					","

								Brandon Rush							
","
							$3,500,000						","
							$3,743,660						"
"
						244.
					","

								Anthony Morrow							
","
							$3,488,000						","
							$3,730,824						"
"
						245.
					","

								Trey Burke							
","
							$3,386,597						","
							$3,622,362						"
"
						246.
					","

								Kevin Martin							
","
							$3,336,000						","
							$3,568,243						"
"
						247.
					","

								KJ McDaniels							
","
							$3,333,333						","
							$3,565,390						"
"
						247.
					","

								Mike Scott							
","
							$3,333,333						","
							$3,565,390						"
"
						249.
					","

								Troy Daniels							
","
							$3,332,940						","
							$3,564,969						"
"
						250.
					","

								Julius Randle							
","
							$3,267,120						","
							$3,494,567						"
"
						251.
					","

								Ronnie Price							
","
							$3,251,227						","
							$3,477,568						"
"
						252.
					","

								Emmanuel Mudiay							
","
							$3,241,800						","
							$3,467,485						"
"
						253.
					","

								CJ McCollum							
","
							$3,219,579						","
							$3,443,717						"
"
						254.
					","

								Jamal Murray							
","
							$3,210,840						","
							$3,434,369						"
"
						255.
					","

								Patrick Mills							
","
							$3,200,000						","
							$3,422,775						"
"
						256.
					","

								Michael Carter-Williams							
","
							$3,183,526						","
							$3,405,154						"
"
						257.
					","

								Omri Casspi							
","
							$3,149,524						","
							$3,368,784						"
"
						258.
					","

								Steven Adams							
","
							$3,140,517						","
							$3,359,151						"
"
						259.
					","

								Kelly Olynyk							
","
							$3,094,013						","
							$3,309,409						"
"
						260.
					","

								Shabazz Muhammad							
","
							$3,046,299						","
							$3,258,373						"
"
						261.
					","

								Justin Hamilton							
","
							$3,000,000						","
							$3,208,851						"
"
						261.
					","

								Dante Cunningham							
","
							$3,000,000						","
							$3,208,851						"
"
						263.
					","

								Giannis Antetokounmpo							
","
							$2,995,420						","
							$3,203,952						"
"
						264.
					","

								Nik Stauskas							
","
							$2,993,040						","
							$3,201,407						"
"
						265.
					","

								Stanley Johnson							
","
							$2,969,880						","
							$3,176,634						"
"
						266.
					","

								Quincy Acy							
","
							$2,965,505						","
							$3,171,954						"
"
						267.
					","

								Marquese Chriss							
","
							$2,941,440						","
							$3,146,214						"
"
						268.
					","

								Seth Curry							
","
							$2,898,000						","
							$3,099,750						"
"
						268.
					","

								Zaza Pachulia							
","
							$2,898,000						","
							$3,099,750						"
"
						268.
					","

								Nenê							
","
							$2,898,000						","
							$3,099,750						"
"
						268.
					","

								James Ennis							
","
							$2,898,000						","
							$3,099,750						"
"
						268.
					","

								Dion Waiters							
","
							$2,898,000						","
							$3,099,750						"
"
						268.
					","

								Mindaugas Kuzminskas							
","
							$2,898,000						","
							$3,099,750						"
"
						268.
					","

								Dewayne Dedmon							
","
							$2,898,000						","
							$3,099,750						"
"
						275.
					","

								Tomas Satoransky							
","
							$2,870,813						","
							$3,070,670						"
"
						276.
					","

								Tibor Pleiss							
","
							$2,800,000						","
							$2,994,928						"
"
						277.
					","

								Noah Vonleh							
","
							$2,751,360						","
							$2,942,901						"
"
						278.
					","

								Frank Kaminsky							
","
							$2,730,000						","
							$2,920,054						"
"
						279.
					","

								Dennis Schroeder							
","
							$2,708,582						","
							$2,897,145						"
"
						280.
					","

								Jakob Poeltl							
","
							$2,703,960						","
							$2,892,202						"
"
						281.
					","

								Aaron Brooks							
","
							$2,700,000						","
							$2,887,966						"
"
						282.
					","

								Elfrid Payton							
","
							$2,613,600						","
							$2,795,551						"
"
						283.
					","

								Justise Winslow							
","
							$2,593,440						","
							$2,773,988						"
"
						284.
					","

								Thon Maker							
","
							$2,568,600						","
							$2,747,418						"
"
						285.
					","

								Malcolm Delaney							
","
							$2,500,000						","
							$2,674,043						"
"
						285.
					","

								Randy Foye							
","
							$2,500,000						","
							$2,674,043						"
"
						285.
					","

								Richard Jefferson							
","
							$2,500,000						","
							$2,674,043						"
"
						285.
					","

								Martell Webster							
","
							$2,500,000						","
							$2,674,043						"
"
						289.
					","

								Doug McDermott							
","
							$2,483,040						","
							$2,655,902						"
"
						290.
					","

								Domantas Sabonis							
","
							$2,440,200						","
							$2,610,079						"
"
						291.
					","

								Shelvin Mack							
","
							$2,433,334						","
							$2,602,735						"
"
						292.
					","

								Myles Turner							
","
							$2,380,440						","
							$2,546,159						"
"
						293.
					","

								Tony Snell							
","
							$2,368,327						","
							$2,533,203						"
"
						294.
					","

								Archie Goodwin							
","
							$2,350,999						","
							$2,514,668						"
"
						295.
					","

								Gorgui Dieng							
","
							$2,348,782						","
							$2,512,297						"
"
						296.
					","

								Trey Lyles							
","
							$2,340,600						","
							$2,503,546						"
"
						297.
					","

								Mason Plumlee							
","
							$2,328,530						","
							$2,490,635						"
"
						298.
					","

								Taurean Prince							
","
							$2,318,280						","
							$2,479,672						"
"
						298.
					","

								Dario Saric							
","
							$2,318,280						","
							$2,479,672						"
"
						300.
					","

								Tim Hardaway Jr							
","
							$2,281,605						","
							$2,440,443						"
"
						301.
					","

								Reggie Bullock							
","
							$2,255,644						","
							$2,412,675						"
"
						302.
					","

								Alonzo Gee							
","
							$2,255,408						","
							$2,412,422						"
"
						303.
					","

								Zach LaVine							
","
							$2,240,880						","
							$2,396,883						"
"
						304.
					","

								Devin Booker							
","
							$2,223,600						","
							$2,378,400						"
"
						305.
					","

								Luc Mbah a Moute							
","
							$2,203,000						","
							$2,356,366						"
"
						306.
					","

								Georgios Papagiannis							
","
							$2,202,240						","
							$2,355,553						"
"
						307.
					","

								Maurice Williams							
","
							$2,194,500						","
							$2,347,274						"
"
						308.
					","

								Andre Roberson							
","
							$2,183,072						","
							$2,335,051						"
"
						309.
					","

								TJ Warren							
","
							$2,128,920						","
							$2,277,129						"
"
						310.
					","

								Rudy Gobert							
","
							$2,121,287						","
							$2,268,965						"
"
						311.
					","

								Cameron Payne							
","
							$2,112,480						","
							$2,259,544						"
"
						312.
					","

								Joe Ingles							
","
							$2,100,000						","
							$2,246,196						"
"
						313.
					","

								Denzel Valentine							
","
							$2,092,200						","
							$2,237,853						"
"
						314.
					","

								Tim Frazier							
","
							$2,090,000						","
							$2,235,499						"
"
						315.
					","

								Adreian Payne							
","
							$2,022,240						","
							$2,163,022						"
"
						316.
					","

								Kelly Oubre							
","
							$2,006,640						","
							$2,146,336						"
"
						317.
					","

								Juan Hernangomez							
","
							$1,987,440						","
							$2,125,800						"
"
						318.
					","

								Jusuf Nurkic							
","
							$1,921,320						","
							$2,055,076						"
"
						318.
					","

								Lucas Nogueira							
","
							$1,921,320						","
							$2,055,076						"
"
						320.
					","

								Terry Rozier							
","
							$1,906,440						","
							$2,039,161						"
"
						321.
					","

								James Young							
","
							$1,825,200						","
							$1,952,265						"
"
						322.
					","

								Rashad Vaughn							
","
							$1,811,040						","
							$1,937,119						"
"
						323.
					","

								Kevin Seraphin							
","
							$1,800,000						","
							$1,925,310						"
"
						324.
					","

								Wade Baldwin							
","
							$1,793,760						","
							$1,918,636						"
"
						325.
					","

								Tyler Ennis							
","
							$1,733,880						","
							$1,854,587						"
"
						326.
					","

								Sam Dekker							
","
							$1,720,560						","
							$1,840,340						"
"
						327.
					","

								Joffrey Lauvergne							
","
							$1,709,719						","
							$1,828,744						"
"
						328.
					","

								Henry Ellenson							
","
							$1,704,120						","
							$1,822,756						"
"
						329.
					","

								Gary Harris							
","
							$1,655,880						","
							$1,771,157						"
"
						330.
					","

								Jerian Grant							
","
							$1,643,040						","
							$1,757,423						"
"
						331.
					","

								Malik Beasley							
","
							$1,627,320						","
							$1,740,609						"
"
						332.
					","

								RJ Hunter							
","
							$1,625,240						","
							$1,738,384						"
"
						333.
					","

								Bruno Caboclo							
","
							$1,589,640						","
							$1,700,306						"
"
						334.
					","

								Delon Wright							
","
							$1,577,280						","
							$1,687,085						"
