Player,2017-2018
,Player,"
							2017/18						","
							2017/18(*)						"
"
						28.
					","

								DeAndre Jordan							
","
							$22,642,350						","
							$23,829,396						"
"
						28.
					","

								Brook Lopez							
","
							$22,642,350						","
							$23,829,396						"
"
						28.
					","

								Marc Gasol							
","
							$22,642,350						","
							$23,829,396						"
"
						32.
					","

								Giannis Antetokounmpo							
","
							$22,471,911						","
							$23,650,022						"
"
						32.
					","

								Steven Adams							
","
							$22,471,911						","
							$23,650,022						"
"
						34.
					","

								Nicolas Batum							
","
							$22,434,783						","
							$23,610,947						"
"
						35.
					","

								LaMarcus Aldridge							
","
							$21,461,010						","
							$22,586,123						"
"
						36.
					","

								Greg Monroe							
","
							$21,384,175						","
							$22,505,260						"
"
						37.
					","

								Rudy Gobert							
","
							$21,224,719						","
							$22,337,445						"
"
						38.
					","

								Victor Oladipo							
","
							$21,000,000						","
							$22,100,945						"
"
						39.
					","

								Danilo Gallinari							
","
							$20,559,599						","
							$21,637,455						"
"
						40.
					","

								Serge Ibaka							
","
							$20,061,729						","
							$21,113,484						"
"
						41.
					","

								George Hill							
","
							$20,000,000						","
							$21,048,519						"
"
						42.
					","

								Ryan Anderson							
","
							$19,578,455						","
							$20,604,874						"
"
						43.
					","

								Paul George							
","
							$19,300,000						","
							$20,311,820						"
"
						44.
					","

								Jeff Teague							
","
							$19,000,000						","
							$19,996,093						"
"
						45.
					","

								Kyrie Irving							
","
							$18,868,626						","
							$19,857,831						"
"
						46.
					","

								Kawhi Leonard							
","
							$18,868,625						","
							$19,857,830						"
"
						47.
					","

								Jimmy Butler							
","
							$18,696,918						","
							$19,677,121						"
"
						48.
					","

								Allen Crabbe							
","
							$18,500,000						","
							$19,469,880						"
"
						49.
					","

								DeMarcus Cousins							
","
							$18,063,850						","
							$19,010,864						"
"
						49.
					","

								John Wall							
","
							$18,063,850						","
							$19,010,864						"
"
						51.
					","

								Enes Kanter							
","
							$17,884,176						","
							$18,821,771						"
"
						52.
					","

								Wesley Matthews							
","
							$17,884,175						","
							$18,821,769						"
"
						53.
					","

								Dwyane Wade							
","
							$17,878,652						","
							$18,815,956						"
"
						54.
					","

								Klay Thompson							
","
							$17,826,150						","
							$18,760,702						"
"
						55.
					","

								Joakim Noah							
","
							$17,765,000						","
							$18,696,347						"
"
						56.
					","

								Kentavious Caldwell-Pope							
","
							$17,745,894						","
							$18,676,239						"
"
						57.
					","

								Luol Deng							
","
							$17,190,000						","
							$18,091,202						"
"
						58.
					","

								Evan Turner							
","
							$17,131,148						","
							$18,029,264						"
"
						59.
					","

								Goran Dragic							
","
							$17,000,450						","
							$17,891,714						"
"
						60.
					","

								Bismack Biyombo							
","
							$17,000,000						","
							$17,891,241						"
"
						60.
					","

								Evan Fournier							
","
							$17,000,000						","
							$17,891,241						"
"
						62.
					","

								Kent Bazemore							
","
							$16,910,112						","
							$17,796,640						"
"
						63.
					","

								Robert Covington							
","
							$16,698,103						","
							$17,573,517						"
"
						64.
					","

								Tim Hardaway Jr							
","
							$16,500,000						","
							$17,365,028						"
"
						65.
					","

								Tristan Thompson							
","
							$16,400,000						","
							$17,259,785						"
"
						65.
					","

								Draymond Green							
","
							$16,400,000						","
							$17,259,785						"
"
						67.
					","

								Reggie Jackson							
","
							$16,000,000						","
							$16,838,815						"
"
						67.
					","

								Tobias Harris							
","
							$16,000,000						","
							$16,838,815						"
"
						67.
					","

								Pau Gasol							
","
							$16,000,000						","
							$16,838,815						"
"
						67.
					","

								Ian Mahinmi							
","
							$16,000,000						","
							$16,838,815						"
"
						71.
					","

								Dennis Schroeder							
","
							$15,500,000						","
							$16,312,602						"
"
						72.
					","

								Jonas Valanciunas							
","
							$15,460,675						","
							$16,271,215						"
"
						73.
					","

								Tony Parker							
","
							$15,453,126						","
							$16,263,270						"
"
						74.
					","

								Timofey Mozgov							
","
							$15,280,000						","
							$16,081,068						"
"
						75.
					","

								Jamal Crawford							
","
							$15,270,762						","
							$16,071,345						"
"
						76.
					","

								Andre Iguodala							
","
							$14,814,815						","
							$15,591,495						"
"
						77.
					","

								DeMarre Carroll							
","
							$14,800,000						","
							$15,575,904						"
"
						78.
					","

								Eric Bledsoe							
","
							$14,500,000						","
							$15,260,176						"
"
						79.
					","

								Gorgui Dieng							
","
							$14,112,360						","
							$14,852,213						"
"
						80.
					","

								Khris Middleton							
","
							$14,100,000						","
							$14,839,205						"
"
						80.
					","

								Ricky Rubio							
","
							$14,100,000						","
							$14,839,205						"
"
						82.
					","

								Mason Plumlee							
","
							$14,041,096						","
							$14,777,213						"
"
						83.
					","

								Taj Gibson							
","
							$14,000,000						","
							$14,733,963						"
"
						84.
					","

								Robin Lopez							
","
							$13,788,500						","
							$14,511,375						"
"
						85.
					","

								JR Smith							
","
							$13,760,000						","
							$14,481,381						"
"
						86.
					","

								James Johnson							
","
							$13,734,000						","
							$14,454,018						"
"
						87.
					","

								Joe Ingles							
","
							$13,636,364						","
							$14,351,263						"
"
						88.
					","

								Brandon Knight							
","
							$13,618,750						","
							$14,332,725						"
"
						89.
					","

								Marvin Williams							
","
							$13,168,750						","
							$13,859,134						"
"
						90.
					","

								Michael Kidd-Gilchrist							
","
							$13,000,000						","
							$13,681,537						"
"
						90.
					","

								Tyson Chandler							
","
							$13,000,000						","
							$13,681,537						"
"
						92.
					","

								Eric Gordon							
","
							$12,943,020						","
							$13,621,570						"
"
						93.
					","

								Kenneth Faried							
","
							$12,921,348						","
							$13,598,762						"
"
						93.
					","

								Thaddeus Young							
","
							$12,921,348						","
							$13,598,762						"
"
						95.
					","

								Marcin Gortat							
","
							$12,782,609						","
							$13,452,749						"
"
						96.
					","

								Cody Zeller							
","
							$12,584,270						","
							$13,244,012						"
"
						97.
					","

								Nikola Mirotic							
","
							$12,500,000						","
							$13,155,324						"
"
						98.
					","

								Miles Plumlee							
","
							$12,400,000						","
							$13,050,081						"
"
						99.
					","

								Zach Randolph							
","
							$12,307,692						","
							$12,952,934						"
"
						100.
					","

								Nikola Vucevic							
","
							$12,250,000						","
							$12,892,217						"
"
						101.
					","

								Solomon Hill							
","
							$12,236,535						","
							$12,878,047						"
"
						102.
					","

								Dion Waiters							
","
							$12,100,000						","
							$12,734,354						"
"
						103.
					","

								Wilson Chandler							
","
							$12,016,854						","
							$12,646,849						"
"
						104.
					","

								Kelly Olynyk							
","
							$12,007,169						","
							$12,636,656						"
"
						105.
					","

								Jeremy Lin							
","
							$12,000,000						","
							$12,629,111						"
"
						105.
					","

								Kemba Walker							
","
							$12,000,000						","
							$12,629,111						"
"
						105.
					","

								Derrick Favors							
","
							$12,000,000						","
							$12,629,111						"
"
						108.
					","

								Austin Rivers							
","
							$11,825,000						","
							$12,444,936						"
"
						109.
					","

								Courtney Lee							
","
							$11,747,890						","
							$12,363,784						"
"
						110.
					","

								Nikola Pekovic							
","
							$11,600,000						","
							$12,208,141						"
"
						111.
					","

								Jordan Clarkson							
","
							$11,562,500						","
							$12,168,675						"
"
						112.
					","

								John Henson							
","
							$11,422,536						","
							$12,021,373						"
"
						113.
					","

								Amir Johnson							
","
							$11,000,000						","
							$11,576,685						"
"
						114.
					","

								Alec Burks							
","
							$10,845,506						","
							$11,414,092						"
"
						115.
					","

								Patrick Mills							
","
							$10,714,286						","
							$11,275,992						"
"
						116.
					","

								Moe Harkless							
","
							$10,662,922						","
							$11,221,935						"
"
						117.
					","

								Omer Asik							
","
							$10,595,505						","
							$11,150,984						"
"
						118.
					","

								Bojan Bogdanovic							
","
							$10,500,000						","
							$11,050,472						"
"
						118.
					","

								Mirza Teletovic							
","
							$10,500,000						","
							$11,050,472						"
"
						118.
					","

								Terrence Ross							
","
							$10,500,000						","
							$11,050,472						"
"
						121.
					","

								Jon Leuer							
","
							$10,497,319						","
							$11,047,650						"
"
						122.
					","

								Iman Shumpert							
","
							$10,337,079						","
							$10,879,010						"
"
						123.
					","

								Joe Johnson							
","
							$10,254,904						","
							$10,792,526						"
"
						124.
					","

								Darren Collison							
","
							$10,000,000						","
							$10,524,259						"
"
						124.
					","

								Jared Dudley							
","
							$10,000,000						","
							$10,524,259						"
"
						124.
					","

								Danny Green							
","
							$10,000,000						","
							$10,524,259						"
"
						127.
					","

								Meyers Leonard							
","
							$9,904,495						","
							$10,423,747						"
"
						128.
					","

								Tony Snell							
","
							$9,821,429						","
							$10,336,326						"
"
						129.
					","

								Al Jefferson							
","
							$9,769,821						","
							$10,282,013						"
"
						130.
					","

								Matthew Dellavedova							
","
							$9,607,500						","
							$10,111,182						"
"
						131.
					","

								Trevor Booker							
","
							$9,571,137						","
							$10,072,912						"
"
						132.
					","

								Bogdan Bogdanovic							
","
							$9,470,614						","
							$9,967,119						"
"
						133.
					","

								Andre Roberson							
","
							$9,259,260						","
							$9,744,685						"
"
						134.
					","

								Dwight Powell							
","
							$9,003,125						","
							$9,475,122						"
"
						135.
					","

								Jerryd Bayless							
","
							$9,000,000						","
							$9,471,833						"
"
						136.
					","

								Avery Bradley							
","
							$8,808,989						","
							$9,270,808						"
"
						137.
					","

								JaMychal Green							
","
							$8,533,333						","
							$8,980,701						"
"
						138.
					","

								E'Twaun Moore							
","
							$8,445,024						","
							$8,887,762						"
"
						139.
					","

								Rudy Gay							
","
							$8,406,000						","
							$8,846,692						"
"
						140.
					","

								Kosta Koufos							
","
							$8,393,000						","
							$8,833,011						"
"
						141.
					","

								Corey Brewer							
","
							$8,105,615						","
							$8,530,559						"
"
						142.
					","

								Garrett Temple							
","
							$8,000,000						","
							$8,419,407						"
"
						142.
					","

								Vince Carter							
","
							$8,000,000						","
							$8,419,407						"
"
						142.
					","

								Markieff Morris							
","
							$8,000,000						","
							$8,419,407						"
"
						145.
					","

								CJ Miles							
","
							$7,936,509						","
							$8,352,588						"
"
						146.
					","

								Cristiano Felicio							
","
							$7,843,500						","
							$8,254,702						"
"
						147.
					","

								Shaun Livingston							
","
							$7,692,308						","
							$8,095,584						"
"
						148.
					","

								Cory Joseph							
","
							$7,630,000						","
							$8,030,010						"
"
						149.
					","

								PJ Tucker							
","
							$7,590,035						","
							$7,987,949						"
"
						150.
					","

								Andrew Wiggins							
","
							$7,574,322						","
							$7,971,413						"
"
						151.
					","

								Darrell Arthur							
","
							$7,464,912						","
							$7,856,267						"
"
						152.
					","

								Channing Frye							
","
							$7,420,912						","
							$7,809,960						"
"
						153.
					","

								Trevor Ariza							
","
							$7,400,000						","
							$7,787,952						"
"
						154.
					","

								Al-Farouq Aminu							
","
							$7,319,035						","
							$7,702,742						"
"
						155.
					","

								Cole Aldrich							
","
							$7,300,000						","
							$7,682,709						"
"
						156.
					","

								DJ Augustin							
","
							$7,250,000						","
							$7,630,088						"
"
						157.
					","

								Marco Belinelli							
","
							$7,082,277						","
							$7,453,571						"
"
						158.
					","

								Markelle Fultz							
","
							$7,026,240						","
							$7,394,597						"
"
						159.
					","

								Jeremy Lamb							
","
							$7,000,000						","
							$7,366,981						"
"
						159.
					","

								Kyle Korver							
","
							$7,000,000						","
							$7,366,981						"
"
						159.
					","

								Louis Williams							
","
							$7,000,000						","
							$7,366,981						"
"
						162.
					","

								Jameer Nelson							
","
							$6,998,920						","
							$7,365,844						"
"
						163.
					","

								Dewayne Dedmon							
","
							$6,900,000						","
							$7,261,739						"
"
						164.
					","

								Jae Crowder							
","
							$6,796,117						","
							$7,152,409						"
"
						165.
					","

								Jabari Parker							
","
							$6,782,392						","
							$7,137,965						"
"
						166.
					","

								Langston Galloway							
","
							$6,666,667						","
							$7,016,173						"
"
						167.
					","

								Lance Thomas							
","
							$6,655,325						","
							$7,004,236						"
"
						168.
					","

								Ersan Ilyasova							
","
							$6,514,288						","
							$6,855,805						"
"
						169.
					","

								Matt Barnes							
","
							$6,400,625						","
							$6,736,183						"
"
						170.
					","

								Ed Davis							
","
							$6,352,531						","
							$6,685,568						"
"
						171.
					","

								Rajon Rondo							
","
							$6,300,000						","
							$6,630,282						"
"
						171.
					","

								Jonathon Simmons							
","
							$6,300,000						","
							$6,630,283						"
"
						173.
					","

								Lonzo Ball							
","
							$6,286,560						","
							$6,616,138						"
"
						174.
					","

								Wayne Ellington							
","
							$6,270,000						","
							$6,598,710						"
"
						175.
					","

								Isaiah Thomas							
","
							$6,261,394						","
							$6,589,653						"
"
						176.
					","

								Karl-Anthony Towns							
","
							$6,216,840						","
							$6,542,763						"
"
						177.
					","

								Ben Simmons							
","
							$6,168,840						","
							$6,492,247						"
"
						178.
					","

								Joel Embiid							
","
							$6,100,266						","
							$6,420,078						"
"
						179.
					","

								Josh McRoberts							
","
							$6,021,175						","
							$6,336,840						"
"
						180.
					","

								Ishmael Smith							
","
							$6,000,000						","
							$6,314,555						"
"
						180.
					","

								Milos Teodosic							
","
							$6,000,000						","
							$6,314,555						"
"
						180.
					","

								Shelvin Mack							
","
							$6,000,000						","
							$6,314,555						"
"
						180.
					","

								Alan Williams							
","
							$6,000,000						","
							$6,314,555						"
"
						184.
					","

								Brandan Wright							
","
							$5,955,760						","
							$6,267,995						"
"
						185.
					","

								Wesley Johnson							
","
							$5,881,260						","
							$6,189,590						"
"
						185.
					","

								Boban Marjanovic							
","
							$5,881,260						","
							$6,189,590						"
"
						187.
					","

								Tyler Johnson							
","
							$5,821,260						","
							$6,126,445						"
"
						188.
					","

								Alex Abrines							
","
							$5,725,000						","
							$6,025,138						"
"
						189.
					","

								Jayson Tatum							
","
							$5,645,400						","
							$5,941,365						"
"
						190.
					","

								D'Angelo Russell							
","
							$5,562,360						","
							$5,853,972						"
"
						191.
					","

								Brandon Ingram							
","
							$5,519,400						","
							$5,808,759						"
"
						192.
					","

								Josh Smith							
","
							$5,514,806						","
							$5,803,923						"
"
						193.
					","

								Patrick Beverley							
","
							$5,513,514						","
							$5,802,565						"
"
						194.
					","

								Aaron Gordon							
","
							$5,504,419						","
							$5,792,993						"
"
						195.
					","

								Deron Williams							
","
							$5,474,787						","
							$5,761,807						"
"
						196.
					","

								Arron Afflalo							
","
							$5,328,652						","
							$5,608,010						"
"
						197.
					","

								Anthony Tolliver							
","
							$5,290,000						","
							$5,567,332						"
"
						198.
					","

								Thabo Sefolosha							
","
							$5,250,000						","
							$5,525,236						"
"
						199.
					","

								Jason Smith							
","
							$5,225,000						","
							$5,498,925						"
"
						200.
					","

								Ben McLemore							
","
							$5,200,000						","
							$5,472,614						"
"
						201.
					","

								Nick Young							
","
							$5,192,000						","
							$5,464,195						"
"
						201.
					","

								Patrick Patterson							
","
							$5,192,000						","
							$5,464,195						"
"
						203.
					","

								Josh Jackson							
","
							$5,090,040						","
							$5,356,890						"
"
						204.
					","

								Mike Muscala							
","
							$5,000,000						","
							$5,262,129						"
"
						204.
					","

								Marcus Morris							
","
							$5,000,000						","
							$5,262,129						"
"
						204.
					","

								Dirk Nowitzki							
","
							$5,000,000						","
							$5,262,129						"
"
						204.
					","

								Larry Sanders							
","
							$5,000,000						","
							$5,262,129						"
"
						208.
					","

								Jahlil Okafor							
","
							$4,995,120						","
							$5,256,993						"
"
						209.
					","

								Dante Exum							
","
							$4,992,385						","
							$5,254,115						"
"
						210.
					","

								Alexis Ajinca							
","
							$4,961,798						","
							$5,221,925						"
"
						211.
					","

								Jaylen Brown							
","
							$4,956,480						","
							$5,216,328						"
"
						212.
					","

								Richard Jefferson							
","
							$4,828,652						","
							$5,081,797						"
"
						213.
					","

								Sean Kilpatrick							
","
							$4,774,445						","
							$5,024,748						"
"
						214.
					","

								Kyle Singler							
","
							$4,666,500						","
							$4,911,145						"
"
						215.
					","

								De'Aaron Fox							
","
							$4,609,200						","
							$4,850,841						"
"
						216.
					","

								Marcus Smart							
","
							$4,538,019						","
							$4,775,928						"
"
						217.
					","

								Kristaps Porzingis							
","
							$4,503,600						","
							$4,739,705						"
"
						218.
					","

								Justin Holiday							
","
							$4,500,000						","
							$4,735,916						"
"
						219.
					","

								Dragan Bender							
","
							$4,468,800						","
							$4,703,081						"
"
						220.
					","

								Devin Harris							
","
							$4,402,546						","
							$4,633,353						"
"
						221.
					","

								Ron Baker							
","
							$4,328,000						","
							$4,554,899						"
"
						222.
					","

								Aron Baynes							
","
							$4,300,000						","
							$4,525,431						"
"
						223.
					","

								Nerlens Noel							
","
							$4,187,599						","
							$4,407,137						"
"
						223.
					","

								Alex Len							
","
							$4,187,599						","
							$4,407,137						"
"
						225.
					","

								Jonathan Isaac							
","
							$4,186,320						","
							$4,405,791						"
"
						226.
					","

								Lance Stephenson							
","
							$4,180,000						","
							$4,399,140						"
"
						227.
					","

								Julius Randle							
","
							$4,149,242						","
							$4,366,769						"
"
						228.
					","

								Kyle O'Quinn							
","
							$4,087,500						","
							$4,301,791						"
"
						229.
					","

								Mario Hezonja							
","
							$4,078,320						","
							$4,292,129						"
"
						230.
					","

								Kris Dunn							
","
							$4,046,760						","
							$4,258,915						"
"
						231.
					","

								Noah Vonleh							
","
							$4,031,018						","
							$4,242,347						"
"
						232.
					","

								Jonas Jerebko							
","
							$4,000,000						","
							$4,209,703						"
"
						233.
					","

								Nemanja Bjelica							
","
							$3,950,000						","
							$4,157,082						"
"
						234.
					","

								Jose Juan Barea							
","
							$3,903,900						","
							$4,108,565						"
"
						235.
					","

								Quincy Pondexter							
","
							$3,853,931						","
							$4,055,977						"
"
						236.
					","

								Lauri Markkanen							
","
							$3,821,640						","
							$4,021,993						"
"
						237.
					","

								Nik Stauskas							
","
							$3,807,146						","
							$4,006,739						"
"
						238.
					","

								Willie Cauley-Stein							
","
							$3,704,160						","
							$3,898,354						"
"
						239.
					","

								Paul Pierce							
","
							$3,679,840						","
							$3,872,759						"
"
						240.
					","

								Buddy Hield							
","
							$3,675,480						","
							$3,868,170						"
"
						241.
					","

								Will Barton							
","
							$3,533,333						","
							$3,718,571						"
"
						242.
					","

								Frank Ntilikina							
","
							$3,501,120						","
							$3,684,669						"
"
						243.
					","

								Lavoy Allen							
","
							$3,500,000						","
							$3,683,490						"
"
						244.
					","

								Zaza Pachulia							
","
							$3,477,600						","
							$3,659,916						"
"
						244.
					","

								Nenê							
","
							$3,477,600						","
							$3,659,916						"
"
						246.
					","

								Troy Daniels							
","
							$3,408,520						","
							$3,587,214						"
"
						247.
					","

								Emmanuel Mudiay							
","
							$3,381,480						","
							$3,558,757						"
"
						248.
					","

								Jamal Murray							
","
							$3,355,320						","
							$3,531,225						"
"
						249.
					","

								Elfrid Payton							
","
							$3,332,340						","
							$3,507,041						"
"
						250.
					","

								Doug McDermott							
","
							$3,294,994						","
							$3,467,737						"
"
						251.
					","

								Tarik Black							
","
							$3,290,000						","
							$3,462,481						"
"
						251.
					","

								Tyreke Evans							
","
							$3,290,000						","
							$3,462,481						"
"
						251.
					","

								Jodie Meeks							
","
							$3,290,000						","
							$3,462,481						"
"
						254.
					","

								Dennis Smith							
","
							$3,218,280						","
							$3,387,001						"
"
						255.
					","

								Zach LaVine							
","
							$3,202,217						","
							$3,370,096						"
"
						256.
					","

								Ekpe Udoh							
","
							$3,200,000						","
							$3,367,763						"
"
						257.
					","

								TJ Warren							
","
							$3,152,930						","
							$3,318,225						"
"
						258.
					","

								Stanley Johnson							
","
							$3,097,800						","
							$3,260,205						"
"
						259.
					","

								Thon Maker							
","
							$3,086,784						","
							$3,248,611						"
"
						260.
					","

								Marquese Chriss							
","
							$3,073,800						","
							$3,234,946						"
"
						261.
					","

								Zach Collins							
","
							$3,057,240						","
							$3,217,518						"
"
						262.
					","

								Seth Curry							
","
							$3,028,410						","
							$3,187,177						"
"
						262.
					","

								James Ennis							
","
							$3,028,410						","
							$3,187,177						"
"
						262.
					","

								Mindaugas Kuzminskas							
","
							$3,028,410						","
							$3,187,177						"
"
						265.
					","

								Tomas Satoransky							
","
							$3,000,000						","
							$3,157,277						"
"
						266.
					","

								Ramon Sessions							
","
							$2,986,463						","
							$3,143,030						"
"
						267.
					","

								Jusuf Nurkic							
","
							$2,947,304						","
							$3,101,819						"
"
						267.
					","

								Lucas Nogueira							
","
							$2,947,304						","
							$3,101,819						"
"
						269.
					","

								Malik Monk							
","
							$2,904,480						","
							$3,056,750						"
"
						270.
					","

								Frank Kaminsky							
","
							$2,847,600						","
							$2,996,888						"
"
						271.
					","

								Andrew Nicholson							
","
							$2,844,429						","
							$2,993,550						"
"
						272.
					","

								Jakob Poeltl							
","
							$2,825,640						","
							$2,973,776						"
"
						273.
					","

								Luke Kennard							
","
							$2,759,280						","
							$2,903,937						"
"
						274.
					","

								Justise Winslow							
","
							$2,705,040						","
							$2,846,854						"
"
						275.
					","

								Michael Carter-Williams							
","
							$2,700,000						","
							$2,841,550						"
"
						276.
					","

								Cedi Osman							
","
							$2,642,857						","
							$2,781,411						"
"
						277.
					","

								Donovan Mitchell							
","
							$2,621,280						","
							$2,758,703						"
"
						278.
					","

								Gary Harris							
","
							$2,550,055						","
							$2,683,744						"
"
						279.
					","

								Domantas Sabonis							
","
							$2,550,000						","
							$2,683,686						"
"
						280.
					","

								Derrick Rose							
","
							$2,533,488						","
							$2,666,308						"
"
						281.
					","

								Malcolm Delaney							
","
							$2,500,000						","
							$2,631,064						"
"
						281.
					","

								Reggie Bullock							
","
							$2,500,000						","
							$2,631,064						"
"
						281.
					","

								Manu Ginobili							
","
							$2,500,000						","
							$2,631,064						"
"
						284.
					","

								Bam Adebayo							
","
							$2,490,360						","
							$2,620,919						"
"
						285.
					","

								Georgios Papagiannis							
","
							$2,486,757						","
							$2,617,126						"
"
						286.
					","

								Myles Turner							
","
							$2,483,040						","
							$2,613,215						"
"
						287.
					","

								Bruno Caboclo							
","
							$2,451,224						","
							$2,579,731						"
"
						288.
					","

								Ronnie Price							
","
							$2,442,455						","
							$2,570,503						"
"
						289.
					","

								Trey Lyles							
","
							$2,441,400						","
							$2,569,392						"
"
						290.
					","

								Taurean Prince							
","
							$2,422,560						","
							$2,549,565						"
"
						290.
					","

								Dario Saric							
","
							$2,422,560						","
							$2,549,565						"
"
						292.
					","

								Rodney Hood							
","
							$2,386,864						","
							$2,511,997						"
"
						293.
					","

								Justin Jackson							
","
							$2,365,560						","
							$2,489,576						"
"
						294.
					","

								Shabazz Napier							
","
							$2,361,359						","
							$2,485,155						"
"
						295.
					","

								Rashad Vaughn							
","
							$2,338,653						","
							$2,461,258						"
"
						296.
					","

								Clint Capela							
","
							$2,334,528						","
							$2,456,917						"
"
						297.
					","

								Jose Calderon							
","
							$2,328,652						","
							$2,450,733						"
"
						297.
					","

								David West							
","
							$2,328,652						","
							$2,450,733						"
"
						297.
					","

								Udonis Haslem							
","
							$2,328,652						","
							$2,450,733						"
"
						297.
					","

								Jason Terry							
","
							$2,328,652						","
							$2,450,733						"
"
						297.
					","

								Jarrett Jack							
","
							$2,328,652						","
							$2,450,733						"
"
						297.
					","

								Raymond Felton							
","
							$2,328,652						","
							$2,450,733						"
"
						297.
					","

								Nick Collison							
","
							$2,328,652						","
							$2,450,733						"
"
						304.
					","

								Devin Booker							
","
							$2,319,360						","
							$2,440,954						"
"
						305.
					","

								Dante Cunningham							
","
							$2,300,000						","
							$2,420,579						"
"
						306.
					","

								Wade Baldwin							
","
							$2,254,292						","
							$2,372,475						"
"
						307.
					","

								Guerschon Yabusele							
","
							$2,247,480						","
							$2,365,306						"
"
						307.
					","

								Justin Patton							
","
							$2,247,480						","
							$2,365,306						"
"
						309.
					","

								Monta Ellis							
","
							$2,245,400						","
							$2,363,117						"
"
						310.
					","

								Cameron Payne							
","
							$2,203,440						","
							$2,318,957						"
"
						311.
					","

								Denzel Valentine							
","
							$2,186,400						","
							$2,301,024						"
"
						312.
					","

								Kyle Anderson							
","
							$2,151,704						","
							$2,264,509						"
"
						313.
					","

								DJ Wilson							
","
							$2,135,040						","
							$2,246,971						"
"
						314.
					","

								Jeff Green							
","
							$2,116,955						","
							$2,227,938						"
"
						314.
					","

								JaVale McGee							
","
							$2,116,955						","
							$2,227,938						"
"
						314.
					","

								Luc Mbah a Moute							
","
							$2,116,955						","
							$2,227,938						"
"
						314.
					","

								Aaron Brooks							
","
							$2,116,955						","
							$2,227,938						"
"
						314.
					","

								Michael Beasley							
","
							$2,116,955						","
							$2,227,938						"
"
						314.
					","

								Marreese Speights							
","
							$2,116,955						","
							$2,227,938						"
"
						320.
					","

								Omri Casspi							
","
							$2,106,470						","
							$2,216,903						"
"
						321.
					","

								Mario Chalmers							
","
							$2,106,407						","
							$2,216,837						"
"
						322.
					","

								Darius Miller							
","
							$2,100,000						","
							$2,210,094						"
"
						323.
					","

								Kelly Oubre							
","
							$2,093,040						","
							$2,202,769						"
"
						324.
					","

								Juan Hernangomez							
","
							$2,076,840						","
							$2,185,720						"
"
						325.
					","

								TJ Leaf							
","
							$2,028,360						","
							$2,134,698						"
"
						326.
					","

								Spencer Hawes							
","
							$2,007,058						","
							$2,112,279						"
"
						327.
					","

								Tim Frazier							
","
							$2,000,000						","
							$2,104,851						"
"
						328.
					","

								Terry Rozier							
","
							$1,988,520						","
							$2,092,770						"
"
						329.
					","

								Luke Babbitt							
","
							$1,974,159						","
							$2,077,656						"
"
						330.
					","

								John Collins							
","
							$1,936,920						","
							$2,038,464						"
"
						331.
					","

								Shabazz Muhammad							
","
							$1,924,755						","
							$2,025,661						"
"
						332.
					","

								Harry Giles							
","
							$1,859,400						","
							$1,956,880						"
"
						333.
					","

								Troy Williams							
","
							$1,842,176						","
							$1,938,753						"
"
						334.
					","

								Sam Dekker							
","
							$1,794,600						","
							$1,888,683						"
